# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
56.88,0.32,25.35,1434.12,2.46
0.76,0.00,108.82,472.21,1.10
0.76,0.00,108.82,472.21,1.10
0.76,0.00,115.32,468.13,1.11
56.42,0.32,25.35,1443.14,2.45
0.76,0.00,115.32,468.13,1.11
0.76,0.00,115.32,468.13,1.11
56.42,0.32,25.35,1443.14,2.45
0.76,0.00,132.60,506.46,1.11
0.76,0.00,132.60,506.46,1.11
56.09,0.32,25.35,1503.34,2.45
0.76,0.00,132.60,506.46,1.11
0.76,0.00,155.28,529.91,1.11
55.77,0.32,25.35,1540.36,2.44
14.23,0.00,155.28,529.91,2.03
55.77,0.32,25.35,1540.36,2.44
14.23,0.00,155.28,529.91,2.03
14.11,0.00,183.90,512.26,2.03
55.35,0.32,25.35,1570.58,2.44
14.11,0.00,183.90,512.26,2.03
14.59,0.00,202.82,479.37,2.04
54.87,0.31,25.35,1557.45,2.43
14.59,0.00,202.82,479.37,2.04
54.87,0.31,25.35,1557.45,2.43
14.59,0.00,202.82,479.37,2.04
15.90,0.00,227.56,480.75,2.07
54.46,0.31,25.35,1497.08,2.42
15.90,0.00,227.56,480.75,2.07
15.90,0.00,227.56,480.75,2.07
54.21,0.31,25.35,1432.85,2.42
18.23,0.00,218.98,487.94,2.11
18.23,0.00,218.98,487.94,2.11
54.21,0.31,25.35,1432.85,2.42
18.23,0.00,218.98,487.94,2.11
0.84,0.00,195.44,481.21,1.16
54.20,0.31,25.35,1364.56,2.42
0.84,0.00,195.44,481.21,1.16
22.96,0.00,195.44,481.21,2.12
54.20,0.31,25.35,1364.56,2.42
22.96,0.00,171.45,496.21,2.12
22.96,0.01,171.45,496.21,2.12
54.43,0.31,25.35,1288.66,2.42
22.96,0.01,171.45,496.21,2.12
22.96,0.01,154.40,524.11,2.12
54.58,0.31,25.35,1218.76,2.42
22.96,0.01,167.55,675.82,2.12
22.96,0.01,167.55,675.82,2.12
54.58,0.31,25.35,1218.76,2.42
33.24,0.01,129.00,758.78,1.99
54.65,0.31,25.35,1152.00,2.43
33.24,0.01,129.00,758.78,1.99
33.24,0.01,129.00,758.78,1.99
54.78,0.31,25.35,1139.94,2.43
38.95,0.01,103.66,911.03,2.14
38.95,0.00,103.66,911.03,2.14
54.78,0.31,25.35,1139.94,2.43
38.95,0.00,103.66,911.03,2.14
39.19,0.00,86.13,992.36,2.15
54.86,0.31,25.35,1060.79,2.43
39.19,0.00,86.13,992.36,2.15
39.19,0.00,86.13,992.36,2.15
54.86,0.31,25.35,1060.79,2.43
39.19,0.00,86.69,1265.21,2.15
54.85,0.31,25.35,979.43,2.43
39.19,0.00,86.69,1265.21,2.15
39.19,0.00,83.12,1598.59,2.15
54.80,0.31,25.35,900.38,2.43
39.19,0.00,83.12,1598.59,2.15
22.28,0.00,42.56,1705.99,2.17
54.80,0.31,25.35,900.38,2.43
54.73,0.31,25.35,838.70,2.43
54.73,0.31,25.35,838.70,2.43
51.29,0.30,25.35,760.30,2.38
47.35,0.29,25.35,712.73,2.34
47.35,0.29,25.35,712.73,2.34
43.51,0.29,25.35,681.84,2.29
43.51,0.29,25.35,681.84,2.29
39.35,0.27,25.35,681.84,2.16
37.42,0.27,25.35,681.84,2.07
37.42,0.27,25.35,681.84,2.07
39.92,0.28,25.35,681.84,2.18
39.92,0.27,25.35,681.84,2.18
38.53,0.27,25.35,681.84,2.12
37.20,0.26,25.35,681.84,2.06
37.20,0.26,25.35,681.84,2.06
35.87,0.26,25.35,681.84,2.04
35.87,0.26,25.35,496.47,2.04
35.12,0.26,25.35,496.47,2.03
34.84,0.26,25.35,496.47,2.00
34.84,0.25,25.35,496.47,2.00
34.12,0.25,25.35,496.47,1.99
34.12,0.16,25.35,496.47,1.99
33.68,0.23,25.35,496.47,1.99
33.68,0.23,25.35,496.47,1.99
33.21,0.23,25.35,496.47,1.99
32.71,0.22,25.35,496.47,1.99
32.71,0.22,25.35,496.47,1.99
32.23,0.22,25.35,496.47,2.00
32.23,0.22,25.35,496.47,2.00
31.69,0.22,25.35,496.47,2.01
31.10,0.22,25.35,496.47,2.02
31.10,0.22,25.35,496.47,2.02
30.50,0.22,25.35,496.47,2.03
30.50,0.22,25.35,496.47,2.03
29.87,0.21,25.35,496.47,2.05
29.87,0.21,25.35,496.47,2.05
29.18,0.21,25.35,496.47,2.06
28.43,0.21,25.35,496.47,2.08
28.43,0.19,24.02,496.47,2.08
27.65,0.18,24.02,496.47,2.09
27.65,0.18,24.02,496.47,2.09
26.95,0.18,24.02,496.47,2.10
26.54,0.18,24.02,496.47,2.10
26.54,0.18,24.02,496.47,2.10
26.15,0.18,24.02,496.47,2.11
26.15,0.18,24.02,496.47,2.11
25.76,0.18,24.02,496.47,2.11
25.76,0.18,24.02,496.47,2.11
25.37,0.18,24.02,496.47,2.11
24.98,0.17,24.02,496.47,2.11
