# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
24.571781,0.086156,119.005615,1430.103027,2.151153
55.097183,0.139664,5.729280,426.748535,2.255481
24.571781,0.086477,119.005615,1430.103027,2.151153
54.387787,0.141786,5.729280,274.467224,2.295310
54.460907,0.141902,5.729280,274.467224,2.291083
24.571781,0.086798,119.005615,1430.103027,2.151153
53.797173,0.141089,5.729280,289.423370,2.326514
24.571781,0.087118,119.005615,1430.103027,2.151153
53.797173,0.141111,5.729280,289.423370,2.326514
9.264021,0.053688,119.005615,1430.103027,1.640519
53.123489,0.140274,5.729280,289.423370,2.358336
3.229410,0.031814,119.005615,1430.103027,1.458643
53.123489,0.140292,5.729280,289.423370,2.358336
3.229410,0.038390,119.005615,1430.103027,1.458643
52.399292,0.139378,5.729280,283.847412,2.387230
3.229410,0.038511,119.005615,1430.103027,1.458643
52.625309,0.157332,5.729280,283.847412,2.378331
3.229410,0.038632,119.005615,1430.103027,1.458643
52.004597,0.156440,5.729280,283.847412,2.400128
3.229410,0.038752,119.005615,1430.103027,1.458643
3.229410,0.038872,119.005615,1430.103027,1.458643
52.004597,0.156451,5.729280,283.847412,2.400128
3.229410,0.038991,119.005615,1430.103027,1.458643
51.365093,0.155520,5.729280,283.847412,2.417561
3.229410,0.039110,119.005615,1430.103027,1.458643
50.690796,0.154527,5.729280,283.847412,2.431342
3.229410,0.037449,119.005615,1430.103027,1.458643
50.690796,0.154532,5.729280,330.716064,2.431342
3.229410,0.037604,119.005615,1430.103027,1.458643
50.069199,0.153605,5.729280,345.875549,2.440414
3.229410,0.037759,119.005615,1430.103027,1.458643
49.477928,0.152714,5.729280,353.035309,2.445972
2.587453,0.033936,146.883804,1430.103027,1.405044
49.967197,0.056263,5.729280,353.035309,2.441450
6.238235,0.052907,146.883804,993.100098,1.575772
49.369915,0.182233,5.729280,353.035309,2.446749
6.238235,0.053120,146.883804,993.100098,1.575772
48.802364,0.181215,5.729280,353.035309,2.449997
6.186892,0.053113,146.883804,993.100098,1.574685
48.215027,0.180151,5.729280,353.035309,2.451718
6.163186,0.053221,146.883804,993.100098,1.574175
6.163186,0.053431,146.883804,993.100098,1.574175
48.215027,0.180161,5.729280,353.035309,2.451718
6.120668,0.053455,146.883804,993.100098,1.573257
47.631752,0.179091,5.729280,353.035309,2.452362
6.009258,0.053172,146.883804,993.100098,1.570796
47.046894,0.178008,5.729280,353.035309,2.452062
6.009258,0.053377,146.883804,993.100098,1.570796
5.783882,0.052568,146.883804,993.100098,1.565630
46.536812,0.177056,5.729280,353.035309,2.451301
5.416087,0.051063,146.883804,993.100098,1.556452
45.907440,0.175869,5.729280,353.035309,2.449764
4.907069,0.044821,146.883804,993.100098,1.541175
45.251057,0.174619,5.729280,337.788208,2.447809
4.907069,0.044985,146.883804,993.100098,1.541175
44.685196,0.170600,5.729280,337.788208,2.444013
4.907069,0.045149,146.883804,993.100098,1.541175
4.907069,0.045312,146.883804,993.100098,1.541175
43.656315,0.168634,5.729280,337.788208,2.440697
4.907069,0.045475,146.883804,993.100098,1.541175
40.228359,0.161899,5.729280,337.788208,2.405828
0.960809,0.020189,146.883804,993.100098,1.135226
39.885406,0.161202,5.729280,337.788208,2.405717
0.960809,0.020260,146.883804,1235.098633,1.135226
0.960809,0.020332,136.531006,1235.098633,1.135226
39.885406,0.161194,5.729280,337.788208,2.405717
0.960809,0.032659,136.531006,1235.098633,1.135226
38.107990,0.157557,5.729280,337.788208,2.384982
0.960809,0.032677,136.531006,1235.098633,1.135226
1.548269,0.041514,136.531006,1235.098633,1.273470
36.996368,0.155233,5.729280,337.788208,2.372205
1.548269,0.057133,136.531006,1235.098633,1.273470
36.617157,0.154423,5.729280,337.788208,2.367362
2.118475,0.066876,136.531006,1235.098633,1.357421
2.659228,0.074979,136.531006,1235.098633,1.415262
36.565681,0.154300,5.729280,337.788208,2.365371
2.659228,0.075029,136.531006,1235.098633,1.415262
36.297203,0.153716,5.729280,337.788208,2.360693
3.266946,0.083217,136.531006,1235.098633,1.462912
36.058025,0.153191,5.729280,337.788208,2.356556
3.875769,0.090698,136.531006,1235.098633,1.498670
3.875769,0.090757,136.531006,1235.098633,1.498670
37.155308,0.155482,5.729280,337.788208,2.373097
4.464337,0.097465,136.531006,1235.098633,1.525240
37.155308,0.155460,5.729280,337.788208,2.373097
5.113968,0.104380,136.531006,1235.098633,1.547843
35.588253,0.152125,5.729280,337.788208,2.350074
5.776851,0.109720,136.531006,1235.098633,1.565476
34.675438,0.150138,5.729280,337.788208,2.331883
5.776851,0.109785,136.531006,1235.098633,1.565476
6.461480,0.116175,136.531006,1235.098633,1.580299
33.405830,0.147339,5.729280,337.788208,2.309347
7.159024,0.122355,136.531006,1235.098633,1.593633
31.993946,0.144165,5.729280,337.788208,2.282919
7.159024,0.122423,136.531006,1235.098633,1.593633
30.681013,0.141149,5.729280,345.520996,2.258419
7.871532,0.128440,136.531006,1235.098633,1.607427
29.456945,0.138276,5.729280,345.520996,2.235842
8.654604,0.134749,136.531006,1235.098633,1.623692
8.654604,0.134820,136.531006,1235.098633,1.623692
29.456945,0.138246,5.729280,345.520996,2.235842
9.396555,0.140552,136.531006,1235.098633,1.643987
28.375168,0.137077,5.729280,345.520996,2.216153
10.153436,0.146176,136.531006,1235.098633,1.668492
27.490351,0.134889,5.729280,345.520996,2.200174
10.153436,0.146248,136.531006,1235.098633,1.668492
26.778170,0.133095,5.729280,345.520996,2.187257
10.941493,0.151891,136.531006,1235.098633,1.699068
26.778170,0.133059,5.729280,345.520996,2.187257
11.745435,0.157446,136.531006,1235.098633,1.734953
26.659430,0.132725,5.729280,345.520996,2.187460
11.745435,0.136934,136.531006,1235.098633,1.734953
22.029272,0.120614,5.729280,345.520996,2.129858
12.849241,0.143280,136.531006,1235.098633,1.792098
23.762814,0.125231,5.729280,345.520996,2.137271
12.849241,0.143335,136.531006,1235.098633,1.792098
18.182304,0.109509,5.729280,345.520996,2.029640
14.693604,0.147760,136.531006,1235.098633,1.890108
18.182304,0.109472,5.729280,345.520996,2.029640
16.395140,0.156145,136.531006,1235.098633,1.968630
17.511517,0.107397,5.729280,345.520996,2.008800
16.395140,0.156207,136.531006,1235.098633,1.968630
17.040581,0.105905,5.729280,345.520996,1.994018
17.906700,0.163313,136.531006,1235.098633,2.021149
17.040581,0.105866,5.729280,345.520996,1.994018
17.906700,0.163375,136.531006,1235.098633,2.021149
16.624123,0.104524,5.729280,345.520996,1.978724
19.333725,0.169824,136.531006,1235.098633,2.057313
15.421812,0.100634,5.729280,345.520996,1.927602
19.333725,0.184129,136.531006,1235.098633,2.057313
15.037437,0.099332,5.729280,345.520996,1.907249
20.719166,0.190685,136.531006,1235.098633,2.084562
14.655857,0.099058,5.729280,345.520996,1.887877
22.091463,0.196972,136.531006,1235.098633,2.108215
14.655857,0.099016,5.729280,345.520996,1.887877
22.091463,0.197044,53.917412,1235.098633,2.108215
14.257319,0.097618,5.729280,345.520996,1.867876
23.471535,0.203177,53.917412,133.247528,2.131205
14.257319,0.097574,5.729280,345.520996,1.867876
13.829347,0.096053,5.729280,345.520996,1.843733
24.861063,0.209177,53.917412,133.247528,2.154608
13.829347,0.096008,5.729280,345.520996,1.843733
24.861063,0.209247,53.917412,133.247528,2.154608
12.016973,0.089452,5.729280,345.520996,1.748763
26.441435,0.201768,53.917412,133.247528,2.182039
12.016973,0.089408,5.729280,345.520996,1.748763
28.259979,0.208670,53.917412,133.247528,2.214128
11.516083,0.087480,5.729280,345.520996,1.725849
11.516083,0.087434,5.729280,345.520996,1.725849
28.259979,0.208748,53.917412,133.247528,2.214128
11.098199,0.085787,5.729280,345.520996,1.706135
29.247707,0.212440,53.917412,133.247528,2.232032
11.098199,0.085740,5.729280,345.520996,1.706135
10.579928,0.083668,5.729280,459.076843,1.685119
29.349289,0.212884,53.917412,133.247528,2.233871
9.272071,0.078281,5.729280,459.076843,1.640651
29.349289,0.212955,53.917412,133.247528,2.233871
8.639683,0.073139,5.729280,459.076843,1.624490
