# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
12.97,0.01,78.01,101.10,1.95
29.25,0.24,15.48,1802.69,2.26
12.97,0.01,78.01,101.10,1.95
14.03,0.01,62.27,89.02,2.01
28.93,0.24,15.48,1802.69,2.25
14.03,0.01,62.27,89.02,2.01
14.03,0.01,62.27,89.02,2.01
28.68,0.23,15.48,1802.69,2.25
1.55,0.00,70.06,107.71,0.58
1.55,0.00,70.06,107.71,0.58
28.68,0.23,15.48,1802.69,2.25
1.55,0.00,70.06,107.71,0.58
3.42,0.01,62.62,99.03,1.41
28.47,0.23,15.48,1802.69,2.25
3.42,0.01,62.62,99.03,1.41
3.42,0.01,62.62,99.03,1.41
28.47,0.23,15.48,1802.69,2.25
3.42,0.01,62.62,99.03,1.41
5.58,0.01,41.64,91.62,1.63
28.26,0.23,15.48,1802.69,2.24
5.58,0.01,41.64,91.62,1.63
5.58,0.01,41.64,91.62,1.63
28.26,0.24,15.48,1802.69,2.24
7.10,0.01,28.67,85.38,1.67
7.10,0.01,28.67,85.38,1.67
28.00,0.23,15.48,1802.69,2.24
7.10,0.01,28.67,85.38,1.67
7.10,0.01,10.07,71.28,1.67
28.00,0.23,15.48,1802.69,2.24
8.37,0.01,25.09,83.35,1.72
27.71,0.23,15.48,1802.69,2.24
8.37,0.01,25.09,83.35,1.72
8.37,0.01,25.09,83.35,1.72
27.48,0.23,15.48,1802.69,2.23
8.39,0.01,28.63,91.16,1.72
8.39,0.01,28.63,91.16,1.72
27.48,0.23,15.48,1802.69,2.23
8.39,0.01,28.63,91.16,1.72
27.27,0.23,15.48,1802.69,2.23
11.07,0.01,27.13,99.72,1.85
11.07,0.01,27.13,99.72,1.85
27.27,0.23,15.48,1802.69,2.23
11.07,0.01,27.13,99.72,1.85
11.07,0.01,21.77,103.30,1.85
27.09,0.23,15.48,1802.69,2.23
11.07,0.01,21.77,103.30,1.85
11.07,0.01,21.77,103.30,1.85
25.09,0.22,15.48,1802.69,2.20
11.07,0.01,21.77,103.30,1.85
33.71,0.01,29.54,139.83,2.26
24.93,0.22,15.48,1802.69,2.20
33.71,0.01,29.54,139.83,2.26
7.34,0.00,29.54,139.83,1.70
24.93,0.22,15.48,1802.69,2.20
39.11,0.01,29.54,139.83,2.22
39.11,0.01,37.63,185.89,2.22
24.77,0.22,15.48,1802.69,2.20
39.11,0.01,37.63,185.89,2.22
39.11,0.01,37.63,185.89,2.22
24.77,0.22,15.48,1802.69,2.20
39.11,0.01,43.38,234.97,2.22
39.11,0.01,106.87,304.76,2.22
24.60,0.22,15.48,1802.69,2.19
39.11,0.01,106.87,304.76,2.22
39.11,0.01,106.87,304.76,2.22
24.60,0.22,15.48,1802.69,2.19
50.60,0.01,107.32,367.22,2.16
50.60,0.01,107.32,367.22,2.16
27.19,0.24,15.48,1802.69,2.23
5.50,0.00,107.32,367.22,1.43
0.67,0.00,97.09,379.43,1.46
31.59,0.25,15.48,1802.69,2.27
0.67,0.00,97.09,379.43,1.46
0.67,0.00,97.09,379.43,1.46
31.59,0.25,15.48,1802.69,2.27
0.67,0.00,97.09,379.43,1.46
37.11,0.28,15.48,1802.69,2.24
32.04,0.01,95.27,394.76,2.04
32.04,0.01,169.74,511.44,2.04
37.11,0.28,15.48,1802.69,2.24
32.04,0.01,169.74,511.44,2.04
43.95,0.01,152.40,531.90,2.27
41.64,0.29,15.48,1802.69,2.18
43.95,0.01,152.40,531.90,2.27
43.95,0.01,152.40,531.90,2.27
41.64,0.29,15.48,1802.69,2.18
43.95,0.01,152.40,531.90,2.27
54.30,0.01,160.46,567.78,2.32
45.09,0.30,15.48,1802.69,2.09
45.09,0.30,15.48,1802.69,2.09
45.36,0.18,15.48,1802.69,2.09
45.36,0.18,15.48,1802.69,2.09
44.79,0.18,15.48,1802.69,2.10
44.21,0.18,15.48,1802.69,2.11
44.21,0.18,15.48,1802.69,2.11
43.66,0.12,15.48,1802.69,2.13
43.66,0.20,15.48,1802.69,2.13
43.09,0.20,15.48,1802.69,2.14
43.09,0.20,15.48,1802.69,2.14
42.55,0.20,15.48,1802.69,2.16
42.55,0.20,15.48,1802.69,2.16
42.01,0.20,15.48,1802.69,2.17
42.01,0.20,15.48,1802.69,2.17
41.45,0.20,15.48,1802.69,2.18
41.45,0.20,15.48,1802.69,2.18
40.93,0.20,15.48,1802.69,2.19
40.93,0.20,15.48,1802.69,2.19
40.41,0.20,15.48,1802.69,2.20
40.41,0.20,15.48,1802.69,2.20
39.85,0.20,15.48,1802.69,2.21
39.85,0.20,15.48,1802.69,2.21
39.03,0.19,15.48,1802.69,2.22
38.23,0.21,15.48,1802.69,2.23
38.23,0.21,15.48,1802.69,2.23
37.44,0.21,15.48,1802.69,2.24
37.44,0.21,15.48,1802.69,2.24
36.64,0.21,15.48,1802.69,2.25
36.64,0.21,15.48,1802.69,2.25
35.85,0.21,15.48,1802.69,2.25
35.85,0.21,15.48,1802.69,2.25
35.07,0.21,15.48,1802.69,2.26
35.07,0.21,15.48,1802.69,2.26
34.29,0.20,15.48,1802.69,2.26
34.29,0.20,15.48,1802.69,2.26
33.51,0.22,15.48,1802.69,2.27
33.51,0.22,15.48,1802.69,2.27
32.73,0.22,15.48,1802.69,2.27
32.73,0.22,15.48,1802.69,2.27
33.94,0.22,15.48,1802.69,2.26
33.19,0.22,15.48,1802.69,2.27
33.19,0.22,15.48,1802.69,2.27
32.47,0.22,15.48,1802.69,2.27
32.47,0.22,15.48,1802.69,2.27
31.73,0.22,15.48,1802.69,2.27
31.73,0.22,15.48,1802.69,2.27
31.01,0.22,15.48,1802.69,2.27
31.01,0.22,15.48,1802.69,2.27
30.29,0.22,15.48,563.02,2.27
30.29,0.22,15.48,563.02,2.27
29.41,0.21,15.48,563.02,2.26
28.39,0.21,15.48,563.02,2.25
28.39,0.21,15.48,563.02,2.25
28.14,0.21,28.63,563.02,2.24
28.14,0.21,28.63,563.02,2.24
31.86,0.22,28.63,563.02,2.27
31.86,0.22,28.63,563.02,2.27
35.53,0.24,28.63,563.02,2.25
41.08,0.26,28.63,563.02,2.19
41.08,0.26,28.63,563.02,2.19
43.73,0.26,28.63,563.02,2.12
43.73,0.25,28.63,563.02,2.12
45.94,0.25,28.63,563.02,2.08
45.94,0.25,28.63,563.02,2.08
47.79,0.26,28.63,563.02,2.08
47.79,0.26,28.63,563.02,2.08
49.40,0.27,28.63,563.02,2.12
50.90,0.27,28.63,563.02,2.17
50.90,0.09,28.63,563.02,2.17
50.90,0.09,28.63,563.02,2.17
50.90,0.09,28.63,366.80,2.17
52.47,0.09,28.63,360.63,2.24
52.47,0.09,28.63,360.63,2.24
52.47,0.09,28.63,360.63,2.24
52.47,0.09,28.63,360.63,2.24
53.16,0.09,28.63,360.63,2.27
53.16,0.12,28.63,357.18,2.27
53.16,0.13,28.63,357.18,2.27
53.16,0.13,28.63,357.18,2.27
53.16,0.12,28.63,357.18,2.27
53.16,0.13,28.63,357.18,2.27
53.16,0.13,28.63,354.91,2.27
53.16,0.17,28.63,354.91,2.27
55.35,0.17,28.63,354.91,2.35
55.32,0.21,28.63,350.64,2.36
55.32,0.21,28.63,350.64,2.36
55.32,0.17,28.63,350.64,2.36
59.99,0.18,28.63,347.87,2.41
59.99,0.13,28.63,347.87,2.41
59.99,0.13,28.63,347.87,2.41
59.99,0.19,28.63,347.87,2.41
59.99,0.19,28.63,345.79,2.41
59.99,0.19,28.63,345.79,2.41
56.55,0.15,30.33,345.79,2.37
56.55,0.15,30.33,345.79,2.37
56.75,0.15,30.33,345.35,2.37
56.75,0.12,30.33,345.35,2.37
56.75,0.12,30.33,345.35,2.37
56.75,0.18,30.33,345.35,2.37
56.75,0.18,30.33,345.35,2.37
57.46,0.05,30.33,345.35,2.38
57.46,0.05,30.33,345.35,2.38
57.81,0.05,29.38,345.35,2.39
57.81,0.19,29.38,345.35,2.39
57.81,0.19,29.38,345.35,2.39
57.81,0.13,29.38,345.35,2.39
57.81,0.13,29.38,345.35,2.39
58.36,0.13,29.38,345.35,2.39
58.72,0.13,29.38,345.35,2.40
58.72,0.13,29.38,345.35,2.40
58.72,0.13,29.38,345.35,2.40
58.72,0.11,29.38,345.35,2.40
58.72,0.11,29.38,345.35,2.40
59.30,0.12,29.38,345.35,2.40
59.30,0.12,29.38,345.35,2.40
59.30,0.12,29.38,345.35,2.40
59.66,0.16,29.38,345.35,2.40
59.66,0.16,29.38,345.35,2.40
59.66,0.17,29.38,345.35,2.40
60.25,0.17,29.38,345.35,2.41
60.25,0.17,0.02,345.35,2.41
60.25,0.17,0.02,345.35,2.41
60.66,0.23,0.02,345.35,2.41
60.66,0.23,0.02,345.35,2.41
60.66,0.23,0.02,345.35,2.41
54.19,0.22,0.02,345.35,2.31
58.36,0.23,0.02,345.35,2.39
58.36,0.16,-0.02,345.35,2.39
58.36,0.16,-0.02,345.35,2.39
58.36,0.16,-0.02,345.35,2.39
58.36,0.22,-0.02,345.35,2.39
62.64,0.22,-0.02,345.35,2.43
53.68,0.21,-0.02,345.35,2.29
53.68,0.21,-0.02,345.35,2.29
53.68,0.21,-0.02,1393.07,2.29
53.68,0.21,-0.02,1393.07,2.29
55.71,0.24,-0.02,1393.07,2.36
55.71,0.24,-0.02,1393.07,2.36
55.71,0.24,-0.02,1393.07,2.36
55.71,0.24,-0.02,1393.07,2.36
53.55,0.23,-0.02,1393.07,2.29
53.55,0.17,-0.02,1393.07,2.29
53.55,0.17,-0.02,1393.07,2.29
53.55,0.17,-0.02,1393.07,2.29
53.55,0.17,-0.02,1393.07,2.29
53.55,0.17,-0.02,1393.07,2.29
55.33,0.28,-0.02,1393.07,2.35
52.13,0.27,-0.02,1393.07,2.23
52.13,0.27,-0.02,1393.07,2.23
53.70,0.28,-0.02,1393.07,2.29
53.70,0.28,-0.02,1393.07,2.29
53.70,0.28,-0.02,1393.07,2.29
53.70,0.28,-0.02,1393.07,2.29
55.80,0.28,29.38,1393.07,2.36
50.41,0.18,21.49,171.08,2.09
55.80,0.26,29.38,1393.07,2.36
50.41,0.18,21.49,171.08,2.09
8.83,0.07,21.49,171.08,1.74
8.83,0.07,21.49,171.08,1.74
8.83,0.07,21.49,171.08,1.74
8.83,0.07,21.49,171.08,1.74
8.83,0.07,21.49,171.08,1.74
50.41,0.21,21.49,171.08,2.09
8.83,0.07,21.49,171.08,1.74
6.89,0.06,21.49,171.08,1.66
6.89,0.06,21.49,171.08,1.66
6.89,0.06,21.49,171.08,1.66
50.41,0.21,21.49,171.08,2.09
6.89,0.06,21.49,171.08,1.66
6.89,0.06,21.49,171.08,1.66
53.17,0.26,29.38,1393.07,2.28
50.41,0.21,21.49,171.08,2.09
4.91,0.01,21.49,171.08,1.55
4.91,0.01,21.49,171.08,1.55
50.92,0.21,21.49,171.08,2.17
4.91,0.01,21.49,171.08,1.55
4.91,0.01,21.49,171.08,1.55
53.17,0.26,29.38,1393.07,2.28
51.56,0.21,21.49,171.08,2.20
4.91,0.01,21.49,171.08,1.55
4.91,0.01,21.49,171.08,1.55
51.56,0.21,21.49,171.08,2.20
4.22,0.01,21.49,186.33,1.50
53.17,0.26,29.38,1393.07,2.28
4.22,0.01,21.49,186.33,1.50
51.56,0.21,21.49,171.08,2.20
4.22,0.01,21.49,186.33,1.50
51.56,0.21,21.49,171.08,2.20
4.22,0.01,21.49,186.33,1.50
51.56,0.21,21.49,171.08,2.20
53.17,0.26,29.38,1393.07,2.28
4.22,0.01,21.49,186.33,1.50
51.47,0.21,21.49,127.87,2.20
1.57,0.00,21.49,186.33,1.22
51.47,0.21,21.49,127.87,2.20
1.57,0.00,21.49,186.33,1.22
53.17,0.26,29.38,1393.07,2.28
51.47,0.21,21.49,127.87,2.20
1.57,0.00,21.49,186.33,1.22
1.57,0.00,21.49,186.33,1.22
51.47,0.21,21.49,127.87,2.20
9.46,0.11,29.38,1393.07,1.76
3.48,0.00,21.49,1393.07,1.44
51.97,0.21,21.49,127.87,2.22
3.48,0.00,21.49,1393.07,1.44
51.92,0.21,21.49,127.87,2.22
2.02,0.00,21.49,1393.07,1.22
51.92,0.21,21.49,127.87,2.22
9.46,0.11,29.38,1393.07,1.76
2.02,0.02,1.03,1393.07,1.22
2.02,0.02,1.03,1393.07,1.22
2.02,0.02,1.03,1393.07,1.22
51.92,0.21,21.49,127.87,2.22
2.02,0.02,1.03,1393.07,1.22
5.10,0.03,1.03,1393.07,1.56
5.10,0.03,1.03,1393.07,1.56
5.10,0.03,2.43,1393.07,1.56
5.10,0.03,2.43,1393.07,1.56
5.10,0.03,2.43,1393.07,1.56
51.92,0.21,21.49,127.87,2.22
9.46,0.11,29.38,1393.07,1.76
5.10,0.03,2.43,1393.07,1.56
9.46,0.04,2.43,1393.07,1.76
9.46,0.04,2.43,1393.07,1.76
9.46,0.03,29.38,1393.07,1.76
9.46,0.03,29.38,1393.07,1.76
51.92,0.21,21.49,127.87,2.22
51.92,0.21,21.49,127.87,2.22
51.83,0.21,21.49,127.87,2.22
52.40,0.21,21.49,127.87,2.24
52.40,0.21,21.49,127.87,2.24
52.40,0.21,21.49,127.87,2.24
52.40,0.21,21.49,127.87,2.24
52.40,0.21,21.49,127.87,2.24
52.40,0.21,21.49,127.87,2.24
52.64,0.21,21.49,127.87,2.25
52.64,0.21,21.49,127.87,2.25
52.64,0.21,21.49,127.87,2.25
52.64,0.21,21.49,127.87,2.25
52.64,0.21,21.49,127.87,2.25
52.64,0.21,21.49,127.87,2.25
52.47,0.21,21.49,127.87,2.24
52.99,0.21,21.49,127.87,2.27
52.99,0.21,21.49,127.87,2.27
52.99,0.22,21.49,127.87,2.27
52.99,0.22,21.49,127.87,2.27
52.99,0.22,21.49,127.87,2.27
53.72,0.22,21.49,127.87,2.30
53.72,0.22,21.49,127.87,2.30
53.72,0.22,21.49,127.87,2.30
54.40,0.16,21.49,127.87,2.32
54.40,0.16,21.49,127.87,2.32
54.40,0.16,21.49,127.87,2.32
54.40,0.16,21.49,127.87,2.32
54.40,0.16,21.49,127.87,2.32
55.02,0.16,21.49,127.87,2.34
55.02,0.20,21.49,127.87,2.34
54.59,0.19,21.49,127.87,2.33
54.59,0.19,21.49,127.87,2.33
54.59,0.19,21.49,127.87,2.33
54.59,0.19,21.49,127.87,2.33
55.32,0.19,21.49,127.87,2.35
55.32,0.19,21.49,127.87,2.35
55.32,0.19,21.49,127.87,2.35
55.32,0.19,21.49,127.87,2.35
54.72,0.18,21.49,127.87,2.33
54.72,0.18,21.49,127.87,2.33
55.35,0.18,21.49,127.87,2.35
55.35,0.18,23.02,127.87,2.35
55.35,0.18,23.02,127.87,2.35
55.35,0.18,23.02,127.87,2.35
55.35,0.18,23.02,127.87,2.35
56.22,0.17,23.02,127.87,2.36
56.22,0.17,23.02,127.87,2.36
56.22,0.17,23.02,127.87,2.36
55.66,0.17,23.02,127.87,2.35
55.66,0.17,23.02,127.87,2.35
55.66,0.17,23.02,127.87,2.35
56.75,0.21,32.55,127.87,2.37
56.75,0.21,32.55,127.87,2.37
56.75,0.21,32.55,127.87,2.37
56.75,0.21,32.55,127.87,2.37
56.75,0.21,32.55,127.87,2.37
56.20,0.21,32.55,127.87,2.36
57.31,0.22,32.55,127.87,2.38
57.31,0.22,32.55,127.87,2.38
57.31,0.22,32.55,127.87,2.38
57.31,0.22,32.55,127.87,2.38
57.31,0.22,32.55,127.87,2.38
57.31,0.22,32.55,127.87,2.38
56.68,0.22,32.55,127.87,2.37
56.68,0.22,32.55,127.87,2.37
56.68,0.22,32.55,127.87,2.37
56.68,0.24,32.55,127.87,2.37
56.68,0.24,32.55,127.87,2.37
57.12,0.24,32.55,127.87,2.38
57.12,0.24,35.56,127.87,2.38
57.12,0.24,35.56,127.87,2.38
57.12,0.24,35.56,127.87,2.38
57.12,0.24,35.56,127.87,2.38
56.67,0.23,35.56,111.95,2.37
56.67,0.21,35.56,111.95,2.37
56.67,0.21,35.56,111.95,2.37
56.67,0.21,35.56,111.95,2.37
56.67,0.21,35.56,111.95,2.37
56.77,0.21,35.56,111.95,2.37
55.02,0.21,35.56,111.95,2.34
55.02,0.23,35.56,111.95,2.34
55.02,0.23,35.56,111.95,2.34
55.02,0.23,35.56,111.95,2.34
55.02,0.23,35.56,111.95,2.34
55.02,0.23,35.56,111.95,2.34
52.89,0.22,35.56,111.95,2.26
52.89,0.19,35.56,111.95,2.26
52.89,0.19,35.56,111.95,2.26
53.77,0.19,35.56,111.95,2.30
53.77,0.19,35.56,111.95,2.30
53.77,0.19,35.56,111.95,2.30
53.50,0.19,35.56,111.95,2.29
53.50,0.20,35.56,111.95,2.29
53.50,0.20,35.56,111.95,2.29
53.50,0.20,35.56,111.95,2.29
53.50,0.20,35.56,111.95,2.29
53.50,0.20,35.56,111.95,2.29
53.50,0.20,35.56,111.95,2.29
54.22,0.20,35.56,111.95,2.31
