# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
37.20,0.00,3.70,448.54,2.41
34.72,0.04,2.00,398.40,2.39
37.20,0.00,3.70,448.54,2.41
34.49,0.00,3.70,448.54,2.39
34.49,0.00,3.70,448.54,2.39
34.72,0.04,2.00,398.40,2.39
34.49,0.00,3.70,448.54,2.39
39.75,0.00,3.70,448.54,2.43
39.75,0.00,3.70,398.40,2.43
34.72,0.04,2.00,398.40,2.39
39.75,0.00,2.00,398.40,2.43
39.75,0.00,2.00,398.40,2.43
34.72,0.04,2.00,398.40,2.39
40.33,0.00,2.00,398.40,2.43
40.33,0.00,2.00,398.40,2.43
38.93,0.00,2.00,398.40,2.42
34.72,0.04,2.00,398.40,2.39
38.65,0.00,2.00,398.40,2.42
38.65,0.00,2.00,398.40,2.42
34.72,0.04,2.00,398.40,2.39
38.65,0.00,2.00,398.40,2.42
38.27,0.00,2.00,398.40,2.42
33.76,0.04,2.00,398.40,2.38
38.27,0.00,2.00,398.40,2.42
37.05,0.00,2.00,398.40,2.41
33.76,0.01,2.00,398.40,2.38
36.49,0.00,2.00,398.40,2.40
32.84,0.03,2.00,398.40,2.37
36.49,0.00,2.00,398.40,2.40
36.49,0.00,2.00,398.40,2.40
31.93,0.03,2.00,398.40,2.36
35.57,0.00,2.00,398.40,2.39
31.93,0.00,2.00,398.40,2.36
31.05,0.02,2.00,398.40,2.35
96.57,0.11,1.51,168.22,1.97
31.05,0.00,2.00,398.40,2.35
31.05,0.00,2.00,398.40,2.35
31.05,0.03,2.00,398.40,2.35
30.03,0.00,2.00,398.40,2.34
30.03,0.04,2.00,398.40,2.34
29.11,0.04,2.00,398.40,2.33
28.21,0.04,2.00,398.40,2.32
27.27,0.05,2.00,398.40,2.31
25.55,0.05,2.00,398.40,2.29
25.55,0.05,2.00,398.40,2.29
23.58,0.05,2.00,398.40,2.25
21.87,0.05,2.00,398.40,2.21
18.51,0.04,2.00,398.40,2.09
17.20,0.04,2.00,398.40,2.05
22.03,0.05,2.00,398.40,2.22
24.27,0.05,2.00,398.40,2.27
25.49,0.05,2.00,398.40,2.29
25.49,0.05,2.00,398.40,2.29
26.45,0.05,2.00,398.40,2.30
27.17,0.05,2.00,398.40,2.31
27.66,0.05,2.00,398.40,2.31
27.94,0.05,2.00,398.40,2.32
27.94,0.05,2.00,398.40,2.32
28.00,0.05,2.00,343.67,2.32
27.85,0.05,2.00,343.67,2.32
27.48,0.03,2.00,343.67,2.31
27.48,0.03,2.00,343.67,2.31
26.89,0.06,2.00,343.67,2.30
26.07,0.06,2.00,343.67,2.29
29.45,0.06,2.00,343.67,2.33
28.90,0.06,2.00,343.67,2.33
28.04,0.06,2.00,343.67,2.32
26.88,0.06,2.00,343.67,2.30
26.88,0.06,2.00,343.67,2.30
25.43,0.06,2.00,343.67,2.28
23.65,0.06,2.00,343.67,2.25
21.21,0.05,2.00,343.67,2.19
21.21,0.05,2.00,343.67,2.19
17.60,0.05,2.00,343.67,2.07
17.82,0.05,2.00,343.67,2.07
17.82,0.05,2.00,343.67,2.07
18.97,0.05,2.00,343.67,2.11
20.09,0.05,2.00,343.67,2.15
20.09,0.05,2.00,343.67,2.15
18.28,0.04,2.00,343.67,2.09
19.48,0.04,2.00,343.67,2.13
19.48,0.04,2.00,343.67,2.13
20.69,0.04,2.00,343.67,2.17
21.84,0.04,2.00,343.67,2.21
21.84,0.04,2.00,343.67,2.21
23.09,0.05,2.00,343.67,2.24
24.22,0.05,2.00,343.67,2.27
24.22,0.05,2.00,343.67,2.27
25.45,0.05,2.00,343.67,2.29
25.45,0.05,2.00,343.67,2.29
26.69,0.05,2.00,343.67,2.30
28.33,0.05,2.00,343.67,2.32
28.33,0.05,2.00,343.67,2.32
30.21,0.06,2.00,343.67,2.34
28.43,0.06,2.00,498.08,2.32
28.43,0.07,2.00,498.08,2.32
30.31,0.07,2.00,498.08,2.34
30.31,0.08,2.00,498.08,2.34
32.06,0.08,2.00,498.08,2.36
32.06,0.08,2.00,498.08,2.36
32.06,0.08,2.00,498.08,2.36
33.90,0.08,2.00,498.08,2.38
30.72,0.08,2.00,498.08,2.35
32.47,0.08,2.00,498.08,2.36
32.47,0.08,2.00,498.08,2.36
32.47,0.08,2.00,498.08,2.36
34.26,0.08,2.00,498.08,2.38
34.26,0.08,2.00,498.08,2.38
33.24,0.08,2.00,498.08,2.37
33.24,0.08,2.00,498.08,2.37
33.24,0.08,2.00,498.08,2.37
34.97,0.09,2.00,498.08,2.39
96.57,0.11,1.82,168.22,1.97
34.97,0.09,2.00,498.08,2.39
34.97,0.09,2.00,498.08,2.39
34.30,0.09,2.00,498.08,2.38
34.30,0.09,2.00,498.08,2.38
34.30,0.09,2.00,498.08,2.38
34.30,0.09,2.00,498.08,2.38
35.94,0.07,2.00,498.08,2.40
35.94,0.07,2.00,498.08,2.40
37.71,0.07,2.00,498.08,2.41
37.71,0.07,2.00,498.08,2.41
37.20,0.07,2.00,498.08,2.41
37.20,0.07,2.00,498.08,2.41
39.01,0.07,2.00,498.08,2.42
39.01,0.07,2.00,498.08,2.42
40.80,0.05,2.00,498.08,2.44
42.67,0.05,2.00,498.08,2.45
42.67,0.05,2.00,498.08,2.45
44.46,0.05,2.00,498.08,2.46
44.46,0.05,2.00,498.08,2.46
46.30,0.05,2.00,498.08,2.48
46.30,0.05,2.00,498.08,2.48
48.17,0.06,2.00,498.08,2.49
46.41,0.06,2.00,498.08,2.48
48.31,0.06,2.00,498.08,2.49
48.31,0.06,2.00,498.08,2.49
50.18,0.06,2.00,498.08,2.50
50.18,0.06,2.00,498.08,2.50
52.18,0.06,2.00,498.08,2.52
52.18,0.06,2.00,498.08,2.52
54.11,0.06,2.00,498.08,2.53
54.11,0.06,0.00,498.08,2.53
56.05,0.04,0.00,498.08,2.54
56.05,0.04,0.00,498.08,2.54
57.43,0.04,0.00,498.08,2.55
96.57,0.11,1.82,168.22,1.97
57.43,0.04,0.00,498.08,2.55
58.27,0.04,0.00,498.08,2.55
59.75,0.04,0.00,498.08,2.56
60.75,0.04,0.00,498.08,2.56
60.75,0.04,0.00,498.08,2.56
61.64,0.04,0.00,498.08,2.57
61.64,0.04,0.00,392.32,2.57
62.49,0.04,0.00,392.32,2.57
62.49,0.04,0.00,392.32,2.57
63.34,0.04,0.00,392.32,2.58
63.34,0.04,0.00,392.32,2.58
63.34,0.05,0.00,392.32,2.58
64.13,0.05,0.00,392.32,2.58
64.13,0.03,0.00,392.32,2.58
107.49,0.12,1.82,161.98,1.15
64.86,0.03,0.00,392.32,2.59
64.86,0.03,0.00,392.32,2.59
65.60,0.03,0.00,392.32,2.60
66.81,0.03,0.00,392.32,2.62
67.48,0.03,0.00,392.32,2.63
67.48,0.03,0.00,392.32,2.63
68.16,0.03,0.00,392.32,2.64
68.16,0.03,0.00,392.32,2.64
108.34,0.12,1.82,161.69,1.02
68.84,0.03,0.00,392.32,2.66
68.84,0.03,0.00,392.32,2.66
69.52,0.03,0.00,357.46,2.68
69.52,0.03,0.00,357.46,2.68
70.20,0.03,0.00,364.68,2.70
108.40,0.12,1.82,161.54,1.01
70.20,0.03,0.00,383.31,2.70
70.88,0.03,0.00,383.31,2.71
70.88,0.00,0.00,383.31,2.71
108.60,0.12,1.82,161.47,0.99
71.57,0.00,0.00,383.31,2.73
71.57,0.00,0.00,383.31,2.73
108.42,0.12,1.82,161.40,1.01
71.57,0.00,0.00,383.31,2.73
72.25,0.00,0.00,383.31,2.74
108.54,0.12,1.82,161.13,0.99
72.25,0.00,0.00,383.31,2.74
108.84,0.12,1.82,161.08,0.96
72.76,0.00,0.00,383.31,2.75
72.76,0.00,0.00,383.31,2.75
108.84,0.12,1.82,161.08,0.96
106.91,0.12,1.82,161.05,1.25
73.47,0.00,0.00,975.73,2.76
