# subduction_volume_km3y, decompacted_sediment_thickness, sed_thick_0.2d, ocean_crust_carb_percent
0.093177,21.476902,419.047180,2.262177
0.092045,21.476902,419.047180,2.262177
0.090912,21.476902,419.047180,2.262177
0.024303,42.338932,470.594666,2.470578
0.089778,21.476902,419.047180,2.262177
0.086060,18.098042,394.834229,2.404938
0.087418,18.098042,394.834229,2.404938
0.086238,18.098042,394.834229,2.404938
0.085057,18.098042,394.834229,2.404938
0.083876,18.098042,394.834229,2.404938
0.079309,14.706733,366.710907,2.482754
0.078174,14.706733,366.710907,2.482754
0.077038,14.706733,366.710907,2.482754
0.075901,14.706733,366.710907,2.482754
0.072937,14.706733,366.710907,2.482754
0.071854,14.706733,366.710907,2.482754
0.068279,10.197127,337.791290,2.467276
0.067233,10.197127,337.791290,2.467276
0.024378,42.338932,470.594666,2.473259
0.066284,13.722330,375.502106,2.469494
0.065235,13.722330,375.502106,2.469494
0.064185,13.722330,375.502106,2.469494
0.062392,4.667184,224.939972,2.454186
0.061354,4.667184,224.939972,2.454186
0.060314,4.667184,224.939972,2.454186
0.059274,4.667184,224.939972,2.454186
0.058050,4.667184,224.939972,2.454186
0.057034,4.667184,224.939972,2.454186
0.056017,9.453745,221.543427,2.454186
0.024396,42.338932,470.594666,2.473259
0.054999,9.453745,221.543427,2.454186
0.053981,9.453745,221.543427,2.454186
0.052963,9.453745,221.543427,2.454186
0.051943,9.453745,221.543427,2.454186
0.050924,25.573288,203.265396,2.454186
0.049903,25.573288,203.265396,2.454186
0.024414,42.338932,470.594666,2.473259
0.048883,25.573288,203.265396,2.454186
0.047144,25.573288,203.265396,2.454186
0.046118,25.573288,203.265396,2.454186
0.027846,42.338932,470.594666,2.473259
0.045386,32.011879,195.355606,2.461863
0.044353,31.495745,183.951233,2.461863
0.027983,42.338932,470.594666,2.476953
0.027998,42.338932,470.594666,2.476953
0.028012,42.338932,470.594666,2.476953
0.028130,42.338932,470.594666,2.478885
0.028144,42.338932,470.594666,2.478885
0.028158,42.338932,470.594666,2.478885
0.028018,42.338932,470.594666,2.475525
0.028031,42.338932,470.594666,2.475525
0.040974,42.338932,470.594666,2.475525
0.041086,42.338932,470.594666,2.477307
0.041100,42.338932,470.594666,2.477307
0.041113,42.338932,470.594666,2.477307
0.041212,42.338932,470.594666,2.478542
0.041224,42.338932,470.594666,2.478542
0.041236,42.338932,470.594666,2.478542
0.041329,42.338932,470.594666,2.479404
0.041340,42.338932,470.594666,2.479404
0.041351,42.338932,470.594666,2.479404
0.039820,42.338932,470.594666,2.439306
0.039829,42.338932,470.594666,2.439306
0.039838,42.338932,470.594666,2.439306
0.039634,42.338932,470.594666,2.327296
0.039642,42.338932,470.594666,2.327296
0.039650,42.338932,470.594666,2.327296
0.037015,42.338932,470.594666,2.171969
0.037021,42.338932,470.594666,2.171969
0.037026,42.338932,470.594666,2.171969
0.037031,42.338932,470.594666,2.171969
0.043170,42.338932,470.594666,2.149456
0.043175,42.338932,470.594666,2.149456
0.043178,42.338932,447.157227,2.149456
0.043613,42.338932,447.157227,2.159072
0.043616,42.338932,447.157227,2.159072
0.043618,42.338932,447.157227,2.159072
0.042893,42.338932,447.157227,2.142741
0.042894,42.338932,447.157227,2.142741
0.042895,42.338932,447.157227,2.142741
0.042169,42.338932,447.157227,2.122729
0.042169,42.338932,447.157227,2.122729
0.042168,42.338932,447.157227,2.122729
0.041499,42.338932,447.157227,2.093419
0.041497,42.338932,447.157227,2.093419
0.041495,42.338932,447.157227,2.093419
0.042979,42.338932,447.157227,2.056780
0.042976,42.338932,447.157227,2.056780
0.044361,34.238800,447.157227,2.125423
0.039644,34.238800,447.157227,1.939548
0.039639,34.238800,447.157227,1.939548
0.039635,34.238800,447.157227,1.939548
0.038499,34.238800,447.157227,1.937499
0.038493,34.238800,447.157227,1.937499
0.038487,34.238800,447.157227,1.937499
0.037316,34.238800,447.157227,1.934366
0.037310,34.238800,447.157227,1.934366
0.037303,34.238800,447.157227,1.934366
0.036180,34.238800,447.157227,1.926151
0.036172,34.238800,514.445068,1.926151
0.036164,34.238800,514.445068,1.926151
0.037961,34.238800,514.445068,1.936797
0.037951,34.238800,514.445068,1.936797
0.037942,34.238800,514.445068,1.936797
0.036956,34.238800,514.445068,1.932743
0.036946,34.238800,514.445068,1.932743
0.036935,34.238800,526.426758,1.932743
0.035992,34.238800,526.426758,1.924999
0.035981,34.238800,526.426758,1.924999
0.035970,46.228405,526.426758,1.924999
0.035026,46.228405,526.426758,1.915631
0.035015,46.228405,526.426758,1.915631
0.035003,46.228405,526.426758,1.915631
0.037749,36.520531,526.426758,1.936662
0.036908,36.520531,526.426758,1.933140
0.036894,36.520531,526.426758,1.933140
0.036880,36.520531,526.426758,1.933140
0.028148,36.520531,526.426758,1.926874
0.028139,36.520531,526.426758,1.926874
0.028130,36.520531,526.426758,1.926874
0.037610,36.520531,526.426758,1.918934
0.037593,36.520531,526.426758,1.918934
0.037575,36.520531,526.426758,1.918934
0.033881,36.520531,526.426758,1.918934
0.035789,36.520531,526.426758,1.935056
0.035773,36.520531,526.426758,1.935056
0.029306,36.520531,526.426758,1.935056
0.028761,36.520531,526.426758,1.931047
0.028750,36.520531,526.426758,1.931047
0.031798,36.520531,526.426758,1.931047
0.031784,36.520531,526.426758,1.931047
0.031198,36.520531,526.426758,1.926042
0.031184,36.520531,526.426758,1.926042
0.033065,36.520531,526.426758,1.926042
0.033536,36.520531,427.900452,1.930181
0.032240,36.520531,427.900452,1.917061
