# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
85.24,0.21,16.38,412.70,2.49
85.24,0.21,16.38,412.70,2.49
85.24,0.21,16.38,412.70,2.49
76.72,0.06,68.40,1996.75,2.55
85.24,0.21,16.38,412.70,2.49
46.71,0.16,17.11,427.20,1.87
46.71,0.16,17.11,427.20,1.87
60.96,0.05,68.40,1766.00,2.13
82.12,0.21,14.83,537.24,2.53
82.12,0.21,14.83,537.24,2.53
82.12,0.21,14.83,537.24,2.53
60.96,0.05,68.40,1766.00,2.13
82.12,0.20,14.83,537.24,2.53
82.17,0.20,12.82,533.91,2.53
82.17,0.20,12.82,533.91,2.53
60.96,0.05,68.40,1766.00,2.13
82.17,0.20,12.82,533.91,2.53
82.17,0.20,12.82,533.91,2.53
82.17,0.19,12.82,533.91,2.53
60.96,0.07,68.40,735.03,2.13
82.17,0.19,12.82,533.91,2.53
78.67,0.19,15.92,642.65,2.56
78.67,0.19,15.92,642.65,2.56
43.39,0.06,68.40,735.03,2.06
78.67,0.19,15.92,642.65,2.56
78.67,0.19,15.92,642.65,2.56
78.67,0.19,15.92,642.65,2.56
43.39,0.06,68.40,735.03,2.06
78.67,0.19,15.92,642.65,2.56
78.06,0.19,22.38,675.91,2.56
78.06,0.19,22.38,675.91,2.56
78.06,0.19,22.38,675.91,2.56
78.06,0.19,22.38,675.91,2.56
78.06,0.19,22.38,675.91,2.56
43.39,0.06,71.21,735.03,2.06
78.06,0.19,22.38,675.91,2.56
77.29,0.19,10.24,591.40,2.56
74.21,0.18,24.21,752.16,2.53
74.21,0.18,24.21,752.16,2.53
74.21,0.18,24.21,752.16,2.53
38.77,0.06,71.21,735.03,2.05
74.21,0.18,24.21,752.16,2.53
74.21,0.18,24.21,752.16,2.53
73.00,0.18,27.08,749.66,2.53
73.00,0.18,27.08,749.66,2.53
73.00,0.18,27.08,749.66,2.53
38.77,0.06,71.21,735.03,2.05
73.00,0.18,27.08,749.66,2.53
73.00,0.17,27.08,749.66,2.53
71.00,0.17,28.29,733.62,2.54
71.00,0.17,28.29,733.62,2.54
38.77,0.06,71.21,735.03,2.05
71.00,0.17,28.29,733.62,2.54
71.00,0.17,28.29,733.62,2.54
71.00,0.17,28.29,733.62,2.54
71.00,0.17,28.29,733.62,2.54
66.59,0.19,47.99,914.34,2.56
66.59,0.19,47.99,914.34,2.56
66.59,0.19,47.99,914.34,2.56
66.59,0.18,47.99,914.34,2.56
66.59,0.18,47.99,914.34,2.56
35.13,0.05,71.21,735.03,2.05
64.07,0.18,47.00,884.52,2.52
89.47,0.11,11.91,398.42,2.40
64.07,0.18,47.00,884.52,2.52
64.07,0.18,47.00,884.52,2.52
64.07,0.18,47.00,884.52,2.52
64.07,0.18,47.00,884.52,2.52
66.01,0.18,46.71,865.97,2.56
66.01,0.18,46.71,865.97,2.56
89.47,0.11,11.91,398.42,2.40
66.01,0.18,46.71,865.97,2.56
66.01,0.18,46.71,865.97,2.56
66.01,0.17,46.71,865.97,2.56
68.11,0.17,45.99,851.72,2.56
68.11,0.17,45.99,851.72,2.56
89.47,0.11,11.91,398.42,2.40
68.11,0.17,45.99,851.72,2.56
68.11,0.17,45.99,851.72,2.56
68.11,0.16,45.99,851.72,2.56
89.47,0.12,15.50,427.46,2.40
70.42,0.17,44.20,836.09,2.54
70.42,0.17,44.20,836.09,2.54
70.42,0.16,44.20,836.09,2.54
35.13,0.05,71.21,735.03,2.05
70.42,0.16,44.20,836.09,2.54
89.47,0.12,15.50,427.46,2.40
70.42,0.16,44.20,836.09,2.54
70.42,0.16,44.20,836.09,2.54
99.05,0.12,15.50,427.46,2.36
70.42,0.16,41.48,821.04,2.54
73.59,0.16,41.48,821.04,2.53
99.05,0.12,15.50,427.46,2.36
95.23,0.14,23.23,492.76,2.26
95.23,0.14,23.23,492.76,2.26
73.59,0.16,41.48,821.04,2.53
95.23,0.14,23.23,492.76,2.26
95.23,0.14,23.23,492.76,2.26
95.23,0.15,23.23,492.76,2.26
93.15,0.14,25.38,523.38,2.29
93.15,0.14,25.38,523.38,2.29
93.15,0.14,25.38,523.38,2.29
93.15,0.14,25.38,523.38,2.29
93.15,0.14,25.38,523.38,2.29
91.05,0.14,28.53,569.07,2.35
73.59,0.16,41.48,821.04,2.53
99.05,0.12,15.50,427.46,2.36
95.23,0.15,23.23,492.76,2.26
91.05,0.15,28.53,569.07,2.35
73.59,0.16,41.48,821.04,2.53
97.32,0.15,19.67,462.63,2.30
91.05,0.15,28.53,569.07,2.35
35.13,0.05,71.21,735.03,2.05
