# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
56.30,0.23,3.17,275.99,2.06
55.75,0.23,3.17,292.14,2.05
55.18,0.23,3.17,292.14,2.05
55.18,0.23,3.17,292.14,2.05
54.63,0.23,3.17,292.14,2.05
35.62,0.20,104.86,1453.12,2.38
54.04,0.23,3.17,292.14,2.05
35.62,0.20,104.86,1453.12,2.38
52.75,0.22,3.17,324.63,2.07
35.62,0.20,104.86,1453.12,2.38
52.75,0.22,3.17,324.63,2.07
35.44,0.20,104.86,1453.12,2.38
51.41,0.22,3.17,324.63,2.11
35.44,0.20,104.86,1453.12,2.38
50.15,0.22,3.17,324.63,2.17
37.23,0.20,104.86,1453.12,2.39
49.32,0.22,3.17,324.63,2.21
37.30,0.20,104.86,1453.12,2.39
49.32,0.22,3.17,324.63,2.21
37.17,0.20,104.86,1453.12,2.39
48.16,0.21,3.17,324.63,2.27
37.17,0.20,104.86,1453.12,2.39
46.95,0.21,3.17,324.63,2.33
37.06,0.20,104.86,1453.12,2.39
45.71,0.21,3.17,324.63,2.37
36.94,0.20,104.86,1453.12,2.39
45.71,0.19,3.17,324.63,2.37
36.84,0.20,104.86,1453.12,2.39
44.44,0.19,3.17,324.63,2.40
36.76,0.20,104.86,1453.12,2.39
43.39,0.19,3.17,324.63,2.41
36.76,0.19,104.86,1453.12,2.39
42.19,0.19,3.17,324.63,2.41
36.67,0.19,104.86,1453.12,2.39
42.19,0.19,3.17,324.63,2.41
36.60,0.19,104.86,1453.12,2.39
40.98,0.18,3.17,324.63,2.41
36.60,0.19,104.86,1453.12,2.39
39.88,0.18,3.17,324.63,2.41
36.60,0.19,104.86,1453.12,2.39
39.19,0.18,3.17,324.63,2.40
36.43,0.19,104.86,1453.12,2.39
38.53,0.18,3.17,319.18,2.40
36.43,0.19,104.86,1453.12,2.39
38.53,0.18,3.17,309.67,2.40
36.40,0.19,104.86,1453.12,2.38
37.77,0.18,3.17,309.67,2.39
36.38,0.19,104.86,1453.12,2.38
37.05,0.17,3.17,309.67,2.39
36.38,0.19,104.86,1453.12,2.38
37.27,0.17,3.17,309.67,2.39
36.35,0.19,104.86,1453.12,2.38
36.59,0.17,3.17,309.67,2.39
36.34,0.19,104.86,1453.12,2.38
36.59,0.17,3.17,309.67,2.39
36.34,0.19,104.86,1453.12,2.38
35.91,0.17,3.17,309.67,2.38
36.34,0.19,104.86,1453.12,2.38
35.23,0.17,3.17,309.67,2.37
36.34,0.19,104.86,1453.12,2.38
34.53,0.17,3.17,309.67,2.37
36.36,0.19,104.86,1453.12,2.38
36.38,0.19,104.86,1453.12,2.38
33.83,0.17,3.17,306.15,2.36
36.41,0.19,104.86,1453.12,2.38
33.14,0.16,3.17,306.15,2.35
36.41,0.19,104.86,1453.12,2.38
