# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
15.42,0.00,116.61,470.37,2.06
56.26,0.32,25.47,1459.59,2.46
15.42,0.00,122.58,462.65,2.06
15.42,0.00,122.58,462.65,2.06
55.59,0.31,25.47,1459.59,2.45
15.42,0.00,122.58,462.65,2.06
15.42,0.00,140.71,499.23,2.06
55.23,0.32,25.47,1459.59,2.44
15.42,0.00,140.71,499.23,2.06
55.23,0.32,25.47,1459.59,2.44
15.42,0.00,140.71,499.23,2.06
20.39,0.00,167.87,532.74,2.10
55.11,0.32,25.47,1459.59,2.44
20.39,0.00,167.87,532.74,2.10
19.31,0.00,183.51,508.71,2.10
55.00,0.31,25.47,1459.59,2.44
19.31,0.00,183.51,508.71,2.10
1.01,0.00,183.51,508.71,1.24
55.00,0.31,25.47,1459.59,2.44
1.01,0.00,199.04,479.80,1.24
54.53,0.31,25.47,1459.59,2.43
1.01,0.00,199.04,479.80,1.24
1.01,0.00,199.04,479.80,1.24
53.95,0.31,25.47,1459.59,2.42
1.01,0.00,212.25,480.74,1.24
1.01,0.00,212.25,480.74,1.24
53.95,0.31,25.47,1459.59,2.42
1.01,0.00,212.25,480.74,1.24
0.90,0.00,228.21,490.56,1.18
50.91,0.30,25.47,1459.59,2.38
0.90,0.00,228.21,490.56,1.18
0.90,0.00,228.21,490.56,1.18
43.86,0.28,25.47,1459.59,2.33
13.96,0.00,190.16,662.72,2.03
13.96,0.00,190.16,662.72,2.03
43.86,0.28,25.47,1459.59,2.33
13.96,0.00,190.16,662.72,2.03
18.92,0.01,196.92,667.77,2.10
40.39,0.27,25.47,1459.59,2.24
18.92,0.01,196.92,667.77,2.10
18.92,0.00,196.92,667.77,2.10
40.45,0.27,25.47,1459.59,2.23
0.83,0.00,167.96,685.04,1.29
0.83,0.00,167.96,685.04,1.29
40.45,0.27,25.47,1459.59,2.23
1.05,0.00,134.96,741.68,1.23
40.21,0.27,25.47,1459.59,2.23
1.05,0.00,134.96,741.68,1.23
1.05,0.00,134.96,741.68,1.23
40.21,0.27,25.47,1459.59,2.23
13.73,0.00,113.00,901.22,2.03
13.73,0.00,113.00,901.22,2.03
39.96,0.27,25.47,1459.59,2.22
13.73,0.00,83.73,1180.03,2.03
39.02,0.00,76.85,1426.54,2.18
39.71,0.27,25.47,1459.59,2.21
39.02,0.00,76.85,1426.54,2.18
39.02,0.00,76.85,1426.54,2.18
44.81,0.28,25.47,1459.59,2.31
38.90,0.00,63.21,1622.59,2.19
39.97,0.27,25.47,1459.59,2.21
38.90,0.00,63.21,1622.59,2.19
38.90,0.00,63.21,1622.59,2.19
39.23,0.27,25.47,1459.59,2.19
38.68,0.00,44.31,1692.80,2.16
39.23,0.27,25.47,1459.59,2.19
38.67,0.26,25.47,1459.59,2.17
38.67,0.26,25.47,736.48,2.17
38.21,0.26,25.47,669.98,2.15
37.90,0.26,25.47,634.47,2.13
37.90,0.26,25.47,634.47,2.13
37.65,0.26,25.47,634.47,2.12
37.65,0.26,25.47,634.47,2.12
37.37,0.27,25.47,634.47,2.11
37.12,0.27,25.47,634.47,2.09
37.12,0.27,25.47,634.47,2.09
36.83,0.26,25.47,634.47,2.08
36.83,0.26,25.47,634.47,2.08
36.55,0.26,25.47,634.47,2.07
36.10,0.26,25.47,634.47,2.05
36.10,0.26,25.47,478.58,2.05
35.69,0.26,25.47,478.58,2.04
35.69,0.26,25.47,478.58,2.04
34.59,0.25,25.47,478.58,2.00
34.15,0.25,25.47,478.58,1.99
34.15,0.25,25.47,478.58,1.99
33.66,0.25,25.47,478.58,1.98
33.66,0.25,25.47,478.58,1.98
33.15,0.25,25.47,478.58,1.98
32.59,0.16,25.47,478.58,1.98
32.59,0.22,25.47,478.58,1.98
32.02,0.22,25.47,478.58,1.98
32.02,0.22,25.47,478.58,1.98
31.42,0.22,25.47,478.58,1.99
31.42,0.22,21.06,478.58,1.99
30.78,0.22,21.06,478.58,2.00
30.09,0.21,21.06,478.58,2.01
30.09,0.21,21.06,478.58,2.01
29.46,0.21,21.06,478.58,2.02
29.46,0.21,21.06,478.58,2.02
28.84,0.21,21.06,478.58,2.04
28.16,0.21,21.06,478.58,2.05
28.16,0.21,21.06,478.58,2.05
