# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
31.02,0.13,126.10,1219.35,2.24
54.63,0.14,8.02,365.04,2.43
31.02,0.13,126.10,1219.35,2.24
53.93,0.14,8.02,362.15,2.44
31.02,0.06,126.10,1219.35,2.24
53.93,0.15,8.02,362.15,2.44
31.02,0.06,126.10,1219.35,2.24
53.19,0.15,8.02,362.15,2.46
31.02,0.06,126.10,1219.35,2.24
31.02,0.10,126.10,1219.35,2.24
53.44,0.15,8.02,296.26,2.45
15.12,0.07,126.10,1219.35,1.81
52.83,0.15,8.02,332.71,2.46
15.12,0.07,126.10,1219.35,1.81
52.17,0.14,8.02,332.71,2.47
15.12,0.07,126.10,1219.35,1.81
52.17,0.14,8.02,332.71,2.47
15.12,0.07,126.10,1219.35,1.81
51.52,0.14,8.02,332.71,2.47
8.24,0.05,126.10,1219.35,1.68
8.24,0.06,126.10,1219.35,1.68
51.52,0.14,8.02,332.71,2.47
8.24,0.06,126.10,1219.35,1.68
50.90,0.14,8.02,332.71,2.47
8.24,0.06,126.10,1219.35,1.68
50.27,0.18,8.02,398.35,2.47
8.24,0.06,126.10,1219.35,1.68
8.24,0.06,126.10,1219.35,1.68
49.61,0.18,8.02,385.60,2.47
8.24,0.06,126.10,1219.35,1.68
8.24,0.06,126.10,1219.35,1.68
49.61,0.18,8.02,385.60,2.47
8.24,0.06,126.10,1219.35,1.68
48.98,0.18,8.02,385.60,2.47
8.24,0.06,126.10,1219.35,1.68
8.24,0.06,126.10,1219.35,1.68
48.32,0.18,8.02,385.60,2.47
5.06,0.05,126.10,1219.35,1.61
47.69,0.18,8.02,385.60,2.47
5.06,0.05,126.10,1219.35,1.61
47.02,0.17,8.02,385.60,2.46
4.93,0.05,126.10,1219.35,1.61
4.84,0.05,126.10,1219.35,1.60
46.39,0.17,8.02,385.60,2.46
4.84,0.05,126.10,1219.35,1.60
45.77,0.17,8.02,385.60,2.46
4.74,0.05,126.10,1219.35,1.60
45.09,0.17,8.02,385.60,2.45
4.63,0.05,126.10,1219.35,1.59
4.63,0.05,126.10,1219.35,1.59
45.09,0.17,8.02,385.60,2.45
4.54,0.05,126.10,1219.35,1.59
44.45,0.17,8.02,385.60,2.45
4.42,0.05,126.10,1219.35,1.58
43.81,0.17,8.02,360.97,2.44
4.42,0.05,126.10,1307.89,1.58
4.29,0.04,163.30,1307.89,1.58
43.19,0.17,8.02,360.97,2.44
4.17,0.04,163.30,1307.89,1.57
42.53,0.17,8.02,360.97,2.43
4.17,0.04,163.30,1307.89,1.57
41.86,0.16,8.02,360.97,2.42
4.17,0.04,163.30,1307.89,1.57
4.17,0.04,163.30,1307.89,1.57
41.39,0.16,8.02,360.97,2.42
3.64,0.04,163.30,1307.89,1.54
41.00,0.16,8.02,360.97,2.41
3.64,0.04,163.30,1307.89,1.54
41.00,0.16,8.02,360.97,2.41
3.64,0.04,163.30,1307.89,1.54
3.64,0.04,163.30,1307.89,1.54
40.52,0.16,8.02,360.97,2.40
3.51,0.04,163.30,1307.89,1.53
40.12,0.16,8.02,360.97,2.40
3.51,0.05,163.30,1307.89,1.53
39.70,0.16,8.02,360.97,2.39
3.37,0.05,163.30,1307.89,1.52
3.19,0.04,163.30,1307.89,1.50
39.28,0.16,8.02,360.97,2.39
3.19,0.04,163.30,1307.89,1.50
38.88,0.16,8.02,360.97,2.38
3.04,0.04,163.30,1307.89,1.49
38.52,0.16,8.02,360.97,2.37
1.98,0.03,163.30,1307.89,1.38
1.98,0.04,163.30,1307.89,1.38
38.52,0.16,8.02,347.76,2.37
1.79,0.03,163.30,1307.89,1.35
38.11,0.16,8.02,347.76,2.37
1.60,0.03,163.30,1307.89,1.31
37.69,0.16,8.02,347.76,2.36
1.60,0.03,163.30,1307.89,1.31
1.45,0.03,163.30,1307.89,1.29
37.31,0.15,8.02,347.76,2.35
1.45,0.03,163.30,1307.89,1.29
36.92,0.16,8.02,347.76,2.35
1.22,0.03,163.30,1307.89,1.24
36.92,0.16,8.02,347.76,2.35
1.22,0.03,163.30,1307.89,1.24
1.01,0.05,163.30,1307.89,1.18
36.54,0.16,8.02,347.76,2.34
0.80,0.04,163.30,1307.89,1.12
36.16,0.16,8.02,347.76,2.33
0.80,0.04,163.30,1307.89,1.12
36.16,0.16,8.02,347.76,2.33
0.61,0.04,163.30,1307.89,1.03
34.65,0.15,8.02,347.76,2.30
0.36,0.03,163.30,1307.89,0.87
34.27,0.15,8.02,347.76,2.30
0.36,0.03,163.30,1307.89,0.87
34.27,0.15,8.02,347.76,2.30
0.13,0.02,163.30,1307.89,0.56
33.90,0.15,8.02,347.76,2.29
1.21,0.05,163.30,1307.89,1.23
29.37,0.14,8.02,347.76,2.20
1.21,0.04,163.30,1307.89,1.23
29.37,0.14,8.02,347.76,2.20
2.06,0.06,163.30,1307.89,1.39
31.46,0.15,8.02,347.76,2.21
