# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
10.268274,0.060861,95.998978,1418.614136,1.744103
55.801857,0.226334,2.724704,334.907043,2.084021
10.268274,0.061042,95.998978,1418.614136,1.744103
10.451583,0.072220,95.998978,1418.614136,1.753264
55.088276,0.224933,2.724704,320.944214,2.100984
10.451583,0.072410,95.998978,1418.614136,1.753264
54.386139,0.223537,2.724704,320.944214,2.124702
10.451583,0.072600,95.998978,1418.614136,1.753264
53.682541,0.222122,2.724704,320.944214,2.155252
10.451583,0.072789,95.998978,1418.614136,1.753264
10.451583,0.072977,95.998978,1418.614136,1.753264
53.682541,0.222102,2.724704,320.944214,2.155252
10.451583,0.073165,95.998978,1418.614136,1.753264
52.976398,0.220662,2.724704,320.944214,2.191292
10.451583,0.073352,95.998978,1418.614136,1.753264
52.264336,0.219193,2.724704,309.643738,2.230343
10.451583,0.069217,95.998978,1418.614136,1.753264
51.552002,0.217707,2.724704,309.643738,2.270280
10.451583,0.069439,95.998978,1418.614136,1.753264
10.451583,0.069660,95.998978,1418.614136,1.753264
51.552002,0.217678,2.724704,309.643738,2.270280
10.451583,0.069881,95.998978,1418.614136,1.753264
50.842880,0.202711,2.724704,316.221069,2.307268
11.223130,0.072642,95.998978,1418.614136,1.798284
50.126190,0.201274,2.724704,316.221069,2.340870
20.042755,0.097380,95.998978,1418.614136,2.082248
48.579952,0.198165,2.724704,316.221069,2.393581
20.664761,0.099187,95.998978,1418.614136,2.093760
47.648232,0.196245,2.724704,316.221069,2.413108
20.872433,0.099991,95.998978,1418.614136,2.097600
46.692307,0.194250,2.724704,316.221069,2.424239
20.872433,0.100298,95.998978,1418.614136,2.097600
45.294525,0.191307,2.724704,316.221069,2.430094
20.982937,0.134285,95.998978,1418.614136,2.099638
45.294525,0.191263,2.724704,316.221069,2.430094
21.008659,0.134409,95.998978,1418.614136,2.100108
44.309315,0.189141,2.724704,316.221069,2.431231
21.008659,0.134449,95.998978,1418.614136,2.100108
41.689682,0.183447,2.724704,316.221069,2.426809
20.986275,0.134416,95.998978,1418.614136,2.099681
20.964355,0.134383,95.998978,1418.614136,2.099251
42.543472,0.185259,2.724704,316.221069,2.427393
20.964355,0.134419,95.998978,1418.614136,2.099251
42.543472,0.185207,2.724704,316.221069,2.427393
20.970688,0.144224,95.998978,1418.614136,2.099556
38.648048,0.176498,2.724704,316.221069,2.403964
20.997887,0.144357,95.998978,1418.614136,2.100616
38.560036,0.176244,2.724704,316.221069,2.402229
20.997887,0.144394,95.998978,1418.614136,2.100616
37.893372,0.174661,2.724704,316.221069,2.396819
20.997887,0.144429,95.998978,1418.614136,2.100616
37.272598,0.173170,2.724704,285.547516,2.390417
20.997887,0.144463,95.998978,1418.614136,2.100616
37.272598,0.173111,2.724704,285.547516,2.390417
30.692341,0.174695,95.998978,1418.614136,2.286233
37.290581,0.173093,2.724704,285.547516,2.390495
30.692341,0.174733,95.998978,1418.614136,2.286233
30.692341,0.174768,95.998978,1418.614136,2.286233
36.705799,0.171669,2.724704,285.547516,2.383843
31.079987,0.175902,95.998978,1418.614136,2.293456
36.094456,0.170171,2.724704,285.547516,2.376293
31.089136,0.175959,95.998978,1186.940674,2.293379
35.395111,0.168451,2.724704,285.547516,2.366757
31.089136,0.175993,95.998978,1186.940674,2.293379
33.891991,0.164771,2.724704,282.492279,2.343948
31.093098,0.176032,164.056198,1186.940674,2.293415
33.891991,0.164704,2.724704,282.492279,2.343948
31.106184,0.176093,164.056198,1186.940674,2.293687
32.798908,0.161958,2.724704,282.492279,2.325155
31.106184,0.176117,159.982895,1186.940674,2.293687
31.859165,0.159552,2.724704,282.492279,2.307982
31.128874,0.176202,159.982895,1186.940674,2.294117
31.163052,0.176319,159.982895,1175.199951,2.294757
30.986555,0.134382,2.724704,282.492279,2.291437
31.207342,0.176462,159.982895,1175.199951,2.295615
30.194847,0.132582,2.724704,282.492279,2.276114
31.207342,0.176477,159.982895,1175.199951,2.295615
29.482616,0.130937,2.724704,282.492279,2.262204
31.245804,0.176600,159.982895,1175.199951,2.296337
29.482616,0.130863,2.724704,282.492279,2.262204
31.308319,0.174705,159.982895,1175.199951,2.297547
28.829250,0.129330,2.724704,282.492279,2.249400
31.373478,0.174897,159.982895,1175.199951,2.298788
28.200451,0.127836,2.724704,282.492279,2.237078
31.373478,0.174905,159.982895,1175.199951,2.298788
27.555820,0.126290,2.724704,282.492279,2.224486
31.466911,0.175171,159.982895,1175.199951,2.300543
31.560263,0.175435,159.982895,1175.199951,2.302280
26.858154,0.124604,2.724704,282.492279,2.210909
31.560263,0.175438,159.982895,1175.199951,2.302280
26.083290,0.122716,2.724704,295.650513,2.195912
31.658644,0.175712,159.982895,1175.199951,2.304173
25.233431,0.120623,2.724704,295.650513,2.179571
31.763832,0.176002,159.982895,1175.199951,2.306148
25.233431,0.136791,2.724704,295.650513,2.179571
31.875246,0.176307,159.982895,1175.199951,2.308217
23.977448,0.133290,2.724704,295.650513,2.155517
31.875246,0.176303,159.982895,1175.199951,2.308217
31.985020,0.176599,159.982895,1175.199951,2.310266
20.931257,0.124484,2.724704,295.650513,2.097072
32.109566,0.176934,159.982895,1175.199951,2.312562
22.185226,0.128104,2.724704,295.650513,2.121553
32.109566,0.176924,159.982895,1175.199951,2.312562
22.591978,0.129217,2.724704,295.650513,2.129573
32.222809,0.153929,159.982895,1175.199951,2.314702
22.591978,0.129160,2.724704,295.650513,2.129573
32.352093,0.154227,159.982895,1175.199951,2.316997
23.301830,0.142399,2.724704,295.650513,2.142819
32.352093,0.154215,159.982895,1175.199951,2.316997
22.648272,0.140317,5.559063,295.650513,2.130570
32.482956,0.152840,159.982895,1175.199951,2.319384
21.152811,0.135537,5.559063,295.650513,2.102496
32.616737,0.153138,159.982895,1175.199951,2.321827
21.152811,0.135466,5.559063,295.650513,2.102496
32.616737,0.153120,159.982895,1175.199951,2.321827
17.933270,0.124665,5.559063,295.650513,2.045837
32.769485,0.153459,159.982895,1175.199951,2.324550
17.933270,0.124597,5.559063,295.650513,2.045837
32.923283,0.153799,159.982895,1175.199951,2.327306
17.072779,0.121503,5.559063,295.650513,2.024127
32.923283,0.153777,159.982895,1175.199951,2.327306
15.163892,0.114444,5.559063,295.650513,1.975253
33.087769,0.158147,159.982895,1175.199951,2.330152
15.163892,0.114378,5.559063,295.650513,1.975253
33.256733,0.158524,159.982895,1175.199951,2.333116
14.579551,0.112086,5.559063,295.650513,1.955826
33.256733,0.158496,159.982895,1175.199951,2.333116
14.579551,0.112018,5.559063,295.650513,1.955826
33.442688,0.158909,159.982895,1175.199951,2.336306
13.475460,0.107626,5.559063,295.650513,1.913204
33.631481,0.159326,54.041420,1175.199951,2.339497
12.409858,0.103218,5.559063,295.650513,1.850363
8.952868,0.087614,5.559063,295.650513,1.669605
33.631481,0.159294,54.041420,115.305359,2.339497
8.642187,0.086025,5.559063,295.650513,1.650175
33.827351,0.159724,54.041420,115.305359,2.342767
8.642187,0.086724,5.559063,456.238892,1.650175
34.031761,0.152743,54.041420,115.305359,2.346110
8.194219,0.084389,5.559063,456.238892,1.626498
8.194219,0.084331,5.559063,456.238892,1.626498
34.031761,0.152699,54.041420,115.305359,2.346110
7.712709,0.081758,5.559063,456.238892,1.601688
34.244755,0.153130,54.041420,115.305359,2.349535
7.712709,0.081700,5.559063,456.238892,1.601688
34.469456,0.153584,54.041420,115.305359,2.353072
5.820848,0.070924,5.559063,456.238892,1.517457
5.820848,0.070872,5.559063,456.238892,1.517457
36.509621,0.158009,54.041420,115.305359,2.381481
5.207791,0.066986,5.559063,456.238892,1.492862
5.207791,0.066935,5.559063,456.238892,1.492862
36.509621,0.157956,54.041420,115.305359,2.381481
4.607524,0.062910,5.559063,456.238892,1.467336
36.721188,0.158358,54.041420,115.305359,2.384034
4.607524,0.062861,5.559063,456.238892,1.467336
3.964768,0.058265,5.559063,456.238892,1.435752
36.949192,0.158792,54.041420,115.956795,2.386675
2.846316,0.049327,5.559063,456.238892,1.369763
2.175199,0.043086,16.824648,456.238892,1.303884
37.176014,0.159219,53.097607,114.266876,2.389238
2.175199,0.039810,32.633774,456.238892,1.303884
37.176014,0.159159,53.097607,114.266876,2.389238
1.350638,0.031344,32.633774,456.238892,1.193720
37.417339,0.159612,53.630638,114.670311,2.391838
1.350638,0.031318,32.633774,456.238892,1.193720
