# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
37.84,0.09,68.69,1211.64,2.22
41.70,0.27,40.45,1513.09,2.29
37.84,0.09,68.69,1211.64,2.22
37.84,0.08,65.82,1209.31,2.22
41.46,0.27,40.45,1513.09,2.29
37.84,0.08,65.82,1209.31,2.22
41.16,0.27,40.45,1513.09,2.29
37.84,0.08,66.69,1146.76,2.22
37.33,0.08,66.69,1146.76,2.21
41.16,0.27,40.45,1513.09,2.29
37.33,0.07,77.21,1224.47,2.21
37.33,0.07,77.21,1224.47,2.21
40.85,0.27,16.40,1513.09,2.28
37.33,0.07,77.21,1224.47,2.21
40.62,0.27,16.40,1513.09,2.28
37.33,0.07,86.73,1215.73,2.21
37.33,0.06,86.73,1215.73,2.21
40.62,0.27,16.40,1513.09,2.28
37.33,0.06,86.73,1215.73,2.21
37.08,0.06,59.23,1510.25,2.20
40.30,0.27,16.40,1513.09,2.28
37.58,0.06,59.23,1510.25,2.22
37.58,0.05,59.23,1510.25,2.22
40.03,0.27,16.40,1513.09,2.27
37.58,0.05,63.32,1447.30,2.22
37.58,0.05,63.32,1447.30,2.22
40.03,0.27,16.40,1513.09,2.27
37.58,0.06,63.32,1447.30,2.22
37.35,0.06,68.27,1417.68,2.21
39.77,0.27,16.40,1513.09,2.27
37.35,0.06,68.27,1417.68,2.21
37.35,0.06,68.27,1417.68,2.21
39.49,0.27,16.40,1513.09,2.26
37.13,0.06,73.66,1393.05,2.20
37.13,0.06,73.66,1393.05,2.20
39.49,0.27,16.40,1513.09,2.26
37.13,0.07,73.66,1393.05,2.20
36.91,0.07,77.27,1393.46,2.19
39.22,0.27,16.40,1513.09,2.26
36.91,0.07,77.27,1393.46,2.19
36.71,0.07,80.92,1425.84,2.19
38.95,0.26,16.40,1513.09,2.25
36.71,0.07,80.92,1425.84,2.19
38.95,0.26,16.40,1513.09,2.25
36.50,0.07,83.00,1491.83,2.18
36.50,0.07,83.00,1491.83,2.18
38.68,0.26,16.40,1513.09,2.25
36.50,0.07,83.00,1491.83,2.18
38.43,0.26,16.40,1513.09,2.24
36.71,0.08,84.83,1580.63,2.19
36.71,0.08,84.83,1580.63,2.19
38.21,0.26,16.40,1513.09,2.23
36.71,0.08,84.83,1672.36,2.19
38.00,0.26,16.40,1513.09,2.23
36.71,0.06,84.83,1672.36,2.19
36.71,0.06,84.83,1672.36,2.19
37.75,0.26,16.40,916.00,2.22
36.71,0.06,84.83,1672.36,2.19
36.71,0.06,84.83,1672.36,2.19
37.75,0.26,16.40,916.00,2.22
36.74,0.02,84.83,1672.36,2.19
37.51,0.26,16.40,916.00,2.21
36.74,0.03,84.83,1672.36,2.19
36.74,0.03,84.83,1672.36,2.19
37.30,0.26,16.40,916.00,2.21
36.53,0.03,84.83,1672.36,2.18
36.53,0.03,84.83,1672.36,2.18
37.30,0.26,16.40,916.00,2.21
36.31,0.03,84.83,1672.36,2.17
37.05,0.26,16.40,916.00,2.20
37.43,0.03,84.83,1672.36,2.21
37.43,0.04,84.83,1672.36,2.21
36.86,0.26,16.40,916.00,2.19
37.22,0.04,84.83,1672.36,2.20
36.86,0.26,16.40,916.00,2.19
37.22,0.04,84.83,1672.36,2.20
37.02,0.04,84.83,1672.36,2.20
36.59,0.26,16.40,916.00,2.18
37.02,0.04,84.83,1672.36,2.20
36.59,0.26,16.40,916.00,2.18
37.02,0.04,84.83,1672.36,2.20
36.82,0.04,84.83,1672.36,2.19
36.38,0.25,16.40,916.00,2.17
36.82,0.04,84.83,1672.36,2.19
36.18,0.25,16.40,916.00,2.16
36.64,0.04,84.83,1672.36,2.18
35.82,0.25,16.40,916.00,2.15
36.64,0.05,84.83,1672.36,2.18
35.60,0.25,16.40,916.00,2.14
36.47,0.05,84.83,1672.36,2.18
37.62,0.05,84.83,1672.36,2.22
35.60,0.25,16.40,916.00,2.14
37.44,0.05,51.56,1672.36,2.21
35.37,0.25,16.40,916.00,2.13
37.44,0.06,41.77,1672.36,2.21
35.35,0.26,16.40,916.00,2.13
37.28,0.06,41.01,1672.36,2.21
35.35,0.26,16.40,916.00,2.13
37.28,0.06,41.01,1025.18,2.21
35.42,0.26,16.40,916.00,2.13
37.15,0.06,41.01,1071.12,2.20
37.15,0.06,41.01,1071.12,2.20
35.42,0.26,16.40,916.00,2.13
36.99,0.06,41.01,1071.12,2.20
35.49,0.26,16.40,916.00,2.13
36.99,0.06,41.01,1071.12,2.20
35.50,0.26,16.40,916.00,2.13
36.86,0.03,41.01,1071.12,2.19
36.86,0.03,41.01,1071.12,2.19
35.50,0.26,16.40,916.00,2.13
36.86,0.06,41.01,1071.12,2.19
35.45,0.26,16.40,916.00,2.13
36.73,0.06,41.01,1071.12,2.19
35.29,0.26,16.40,916.00,2.13
36.61,0.06,41.01,1071.12,2.18
36.61,0.06,41.01,1071.12,2.18
35.29,0.26,16.40,526.22,2.13
37.00,0.06,41.01,1071.12,2.20
35.03,0.25,16.40,526.22,2.11
37.00,0.06,41.01,1071.12,2.20
35.03,0.25,16.40,526.22,2.11
37.46,0.06,41.01,1071.12,2.21
34.65,0.25,16.40,526.22,2.10
37.46,0.06,41.01,1071.12,2.21
34.13,0.25,16.40,526.22,2.07
37.40,0.06,41.01,1071.12,2.21
34.13,0.25,16.40,526.22,2.07
37.40,0.06,41.01,1071.12,2.21
37.34,0.06,41.01,1071.12,2.21
33.47,0.25,16.40,526.22,2.04
37.34,0.06,41.01,1071.12,2.21
33.47,0.16,16.40,526.22,2.04
37.29,0.06,41.01,1071.12,2.21
32.66,0.22,16.40,526.22,2.01
37.29,0.06,41.01,1071.12,2.21
32.66,0.22,16.40,526.22,2.01
37.29,0.06,41.01,1071.12,2.21
26.78,0.20,16.40,526.22,1.99
36.61,0.06,41.01,1071.12,2.18
25.99,0.20,16.40,526.22,2.00
36.56,0.06,41.01,1071.12,2.18
25.99,0.20,16.40,526.22,2.00
36.56,0.06,41.01,1071.12,2.18
25.24,0.19,16.40,526.22,2.02
36.51,0.06,64.96,1071.12,2.18
25.24,0.19,16.40,526.22,2.02
36.51,0.06,64.96,1071.12,2.18
36.49,0.06,64.96,892.52,2.18
24.48,0.19,16.40,526.22,2.03
36.49,0.06,64.96,892.52,2.18
23.70,0.19,16.40,526.22,2.04
36.47,0.06,64.96,908.75,2.18
23.70,0.19,16.40,526.22,2.04
36.47,0.06,64.96,908.75,2.18
22.95,0.18,16.40,526.22,2.05
36.43,0.06,64.96,917.08,2.17
22.95,0.18,16.40,526.22,2.05
36.43,0.06,64.96,917.08,2.17
22.60,0.18,16.40,526.22,2.05
36.41,0.06,64.96,917.08,2.17
36.41,0.06,64.96,917.08,2.17
22.60,0.18,16.40,526.22,2.05
36.36,0.06,57.91,401.12,2.17
22.57,0.18,16.40,526.22,2.05
36.36,0.06,57.91,401.12,2.17
22.56,0.18,16.40,526.22,2.05
36.31,0.06,57.91,401.12,2.17
22.56,0.17,16.40,526.22,2.05
36.31,0.06,57.91,401.12,2.17
22.56,0.16,16.40,526.22,2.05
36.24,0.06,57.91,751.88,2.17
22.56,0.16,16.40,526.22,2.05
36.24,0.06,57.91,751.88,2.17
36.09,0.06,38.94,832.76,2.16
22.56,0.16,16.40,526.22,2.05
36.09,0.06,38.94,475.23,2.16
22.55,0.16,16.40,526.22,2.05
36.05,0.06,32.88,475.23,2.16
22.55,0.16,16.40,526.22,2.05
36.05,0.06,32.88,475.23,2.16
22.59,0.16,16.40,526.22,2.05
36.00,0.06,31.52,475.23,2.16
22.59,0.16,16.40,526.22,2.05
36.00,0.06,31.52,475.23,2.16
22.58,0.16,16.40,526.22,2.05
35.95,0.06,31.12,475.23,2.15
35.95,0.06,31.12,475.23,2.15
22.58,0.16,16.40,526.22,2.05
35.90,0.06,31.86,475.23,2.15
22.49,0.16,16.40,526.22,2.06
35.90,0.05,31.86,475.23,2.15
22.10,0.16,16.40,526.22,2.06
35.87,0.05,40.59,475.23,2.15
22.10,0.13,16.40,526.22,2.06
35.87,0.05,40.59,226.29,2.15
21.80,0.12,16.40,526.22,2.06
35.75,0.05,40.59,226.29,2.15
21.80,0.12,16.40,526.22,2.06
35.75,0.05,40.59,226.29,2.15
35.65,0.05,40.59,226.29,2.14
21.51,0.12,16.40,526.22,2.06
35.65,0.05,40.59,226.29,2.14
21.21,0.12,16.40,526.22,2.06
35.60,0.05,40.59,226.29,2.14
21.21,0.12,16.40,526.22,2.06
35.60,0.05,40.59,226.29,2.14
20.93,0.12,16.40,526.22,2.06
35.58,0.05,40.59,226.29,2.14
20.93,0.12,16.40,526.22,2.06
35.58,0.05,40.59,226.29,2.14
35.41,0.05,40.59,226.29,2.13
20.62,0.12,16.40,526.22,2.06
35.41,0.05,40.59,226.29,2.13
20.36,0.12,16.40,526.22,2.06
35.19,0.05,40.59,226.29,2.12
20.36,0.12,16.40,526.22,2.06
35.19,0.05,40.59,226.29,2.12
20.09,0.12,16.40,526.22,2.06
35.14,0.04,40.59,226.29,2.12
35.14,0.04,40.59,226.29,2.12
20.09,0.12,16.40,526.22,2.06
34.05,0.03,40.59,226.29,2.07
25.57,0.13,16.40,526.22,2.01
34.05,0.04,40.59,226.29,2.07
33.97,0.15,16.40,526.22,2.07
33.84,0.04,37.09,226.29,2.06
33.97,0.15,16.40,526.22,2.07
33.84,0.04,37.09,226.29,2.06
34.67,0.12,16.40,526.22,2.10
33.05,0.04,26.82,215.07,2.03
33.05,0.04,26.82,215.07,2.03
34.67,0.12,16.40,526.22,2.10
32.96,0.04,26.98,209.44,2.02
35.37,0.12,16.40,526.22,2.13
32.96,0.04,26.98,209.44,2.02
36.08,0.12,16.40,526.22,2.16
31.78,0.04,26.98,254.49,1.98
36.08,0.12,16.40,880.09,2.16
33.02,0.04,26.98,260.36,2.02
36.78,0.13,16.40,880.09,2.19
33.02,0.04,26.98,260.36,2.02
37.49,0.13,16.40,880.09,2.21
31.91,0.04,26.98,730.91,1.99
31.91,0.04,26.98,730.91,1.99
37.49,0.13,16.40,880.09,2.21
30.28,0.04,26.98,804.72,1.95
38.22,0.13,16.40,880.09,2.23
30.28,0.03,26.98,804.72,1.95
38.22,0.13,16.40,880.09,2.23
26.62,0.03,26.98,237.05,1.99
38.84,0.10,16.40,880.09,2.25
26.62,0.03,24.50,237.05,1.99
39.23,0.10,16.40,880.09,2.26
22.89,0.03,24.50,623.63,2.05
22.89,0.03,24.50,623.63,2.05
39.23,0.10,16.40,880.09,2.26
21.80,0.03,24.50,739.54,2.06
39.59,0.11,16.40,880.09,2.26
21.80,0.03,24.50,739.54,2.06
39.12,0.11,16.40,880.09,2.26
20.65,0.03,24.50,762.70,2.06
39.12,0.11,16.40,880.09,2.26
20.65,0.03,24.50,762.70,2.06
40.31,0.11,16.40,880.09,2.28
19.45,0.03,24.50,770.84,2.06
40.31,0.12,16.40,880.09,2.28
40.31,0.12,16.40,880.09,2.28
40.31,0.12,16.40,880.09,2.28
19.45,0.03,24.50,770.84,2.06
40.31,0.12,16.40,880.09,2.28
40.31,0.12,16.40,880.09,2.28
40.31,0.12,16.40,880.09,2.28
40.65,0.12,16.40,880.09,2.28
41.20,0.12,16.40,880.09,2.29
41.20,0.13,16.40,880.09,2.29
18.21,0.03,24.50,763.56,2.06
41.20,0.13,30.41,880.09,2.29
41.20,0.13,30.41,880.09,2.29
41.20,0.13,30.41,880.09,2.29
18.21,0.03,24.50,763.56,2.06
41.20,0.13,30.41,880.09,2.29
41.78,0.13,30.41,880.09,2.29
42.15,0.16,30.41,880.09,2.30
16.93,0.03,23.12,774.94,2.05
42.15,0.16,31.86,880.09,2.30
42.15,0.17,31.86,880.09,2.30
16.93,0.03,23.12,774.94,2.05
42.15,0.17,31.86,880.09,2.30
42.51,0.16,31.86,880.09,2.30
43.14,0.16,31.86,880.09,2.31
15.61,0.03,20.74,782.08,2.05
43.14,0.10,31.86,880.09,2.31
43.14,0.10,31.86,880.09,2.31
43.14,0.15,31.86,880.09,2.31
14.25,0.02,18.99,810.26,2.03
43.76,0.15,31.86,880.09,2.32
43.76,0.15,31.86,880.09,2.32
14.25,0.02,18.99,810.26,2.03
43.76,0.14,31.86,880.09,2.32
43.76,0.14,31.86,880.09,2.32
49.57,0.15,31.86,880.09,2.39
51.54,0.15,31.86,880.09,2.42
51.54,0.15,31.86,880.09,2.42
1.84,0.01,19.56,832.15,1.64
51.54,0.18,31.86,880.09,2.42
52.82,0.11,31.86,880.09,2.44
51.54,0.18,31.86,880.09,2.42
52.82,0.11,31.86,880.09,2.44
52.82,0.20,31.86,880.09,2.44
52.82,0.11,31.86,880.09,2.44
52.82,0.20,31.86,880.09,2.44
1.84,0.01,19.56,832.15,1.64
52.82,0.15,31.86,880.09,2.44
53.89,0.16,31.86,880.09,2.45
53.89,0.16,31.86,880.09,2.45
54.76,0.16,31.86,880.09,2.47
54.76,0.16,31.86,880.09,2.47
54.76,0.16,31.86,880.09,2.47
1.85,0.01,15.72,876.57,1.77
54.76,0.15,31.86,880.09,2.47
55.61,0.15,31.86,880.09,2.48
55.61,0.15,31.86,880.09,2.48
55.61,0.15,31.86,880.09,2.48
55.61,0.15,31.86,880.09,2.48
55.61,0.18,31.86,880.09,2.48
55.61,0.18,31.86,880.09,2.48
56.32,0.18,31.86,880.09,2.49
1.85,0.01,15.72,876.57,1.77
56.32,0.18,31.86,880.09,2.49
57.12,0.18,31.86,880.09,2.50
57.12,0.18,31.86,880.09,2.50
57.12,0.22,31.86,880.09,2.50
1.20,0.01,15.72,883.39,1.31
57.12,0.22,31.86,880.09,2.50
63.85,0.23,31.86,880.09,2.56
63.85,0.23,31.86,880.09,2.56
1.20,0.01,15.72,883.39,1.31
64.60,0.23,31.86,880.09,2.56
64.60,0.16,31.86,880.09,2.56
64.60,0.16,31.86,880.09,2.56
64.60,0.16,32.36,880.09,2.56
1.74,0.01,15.72,883.39,1.42
64.60,0.20,32.36,880.09,2.56
65.11,0.20,32.36,880.09,2.57
65.11,0.20,32.36,880.09,2.57
1.74,0.01,15.72,883.39,1.42
65.78,0.20,32.36,880.09,2.57
65.78,0.20,32.36,880.09,2.57
2.28,0.00,15.72,883.39,1.50
65.78,0.21,32.36,880.09,2.57
65.78,0.23,32.36,880.09,2.57
66.34,0.23,32.36,880.09,2.57
2.28,0.00,15.72,883.39,1.50
67.02,0.23,32.36,880.09,2.57
67.02,0.23,32.36,880.09,2.57
67.02,0.23,32.36,880.09,2.57
2.80,0.01,15.72,883.39,1.57
67.02,0.19,32.36,880.09,2.57
67.02,0.19,32.36,880.09,2.57
67.02,0.19,32.36,880.09,2.57
67.68,0.19,32.36,880.09,2.57
68.75,0.19,32.36,880.09,2.57
5.29,0.01,15.72,883.39,1.74
68.75,0.23,32.36,880.09,2.57
68.75,0.23,32.36,880.09,2.57
73.65,0.19,13.24,116.16,2.48
5.29,0.01,15.72,883.39,1.74
74.02,0.25,13.24,116.16,2.46
73.65,0.19,13.24,116.16,2.48
73.65,0.19,13.24,116.16,2.48
73.65,0.19,13.24,116.16,2.48
74.02,0.25,13.24,116.16,2.46
73.65,0.19,13.24,116.16,2.48
73.27,0.19,13.24,116.16,2.49
74.02,0.25,13.24,116.16,2.46
68.75,0.24,32.36,880.09,2.57
73.27,0.19,13.24,116.16,2.49
73.27,0.19,13.24,116.16,2.49
74.02,0.25,13.24,116.16,2.46
73.27,0.19,13.24,116.16,2.49
73.27,0.19,13.24,116.16,2.49
74.02,0.25,13.24,116.16,2.46
73.27,0.16,13.24,116.16,2.49
75.44,0.25,13.24,116.16,2.39
69.81,0.24,32.36,880.09,2.56
72.86,0.16,13.24,116.16,2.51
75.44,0.25,13.24,116.16,2.39
8.58,0.01,15.72,883.39,1.87
72.86,0.16,32.36,116.16,2.51
75.44,0.25,13.24,116.16,2.39
72.86,0.16,32.36,116.16,2.51
75.44,0.25,13.24,116.16,2.39
69.81,0.24,32.36,880.09,2.56
75.44,0.25,13.24,116.16,2.39
72.86,0.16,32.36,880.09,2.51
75.44,0.25,13.24,116.16,2.39
73.48,0.16,32.36,880.09,2.49
75.77,0.25,13.24,116.16,2.37
73.48,0.16,32.36,880.09,2.49
70.42,0.24,32.36,880.09,2.56
75.77,0.25,13.24,116.16,2.37
75.77,0.25,13.24,116.16,2.37
73.48,0.16,32.36,880.09,2.49
8.58,0.01,15.72,883.39,1.87
75.77,0.25,13.24,116.16,2.37
73.48,0.16,32.36,880.09,2.49
75.77,0.25,13.24,116.16,2.37
70.42,0.24,32.36,880.09,2.56
73.48,0.16,32.36,880.09,2.49
75.91,0.25,13.24,116.16,2.36
73.48,0.15,32.36,880.09,2.49
76.88,0.26,13.24,116.16,2.30
71.47,0.24,32.36,880.09,2.54
74.10,0.15,32.36,880.09,2.46
76.88,0.26,13.24,116.16,2.30
11.23,0.01,15.72,883.39,1.96
74.10,0.15,32.36,880.09,2.46
76.88,0.27,13.24,116.16,2.30
71.47,0.25,32.36,880.09,2.54
74.10,0.15,32.36,880.09,2.46
76.88,0.27,13.24,116.16,2.30
74.10,0.15,32.36,880.09,2.46
76.88,0.27,13.24,116.16,2.30
71.47,0.25,32.36,880.09,2.54
74.10,0.15,32.36,880.09,2.46
75.42,0.26,33.98,116.16,2.39
74.10,0.15,32.36,880.09,2.46
71.47,0.25,32.36,880.09,2.54
11.23,0.01,15.72,883.39,1.96
75.42,0.26,33.98,116.16,2.39
73.63,0.15,32.36,880.09,2.48
75.42,0.26,33.98,116.16,2.39
71.47,0.25,32.36,880.09,2.54
74.68,0.15,32.36,880.09,2.43
76.31,0.27,33.98,116.16,2.34
74.68,0.15,32.36,880.09,2.43
72.07,0.25,32.36,880.09,2.53
76.31,0.27,33.98,116.16,2.34
74.68,0.18,32.36,880.09,2.43
74.68,0.18,32.36,880.09,2.43
12.94,0.01,15.72,883.39,2.01
76.31,0.27,33.98,116.16,2.34
74.20,0.18,32.36,880.09,2.45
72.07,0.25,32.36,880.09,2.53
74.20,0.18,32.36,880.09,2.45
