# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
28.47,0.03,0.00,447.06,2.42
72.51,0.14,2.24,80.22,0.74
27.00,0.03,0.00,447.06,2.38
23.93,0.03,0.00,447.06,2.29
75.19,0.14,2.24,80.22,0.75
23.93,0.03,0.00,447.06,2.29
22.59,0.03,0.00,447.06,2.26
75.19,0.15,2.24,80.22,0.75
22.59,0.03,0.00,447.06,2.26
75.19,0.15,2.24,80.22,0.75
22.59,0.03,0.00,447.06,2.26
21.23,0.02,0.00,447.06,2.23
76.38,0.15,2.24,80.22,0.75
21.23,0.02,0.00,177.76,2.23
21.23,0.02,0.00,177.76,2.23
76.40,0.15,2.24,80.22,0.75
16.50,0.02,0.00,177.76,2.15
16.50,0.02,0.00,177.76,2.15
76.40,0.15,2.24,80.22,0.75
15.20,0.02,7.46,177.76,2.12
15.20,0.02,7.46,177.76,2.12
76.42,0.15,2.24,80.22,0.75
15.20,0.02,7.46,177.76,2.12
13.88,0.02,7.46,177.76,2.10
76.45,0.15,2.24,80.22,0.75
13.88,0.02,7.46,177.76,2.10
10.57,0.01,7.46,177.76,2.01
76.49,0.15,2.24,80.22,0.75
10.57,0.01,7.46,177.76,2.01
76.49,0.15,2.24,80.22,0.75
10.57,0.01,7.46,177.76,2.01
9.60,0.01,7.46,177.76,1.98
76.53,0.15,2.24,61.94,0.75
9.60,0.01,8.64,177.76,1.98
8.67,0.01,8.64,175.13,1.94
77.70,0.15,2.24,61.91,0.75
8.67,0.01,8.64,175.13,1.94
8.67,0.01,8.64,175.13,1.94
77.75,0.15,2.24,80.22,0.75
7.59,0.01,8.64,175.13,1.90
5.56,0.01,8.64,175.13,1.80
77.79,0.15,2.24,61.88,0.75
4.62,0.01,8.64,175.13,1.75
4.62,0.01,8.64,175.13,1.75
4.62,0.01,8.64,175.13,1.75
77.79,0.15,2.24,80.22,0.75
3.68,0.01,8.64,154.44,1.67
77.84,0.15,2.24,80.22,0.75
3.68,0.01,8.64,154.44,1.67
2.66,0.00,8.64,154.44,1.57
77.89,0.15,2.24,80.22,0.75
2.66,0.00,8.64,154.44,1.57
1.61,0.00,8.64,163.34,1.42
77.94,0.15,2.24,61.88,0.75
14.45,0.01,8.64,163.34,2.11
15.26,0.01,8.64,163.34,2.12
78.00,0.15,2.24,80.22,0.75
15.26,0.01,8.64,163.34,2.12
16.06,0.01,8.64,163.34,2.14
78.06,0.15,2.24,80.22,0.75
16.06,0.01,8.64,163.34,2.14
16.83,0.01,8.64,163.34,2.16
79.23,0.16,2.24,61.88,0.75
16.83,0.01,8.64,163.34,2.16
17.59,0.01,8.64,163.34,2.17
79.28,0.16,2.24,80.22,0.75
17.59,0.01,9.49,163.34,2.17
18.41,0.01,9.49,163.34,2.18
79.35,0.16,2.24,80.22,0.75
21.00,0.01,9.49,163.34,2.23
21.74,0.01,9.49,163.34,2.24
79.42,0.16,2.24,80.22,0.75
21.74,0.01,9.49,163.34,2.24
79.49,0.15,2.24,61.92,0.75
22.46,0.01,9.49,163.34,2.26
22.46,0.01,9.49,163.34,2.26
79.57,0.15,2.24,61.88,0.75
23.21,0.01,9.49,163.34,2.27
23.21,0.01,9.49,163.34,2.27
79.64,0.15,2.24,61.88,0.75
23.97,0.01,9.49,163.34,2.29
23.97,0.01,9.49,163.34,2.29
79.72,0.15,2.24,61.88,0.75
24.71,0.01,9.49,163.34,2.31
25.46,0.01,9.49,163.34,2.33
79.80,0.15,2.24,65.08,0.75
28.07,0.01,9.49,163.34,2.41
28.77,0.01,9.49,163.34,2.43
79.88,0.15,2.24,61.88,0.75
28.77,0.01,9.49,163.34,2.43
79.97,0.15,2.24,61.88,0.75
29.49,0.01,9.49,163.34,2.45
30.20,0.01,9.49,163.34,2.46
80.06,0.15,2.24,61.88,0.75
30.20,0.02,9.49,163.34,2.46
30.91,0.02,9.49,163.34,2.47
80.16,0.15,2.24,61.88,0.75
30.91,0.02,9.49,231.29,2.47
31.64,0.02,9.49,231.29,2.48
80.25,0.15,2.24,61.88,0.75
31.64,0.02,9.49,231.29,2.48
32.35,0.02,9.49,231.29,2.49
81.33,0.15,2.24,61.88,0.75
33.07,0.02,9.49,231.29,2.49
35.01,0.02,9.49,231.29,2.49
81.42,0.15,2.24,61.88,0.75
35.44,0.02,9.49,231.29,2.48
35.44,0.02,9.49,231.29,2.48
81.51,0.15,2.24,61.88,0.75
35.88,0.02,9.49,231.29,2.48
36.32,0.02,9.49,231.29,2.47
81.70,0.15,2.24,61.88,0.75
36.32,0.02,9.49,231.29,2.47
81.80,0.15,2.24,61.88,0.75
36.75,0.02,9.49,231.29,2.47
36.75,0.02,9.49,231.29,2.47
81.90,0.15,2.24,61.88,0.75
37.21,0.02,9.49,231.29,2.46
37.67,0.02,9.49,231.29,2.45
82.01,0.15,2.24,61.88,0.75
37.67,0.02,9.49,231.29,2.45
38.12,0.02,9.49,231.29,2.44
82.12,0.15,2.24,63.38,0.75
38.58,0.02,9.49,231.29,2.43
38.58,0.02,9.49,180.29,2.43
82.22,0.15,2.24,61.88,0.75
40.48,0.03,9.49,180.29,2.37
82.45,0.15,2.24,63.38,0.75
40.92,0.03,9.49,180.29,2.35
40.92,0.03,9.49,180.29,2.35
82.56,0.15,2.24,63.38,0.75
41.38,0.03,9.49,180.29,2.33
41.82,0.03,9.49,180.29,2.31
82.68,0.15,2.24,63.38,0.75
41.82,0.03,9.49,180.29,2.31
42.27,0.03,8.20,180.29,2.29
82.80,0.15,2.24,61.88,0.76
42.75,0.03,8.20,265.96,2.27
82.92,0.15,2.24,61.88,0.76
42.75,0.03,8.20,265.96,2.27
43.19,0.03,8.20,294.13,2.25
83.17,0.15,2.24,61.88,0.76
43.66,0.03,8.20,303.00,2.22
44.11,0.03,8.20,313.52,2.20
83.30,0.15,2.24,63.38,0.76
44.11,0.03,8.20,313.52,2.20
44.58,0.03,8.20,322.95,2.17
83.43,0.15,2.24,63.38,0.76
45.07,0.03,7.80,311.95,2.14
83.56,0.15,2.24,61.88,0.76
45.07,0.03,7.80,311.95,2.14
45.53,0.03,6.67,277.93,2.11
83.69,0.15,2.24,61.88,0.76
46.03,0.03,6.28,265.49,2.07
83.82,0.15,2.24,61.88,0.76
46.03,0.03,6.28,265.49,2.07
46.49,0.03,6.57,257.77,2.04
84.10,0.15,2.24,61.88,0.76
46.99,0.03,6.73,249.89,2.01
47.46,0.03,6.84,240.89,1.98
84.24,0.15,2.24,61.88,0.76
47.46,0.04,6.84,240.89,1.98
84.38,0.15,2.24,61.91,0.76
47.96,0.04,6.74,229.74,1.96
48.44,0.04,6.08,219.00,1.93
84.52,0.15,2.24,61.88,0.76
48.95,0.04,4.35,199.30,1.91
84.66,0.16,2.24,61.88,0.76
