# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
87.96,0.16,14.43,367.80,2.55
37.21,0.03,84.89,2139.44,2.12
87.96,0.16,14.43,367.80,2.55
87.96,0.17,14.43,367.80,2.55
37.21,0.03,84.89,1796.83,2.12
79.42,0.15,16.22,428.15,2.55
79.95,0.15,15.98,436.73,2.55
35.84,0.03,84.89,1796.83,2.12
79.95,0.15,15.98,436.73,2.55
106.34,0.02,15.71,263.30,2.44
79.95,0.15,15.98,436.73,2.55
35.84,0.05,84.89,1796.83,2.12
106.34,0.02,15.71,263.30,2.44
79.95,0.15,15.98,436.73,2.55
79.95,0.15,15.98,436.73,2.55
106.34,0.02,15.71,263.30,2.44
35.84,0.05,84.89,1796.83,2.12
79.95,0.15,15.98,436.73,2.55
106.34,0.03,15.71,263.30,2.44
76.23,0.18,17.27,519.98,2.57
106.34,0.04,14.33,296.43,2.44
76.23,0.18,17.27,519.98,2.57
33.61,0.05,84.89,1796.83,2.11
76.26,0.18,19.04,532.11,2.57
106.34,0.04,14.33,296.43,2.44
76.26,0.17,19.04,532.11,2.57
106.34,0.04,14.33,296.43,2.44
76.26,0.17,19.04,532.11,2.57
76.26,0.17,19.04,532.11,2.57
33.61,0.05,84.89,1796.83,2.11
106.34,0.04,14.33,296.43,2.44
76.26,0.17,19.04,532.11,2.57
76.26,0.17,19.04,532.11,2.57
106.34,0.04,14.33,296.43,2.44
76.60,0.16,19.22,537.48,2.57
76.60,0.16,19.22,537.48,2.57
107.81,0.04,14.33,296.43,2.50
33.61,0.05,84.89,1796.83,2.11
76.60,0.16,19.22,537.48,2.57
76.60,0.16,19.22,537.48,2.57
106.61,0.04,13.02,311.57,2.45
76.60,0.16,19.22,537.48,2.57
106.61,0.04,9.95,331.34,2.45
75.36,0.16,17.47,708.35,2.59
32.34,0.04,84.89,1796.83,2.09
75.36,0.16,17.47,708.35,2.59
106.61,0.04,9.95,331.34,2.45
75.36,0.15,17.47,708.35,2.59
106.61,0.04,9.95,331.34,2.45
75.36,0.15,17.47,708.35,2.59
106.61,0.04,9.95,331.34,2.45
75.36,0.15,17.47,708.35,2.59
32.34,0.04,84.89,1796.83,2.09
75.36,0.15,17.47,708.35,2.59
106.61,0.05,9.95,331.34,2.45
71.68,0.15,17.48,701.04,2.58
105.41,0.05,9.01,348.13,2.40
71.68,0.15,17.48,701.04,2.58
105.41,0.05,9.01,348.13,2.40
34.70,0.05,84.89,1796.83,2.12
71.68,0.15,17.48,701.04,2.58
105.41,0.05,9.01,348.13,2.40
71.68,0.15,17.48,701.04,2.58
105.41,0.05,9.01,348.13,2.40
71.68,0.15,17.48,701.04,2.58
71.68,0.14,17.48,701.04,2.58
105.41,0.05,9.01,348.13,2.40
34.75,0.05,84.89,1796.83,2.12
74.03,0.15,33.28,871.70,2.59
105.41,0.05,9.37,376.73,2.40
74.03,0.14,33.28,871.70,2.59
105.41,0.05,11.15,398.75,2.40
74.03,0.14,33.28,871.70,2.59
105.41,0.05,11.15,398.75,2.40
74.03,0.14,33.28,871.70,2.59
74.03,0.14,33.28,871.70,2.59
34.75,0.05,84.89,1796.83,2.12
105.41,0.06,11.15,398.75,2.40
74.03,0.14,33.28,871.70,2.59
75.59,0.14,37.28,873.19,2.58
103.61,0.06,11.15,398.75,2.32
75.59,0.14,37.28,873.19,2.58
75.59,0.14,37.28,873.19,2.58
75.59,0.14,37.28,873.19,2.58
103.61,0.06,11.15,398.75,2.32
75.59,0.14,37.28,873.19,2.58
75.59,0.14,37.28,873.19,2.58
103.61,0.06,11.15,398.75,2.32
34.75,0.05,84.89,1796.83,2.12
77.21,0.14,25.22,787.86,2.56
77.21,0.14,25.22,787.86,2.56
101.60,0.06,13.51,420.14,2.28
77.21,0.14,25.22,787.86,2.56
101.60,0.06,13.51,420.14,2.28
77.21,0.14,25.22,787.86,2.56
77.21,0.13,25.22,787.86,2.56
99.59,0.08,15.43,443.28,2.29
99.59,0.08,15.43,443.28,2.29
97.57,0.08,17.12,470.15,2.35
101.60,0.06,13.51,420.14,2.28
99.59,0.08,15.43,443.28,2.29
97.57,0.08,17.12,470.15,2.35
78.90,0.13,21.36,745.54,2.55
97.57,0.08,17.12,470.15,2.35
99.59,0.08,15.43,443.28,2.29
97.57,0.08,17.12,470.15,2.35
97.57,0.08,17.12,470.15,2.35
99.59,0.08,15.43,443.28,2.29
34.75,0.05,84.89,916.45,2.12
78.90,0.13,21.36,745.54,2.55
97.57,0.08,17.12,470.15,2.35
101.60,0.06,13.51,420.14,2.28
101.60,0.08,13.51,420.14,2.28
95.52,0.08,19.28,500.29,2.42
95.52,0.08,26.01,571.66,2.42
79.60,0.13,41.35,982.50,2.55
101.60,0.08,17.95,464.44,2.28
95.52,0.08,26.01,571.66,2.42
95.52,0.09,26.01,571.66,2.42
79.60,0.13,41.35,982.50,2.55
95.52,0.09,26.01,571.66,2.42
79.60,0.13,41.35,982.50,2.55
93.44,0.09,27.11,606.43,2.47
79.60,0.13,41.35,982.50,2.55
93.44,0.09,27.11,606.43,2.47
81.33,0.13,41.98,949.57,2.56
93.44,0.09,27.11,606.43,2.47
81.33,0.13,41.98,949.57,2.56
34.42,0.04,84.89,916.45,2.12
80.57,0.12,42.08,873.62,2.56
80.57,0.13,42.08,873.62,2.56
80.57,0.12,42.08,873.62,2.56
80.57,0.13,42.08,873.62,2.56
81.24,0.12,41.12,853.07,2.56
80.57,0.13,42.08,873.62,2.56
81.24,0.12,41.12,853.07,2.56
93.44,0.09,27.11,606.43,2.47
80.82,0.13,42.31,898.75,2.57
81.24,0.12,41.12,853.07,2.56
81.24,0.12,41.12,853.07,2.56
80.82,0.13,42.31,898.75,2.57
81.24,0.12,41.12,853.07,2.56
80.82,0.13,42.31,898.75,2.57
81.24,0.11,41.12,853.07,2.56
80.82,0.13,42.31,898.75,2.57
80.82,0.13,42.31,898.75,2.57
81.33,0.13,41.98,949.57,2.56
83.12,0.14,41.31,921.79,2.58
81.24,0.12,39.27,835.19,2.56
83.12,0.14,41.31,921.79,2.58
83.12,0.14,41.31,921.79,2.58
83.12,0.14,41.31,921.79,2.58
83.12,0.14,41.31,921.79,2.58
81.33,0.14,41.98,949.57,2.56
81.24,0.11,39.27,835.19,2.56
81.33,0.14,41.98,949.57,2.56
93.44,0.09,27.11,606.43,2.47
85.74,0.12,39.27,835.19,2.58
85.74,0.11,39.27,835.19,2.58
91.21,0.09,29.41,653.19,2.51
85.74,0.11,39.27,835.19,2.58
86.27,0.11,37.77,814.33,2.57
86.27,0.11,37.77,814.33,2.57
91.21,0.09,29.41,653.19,2.51
86.27,0.11,37.77,814.33,2.57
86.27,0.11,37.77,814.33,2.57
91.21,0.09,29.41,653.19,2.51
86.27,0.11,37.77,814.33,2.57
86.87,0.11,36.17,786.23,2.56
91.21,0.09,29.41,653.19,2.51
91.21,0.09,29.41,653.19,2.51
86.87,0.11,36.17,786.23,2.56
34.42,0.04,84.89,916.45,2.12
91.21,0.10,29.41,653.19,2.51
86.87,0.11,36.17,786.23,2.56
91.21,0.10,31.47,697.06,2.51
86.87,0.11,36.17,786.23,2.56
88.74,0.10,31.47,697.06,2.54
86.87,0.10,36.17,786.23,2.56
88.74,0.10,31.47,697.06,2.54
87.48,0.10,33.72,743.57,2.56
88.74,0.10,31.47,697.06,2.54
88.74,0.10,31.47,697.06,2.54
87.48,0.10,33.72,743.57,2.56
87.48,0.09,33.72,743.57,2.56
34.42,0.04,84.89,916.45,2.12
87.48,0.09,33.72,743.57,2.56
87.48,0.10,33.72,743.57,2.56
87.48,0.09,33.72,743.57,2.56
33.57,0.04,84.89,916.45,2.11
33.57,0.04,84.89,916.45,2.11
33.57,0.04,84.89,916.45,2.11
32.71,0.04,84.89,916.45,2.10
32.71,0.04,84.89,916.45,2.10
32.71,0.05,84.89,916.45,2.10
31.67,0.05,84.89,916.45,2.08
31.67,0.05,84.89,916.45,2.08
31.67,0.05,84.89,916.45,2.08
31.67,0.05,84.89,916.45,2.08
29.90,0.05,84.89,916.45,2.03
29.90,0.05,84.89,916.45,2.03
29.90,0.05,84.89,916.45,2.03
31.98,0.05,84.89,916.45,2.08
31.98,0.05,84.89,916.45,2.08
31.98,0.05,84.89,916.45,2.08
