# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
43.93,0.24,77.97,1203.11,2.14
55.38,0.26,8.47,167.73,2.18
43.93,0.24,77.97,1203.11,2.14
55.10,0.26,8.47,167.73,2.16
43.61,0.24,77.97,1203.11,2.16
54.33,0.26,8.47,167.73,2.13
53.11,0.26,8.47,295.11,2.07
43.32,0.24,77.97,881.87,2.17
53.11,0.27,8.47,295.11,2.07
43.09,0.24,77.97,881.87,2.19
52.92,0.27,8.47,295.11,2.07
44.01,0.24,77.97,881.87,2.14
51.81,0.27,8.47,309.41,2.05
43.82,0.24,77.97,881.87,2.15
50.81,0.26,8.47,279.64,2.03
43.75,0.24,77.97,881.87,2.15
50.81,0.26,8.47,279.64,2.03
43.85,0.24,77.97,881.87,2.15
50.20,0.26,8.47,279.64,2.03
49.55,0.26,8.47,279.64,2.02
44.13,0.24,77.97,1164.76,2.13
48.89,0.26,8.47,279.64,2.02
44.57,0.24,77.97,1164.76,2.11
48.89,0.26,8.47,279.64,2.02
45.07,0.23,77.97,1164.76,2.09
48.27,0.26,8.47,279.64,2.02
45.62,0.23,77.97,1164.76,2.07
47.22,0.25,8.47,279.64,2.03
46.20,0.23,77.97,1164.76,2.05
45.97,0.25,8.47,279.64,2.06
46.20,0.23,77.97,1164.76,2.05
44.69,0.25,8.47,279.64,2.10
46.81,0.23,77.97,1164.76,2.04
44.69,0.25,8.47,279.64,2.10
43.45,0.24,8.47,279.64,2.17
47.44,0.24,77.97,1164.76,2.03
42.19,0.24,8.47,279.64,2.23
48.11,0.24,77.97,1164.76,2.02
40.95,0.23,8.47,279.64,2.29
50.61,0.24,77.97,1164.76,2.03
39.70,0.23,8.47,279.64,2.33
51.43,0.25,77.97,1164.76,2.04
39.70,0.23,8.47,292.25,2.33
51.51,0.25,77.97,1164.76,2.04
38.47,0.23,8.47,292.25,2.35
51.58,0.25,77.97,1164.76,2.04
37.25,0.22,8.47,292.25,2.36
51.66,0.25,77.97,1164.76,2.04
36.09,0.22,8.47,292.25,2.36
51.75,0.25,77.97,1164.76,2.04
34.80,0.20,8.47,292.25,2.36
51.75,0.25,77.97,1164.76,2.04
33.78,0.20,8.47,292.25,2.35
33.78,0.20,8.47,292.25,2.35
51.84,0.25,77.97,1164.76,2.04
33.04,0.19,8.47,292.25,2.35
51.93,0.25,77.97,1164.76,2.04
33.62,0.19,8.47,292.25,2.35
52.03,0.25,77.97,1164.76,2.05
32.88,0.19,8.47,292.25,2.35
51.84,0.25,77.97,1164.76,2.04
32.13,0.19,8.47,292.25,2.34
51.61,0.25,77.97,1164.76,2.04
32.13,0.19,8.47,292.25,2.34
51.38,0.25,77.97,1164.76,2.04
31.42,0.19,8.47,292.25,2.34
51.29,0.25,77.97,1164.76,2.04
30.68,0.18,8.47,292.25,2.33
51.21,0.25,77.97,1164.76,2.04
29.90,0.18,8.47,279.79,2.32
51.25,0.25,77.97,1164.76,2.04
29.11,0.18,8.47,279.79,2.31
51.32,0.25,77.97,1164.76,2.04
28.34,0.18,8.47,279.79,2.30
51.32,0.25,77.97,1164.76,2.04
27.61,0.17,8.47,279.79,2.29
51.42,0.25,77.97,1164.76,2.04
27.61,0.17,8.47,279.79,2.29
51.56,0.25,77.97,1164.76,2.04
26.79,0.17,8.47,279.79,2.28
51.71,0.25,77.97,1164.76,2.04
27.38,0.17,8.47,279.79,2.29
51.88,0.25,77.97,1164.76,2.04
27.49,0.17,8.47,279.79,2.29
52.06,0.25,77.97,1164.76,2.05
26.70,0.17,8.47,279.79,2.28
52.26,0.25,77.97,1164.76,2.05
25.49,0.17,8.47,279.79,2.26
52.49,0.25,77.97,1164.76,2.05
23.96,0.16,8.47,279.79,2.23
52.74,0.24,77.97,1164.76,2.06
22.12,0.15,8.47,279.79,2.19
52.74,0.25,77.97,1164.76,2.06
22.12,0.15,8.47,279.79,2.19
19.83,0.15,8.47,286.83,2.13
53.00,0.25,77.97,1164.76,2.07
16.01,0.11,8.47,286.83,2.04
53.28,0.25,77.97,1164.76,2.08
10.40,0.09,8.47,286.83,1.89
53.58,0.25,77.97,1164.76,2.09
9.77,0.08,8.47,286.83,1.88
53.79,0.25,77.97,1164.76,2.09
10.82,0.09,8.47,286.83,1.86
53.96,0.26,77.97,1164.76,2.10
8.00,0.08,8.47,286.83,1.80
54.12,0.26,77.97,1164.76,2.11
8.00,0.08,8.47,286.83,1.80
54.29,0.24,77.97,1164.76,2.11
7.24,0.07,8.47,286.83,1.77
54.47,0.24,77.97,1164.76,2.12
6.62,0.07,8.47,286.83,1.73
54.66,0.24,77.97,114.04,2.13
6.04,0.07,18.38,312.14,1.70
5.61,0.01,18.38,312.14,1.67
54.86,0.24,77.97,114.04,2.14
5.61,0.07,18.38,312.14,1.67
5.31,0.07,18.38,312.14,1.65
55.07,0.24,77.97,114.04,2.15
5.31,0.07,18.38,312.14,1.65
55.29,0.24,77.97,114.04,2.16
4.96,0.07,18.38,312.14,1.63
55.52,0.22,77.97,114.04,2.18
4.63,0.07,18.38,312.14,1.60
55.75,0.22,77.97,114.04,2.19
4.33,0.07,18.38,312.14,1.58
4.33,0.07,18.38,312.14,1.58
55.75,0.22,77.97,114.04,2.19
4.09,0.07,32.38,312.14,1.56
56.00,0.22,77.97,114.04,2.21
2.41,0.06,32.38,312.14,1.36
2.41,0.06,32.38,312.14,1.36
56.25,0.22,12.84,114.04,2.22
4.76,0.08,32.38,312.14,1.61
4.76,0.08,32.38,312.14,1.61
56.51,0.22,12.84,114.04,2.24
7.44,0.10,32.97,312.14,1.77
7.44,0.10,32.97,312.14,1.77
56.81,0.22,12.84,114.04,2.26
8.11,0.10,32.97,312.14,1.80
59.33,0.22,12.84,114.04,2.38
3.79,0.07,32.97,312.14,1.53
5.84,0.09,32.97,312.14,1.69
5.84,0.09,32.97,312.14,1.69
59.67,0.22,12.84,114.04,2.39
6.29,0.09,32.97,312.14,1.72
6.29,0.09,32.97,312.14,1.72
59.92,0.22,12.84,114.04,2.39
6.29,0.08,31.39,312.14,1.72
8.48,0.10,31.39,312.14,1.82
60.15,0.22,12.84,114.04,2.39
8.48,0.10,31.39,312.14,1.82
8.94,0.10,31.39,312.14,1.83
60.37,0.22,12.84,114.04,2.39
8.94,0.10,31.39,312.14,1.83
9.49,0.11,31.39,312.14,1.86
9.49,0.11,31.39,312.14,1.86
60.58,0.22,12.84,114.04,2.39
26.73,0.18,31.39,312.14,2.28
27.55,0.19,31.39,312.14,2.29
