# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
76.78,0.45,17.24,154.71,2.64
64.49,0.19,37.75,805.63,2.47
76.78,0.40,17.24,154.71,2.64
64.31,0.18,37.75,766.92,2.47
76.78,0.40,17.24,154.71,2.64
64.01,0.18,37.75,719.92,2.46
76.78,0.40,16.99,154.84,2.64
77.67,0.40,16.99,154.84,2.64
63.66,0.18,37.75,689.54,2.45
77.67,0.40,16.99,154.84,2.64
62.97,0.18,37.75,626.18,2.43
85.76,0.42,16.99,154.84,2.67
62.30,0.18,37.75,473.86,2.42
85.76,0.42,16.99,154.84,2.67
61.54,0.18,37.75,384.79,2.41
85.76,0.42,16.99,154.84,2.67
60.86,0.18,37.75,370.30,2.40
85.76,0.46,16.99,154.84,2.67
85.76,0.46,16.99,154.84,2.67
60.08,0.19,37.75,365.16,2.39
85.76,0.46,16.99,154.84,2.67
59.48,0.19,37.75,402.70,2.38
85.76,0.46,16.99,154.84,2.67
57.88,0.19,37.75,458.43,2.37
85.76,0.46,16.99,154.84,2.67
57.21,0.18,37.75,455.61,2.37
85.76,0.46,16.99,154.84,2.67
56.42,0.18,37.75,455.61,2.36
85.80,0.46,16.99,154.84,2.67
55.65,0.18,37.75,455.61,2.36
85.84,0.46,16.99,154.84,2.67
57.39,0.18,37.75,455.61,2.37
85.91,0.46,16.99,154.84,2.67
53.43,0.18,37.75,455.61,2.32
85.96,0.46,16.99,154.84,2.67
52.69,0.17,37.75,455.61,2.30
86.02,0.46,16.99,154.84,2.67
51.91,0.17,37.75,455.61,2.28
86.09,0.46,16.99,154.84,2.67
51.12,0.17,37.75,455.61,2.26
86.16,0.46,16.99,154.84,2.67
86.32,0.44,16.99,154.84,2.67
49.64,0.17,37.75,455.61,2.22
86.41,0.44,16.99,154.84,2.68
48.86,0.17,37.75,455.61,2.21
86.50,0.44,16.99,154.84,2.68
48.06,0.17,37.75,455.61,2.21
86.62,0.44,16.99,154.84,2.68
46.57,0.16,37.75,458.15,2.23
86.71,0.44,16.99,154.84,2.68
45.80,0.16,37.75,458.15,2.26
86.82,0.44,16.99,154.84,2.68
45.04,0.16,37.75,458.15,2.28
86.95,0.44,16.99,154.84,2.68
86.95,0.44,16.99,154.84,2.68
44.31,0.16,37.75,458.15,2.29
87.32,0.44,16.99,154.84,2.68
42.82,0.15,37.75,458.15,2.29
87.32,0.44,16.99,150.77,2.68
42.23,0.15,37.75,458.15,2.28
87.47,0.44,18.04,150.77,2.68
41.64,0.15,37.75,458.15,2.26
87.60,0.44,18.04,150.77,2.68
41.06,0.15,37.75,458.15,2.23
87.73,0.44,18.04,150.77,2.68
87.16,0.44,18.04,150.77,2.68
40.47,0.14,37.75,458.15,2.20
86.45,0.44,18.04,150.77,2.68
39.26,0.14,37.75,458.15,2.12
81.18,0.43,18.04,150.77,2.66
38.69,0.14,37.75,469.77,2.09
81.51,0.43,18.04,150.77,2.66
38.11,0.13,37.75,469.77,2.05
81.66,0.43,18.04,150.77,2.66
81.81,0.43,18.04,150.77,2.66
37.52,0.13,37.75,469.77,2.02
81.97,0.43,18.04,150.77,2.66
36.33,0.13,37.75,469.77,1.98
82.14,0.43,18.04,150.77,2.66
35.74,0.13,22.49,469.77,1.96
82.31,0.43,18.04,150.77,2.66
35.17,0.13,22.49,469.77,1.95
82.48,0.43,18.04,150.77,2.66
82.67,0.43,18.04,150.77,2.66
34.60,0.13,22.49,469.77,1.94
82.85,0.43,18.04,150.77,2.66
33.42,0.12,22.49,468.38,1.92
83.05,0.43,18.04,150.77,2.66
32.84,0.12,22.49,468.38,1.92
83.33,0.43,18.04,150.77,2.66
83.61,0.43,18.04,150.77,2.66
32.25,0.12,22.49,468.38,1.91
83.89,0.43,18.04,150.77,2.67
31.65,0.12,22.49,468.38,1.91
83.89,0.43,18.04,150.77,2.67
32.19,0.12,22.49,468.38,1.92
84.20,0.43,17.96,150.77,2.67
84.50,0.43,17.96,150.77,2.67
62.26,0.17,22.49,468.38,2.42
82.96,0.40,17.96,150.77,2.66
64.59,0.17,22.49,468.38,2.48
83.27,0.41,17.96,150.77,2.66
54.14,0.15,22.49,468.38,2.32
83.63,0.41,17.96,150.77,2.66
83.97,0.41,17.96,150.77,2.67
44.37,0.14,20.66,468.38,2.29
84.35,0.41,17.96,151.25,2.67
46.49,0.14,20.66,468.38,2.24
84.73,0.41,17.96,151.25,2.67
48.43,0.15,20.66,441.33,2.21
85.10,0.41,17.96,151.25,2.67
50.19,0.15,20.66,441.33,2.23
85.48,0.41,17.96,151.25,2.67
51.88,0.15,20.24,441.33,2.28
85.87,0.41,17.96,151.25,2.67
62.88,0.16,20.24,441.33,2.43
85.87,0.39,17.96,151.25,2.67
75.09,0.18,20.24,441.33,2.63
86.26,0.39,17.96,151.25,2.67
79.35,0.15,20.24,441.33,2.65
86.66,0.39,17.96,151.25,2.68
87.07,0.39,17.96,151.25,2.68
81.69,0.15,20.24,441.33,2.66
87.48,0.39,17.96,151.25,2.68
83.85,0.15,20.24,441.33,2.67
87.89,0.34,17.96,151.23,2.68
87.86,0.15,20.24,441.33,2.68
88.31,0.34,17.96,151.23,2.68
89.67,0.15,20.24,441.33,2.69
88.73,0.34,17.96,151.23,2.68
91.36,0.16,20.24,441.33,2.69
89.17,0.34,17.96,151.23,2.69
92.92,0.16,20.24,413.53,2.70
89.59,0.34,17.96,151.23,2.69
90.03,0.34,17.96,151.23,2.69
91.08,0.15,20.24,413.53,2.69
90.47,0.34,17.96,151.23,2.69
92.33,0.15,20.24,413.53,2.70
90.92,0.34,17.96,151.23,2.69
90.92,0.34,17.96,151.23,2.69
91.37,0.34,17.96,151.23,2.69
91.82,0.34,17.96,151.23,2.69
92.28,0.34,17.96,151.23,2.70
92.74,0.34,17.96,151.23,2.70
93.17,0.34,17.96,151.23,2.70
93.51,0.34,17.96,151.23,2.70
93.88,0.34,16.22,151.23,2.70
93.88,0.32,16.22,151.23,2.70
93.34,0.32,16.22,151.23,2.70
93.44,0.32,16.22,151.23,2.70
93.55,0.32,16.22,151.23,2.70
93.66,0.32,16.22,151.23,2.70
93.78,0.32,16.22,151.23,2.70
93.78,0.32,16.22,151.23,2.70
93.92,0.32,16.22,151.23,2.70
94.06,0.32,16.22,151.23,2.70
94.20,0.32,16.22,151.23,2.70
94.35,0.33,16.22,151.23,2.70
94.35,0.33,16.22,151.23,2.70
94.51,0.33,16.22,151.23,2.70
94.67,0.33,16.73,151.23,2.70
94.83,0.33,16.73,151.23,2.70
94.83,0.33,16.73,151.23,2.70
93.58,0.33,16.73,151.23,2.70
93.77,0.33,16.73,151.23,2.70
93.96,0.32,16.73,151.23,2.70
94.17,0.32,16.73,151.23,2.70
94.17,0.32,16.73,151.23,2.70
