# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
21.48,0.02,22.58,340.27,1.68
37.25,0.05,88.97,2164.58,2.08
116.70,0.03,25.42,213.36,2.55
21.48,0.02,22.58,340.27,1.68
116.70,0.04,25.42,213.36,2.55
21.48,0.02,22.58,340.27,1.68
116.70,0.04,25.42,213.36,2.55
37.25,0.05,88.97,2164.58,2.08
116.70,0.05,23.52,253.67,2.55
21.48,0.01,19.98,388.35,1.68
116.70,0.05,19.60,264.54,2.55
116.70,0.05,19.60,264.54,2.55
38.46,0.05,88.97,2164.58,2.11
21.48,0.01,19.98,388.35,1.68
116.70,0.04,19.60,264.54,2.55
116.70,0.05,19.60,264.54,2.55
116.70,0.05,19.60,264.54,2.55
21.48,0.01,19.98,388.35,1.68
116.70,0.06,19.60,264.54,2.55
38.46,0.07,88.97,2164.58,2.11
116.70,0.06,17.11,275.74,2.55
80.85,0.02,19.98,388.35,2.62
116.70,0.05,17.11,275.74,2.55
116.70,0.05,17.11,275.74,2.55
116.70,0.05,17.11,275.74,2.55
116.04,0.06,14.76,285.66,2.53
116.70,0.06,17.11,275.74,2.55
116.70,0.06,17.11,275.74,2.55
116.04,0.07,14.76,285.66,2.53
80.85,0.02,19.98,388.35,2.62
38.46,0.07,88.97,2164.58,2.11
116.04,0.07,14.76,285.66,2.53
116.04,0.07,14.76,285.66,2.53
116.04,0.07,14.76,285.66,2.53
80.85,0.02,19.98,388.35,2.62
115.96,0.07,14.24,298.35,2.53
39.67,0.07,88.97,2164.58,2.14
115.31,0.07,15.07,307.91,2.50
80.85,0.02,18.21,450.44,2.62
115.31,0.07,15.07,307.91,2.50
115.31,0.08,15.07,307.91,2.50
80.85,0.09,18.21,450.44,2.62
115.31,0.08,15.07,307.91,2.50
39.67,0.07,88.97,2164.58,2.14
115.31,0.08,15.07,307.91,2.50
84.42,0.09,18.21,450.44,2.60
115.31,0.08,15.07,307.91,2.50
114.66,0.08,15.38,316.36,2.47
114.66,0.08,15.38,316.36,2.47
84.42,0.09,18.21,450.44,2.60
39.67,0.07,88.97,2164.58,2.14
114.66,0.08,15.38,316.36,2.47
114.66,0.08,15.38,316.36,2.47
84.42,0.09,18.21,450.44,2.60
114.66,0.08,15.38,316.36,2.47
114.00,0.08,15.32,322.83,2.45
84.42,0.09,18.21,450.44,2.60
39.67,0.07,88.97,2164.58,2.14
113.92,0.08,12.21,346.52,2.44
84.42,0.16,19.08,555.43,2.60
113.92,0.08,12.21,346.52,2.44
113.92,0.08,12.21,346.52,2.44
84.42,0.16,19.08,555.43,2.60
113.92,0.09,12.21,346.52,2.44
113.92,0.09,12.21,346.52,2.44
40.97,0.07,88.97,2164.58,2.16
84.42,0.16,19.08,555.43,2.60
113.27,0.09,10.94,358.94,2.41
113.27,0.10,10.94,358.94,2.41
84.42,0.16,19.08,555.43,2.60
113.27,0.10,10.94,358.94,2.41
113.27,0.10,10.94,358.94,2.41
83.39,0.14,19.08,555.43,2.61
113.27,0.10,10.94,358.94,2.41
112.64,0.10,10.50,372.77,2.38
83.39,0.14,19.08,555.43,2.61
35.51,0.07,88.97,2164.58,2.05
112.64,0.10,10.50,372.77,2.38
112.64,0.10,10.50,372.77,2.38
80.46,0.14,18.30,557.89,2.62
112.64,0.10,10.50,372.77,2.38
112.64,0.10,10.50,372.77,2.38
80.46,0.14,18.30,557.89,2.62
99.80,0.10,10.29,384.20,2.52
99.80,0.10,10.29,384.20,2.52
80.46,0.14,18.30,557.89,2.62
81.68,0.16,17.55,526.79,2.62
81.68,0.14,17.55,526.79,2.62
99.80,0.10,10.29,384.20,2.52
35.51,0.07,88.97,2164.58,2.05
81.68,0.15,17.55,526.79,2.62
99.80,0.10,10.29,384.20,2.52
81.68,0.15,17.55,526.79,2.62
80.46,0.14,18.30,557.89,2.62
81.68,0.14,17.55,526.79,2.62
99.80,0.10,10.29,384.20,2.52
81.68,0.15,17.55,526.79,2.62
80.46,0.15,18.30,557.89,2.62
78.50,0.14,17.36,546.17,2.59
80.46,0.15,15.71,691.75,2.62
84.85,0.15,35.70,635.69,2.59
96.79,0.10,10.56,445.09,2.56
80.46,0.15,15.71,691.75,2.62
78.50,0.14,15.60,669.49,2.59
84.85,0.15,35.70,635.69,2.59
96.79,0.10,10.56,445.09,2.56
78.50,0.14,15.60,669.49,2.59
78.50,0.14,15.60,669.49,2.59
84.85,0.15,35.70,635.69,2.59
78.50,0.14,15.60,669.49,2.59
84.85,0.15,35.70,635.69,2.59
84.18,0.14,172.92,566.24,2.60
96.79,0.11,10.56,445.09,2.56
84.18,0.14,172.92,566.24,2.60
84.18,0.14,172.92,566.24,2.60
84.85,0.15,35.70,635.69,2.59
84.18,0.14,172.92,566.24,2.60
84.18,0.14,172.92,566.24,2.60
88.93,0.15,471.23,580.41,2.59
96.79,0.11,10.56,445.09,2.56
84.86,0.14,420.49,565.52,2.59
83.71,0.14,28.42,565.70,2.61
88.93,0.15,471.23,580.41,2.59
84.86,0.14,420.49,565.52,2.59
84.86,0.14,420.49,565.52,2.59
88.93,0.15,471.23,580.41,2.59
83.71,0.14,28.42,565.70,2.61
96.79,0.11,10.56,445.09,2.56
84.86,0.14,420.49,565.52,2.59
88.93,0.15,471.23,580.41,2.59
36.54,0.07,88.97,2164.58,2.07
84.86,0.14,420.49,565.52,2.59
83.71,0.14,28.42,565.70,2.61
86.21,0.14,404.27,569.86,2.58
88.93,0.15,471.23,580.41,2.59
96.79,0.11,10.56,445.09,2.56
86.21,0.14,404.27,569.86,2.58
83.71,0.14,28.42,565.70,2.61
88.93,0.15,471.23,580.41,2.59
86.21,0.15,404.27,569.86,2.58
86.21,0.15,404.27,569.86,2.58
86.21,0.15,404.27,569.86,2.58
83.71,0.13,28.42,565.70,2.61
91.21,0.11,12.01,467.73,2.61
83.71,0.11,18.78,558.15,2.61
91.21,0.11,12.01,467.73,2.61
83.71,0.11,18.78,558.15,2.61
91.21,0.11,12.01,467.73,2.61
83.71,0.11,18.78,558.15,2.61
91.21,0.11,12.01,467.73,2.61
95.04,0.11,18.78,558.15,2.59
91.21,0.11,12.01,467.73,2.61
87.66,0.11,13.58,490.38,2.58
95.04,0.11,18.78,558.15,2.59
36.54,0.07,88.97,551.03,2.07
87.66,0.11,13.58,490.38,2.58
95.04,0.12,18.78,558.15,2.59
87.66,0.11,13.58,490.38,2.58
95.21,0.12,18.81,551.64,2.59
87.66,0.11,13.58,490.38,2.58
87.66,0.11,13.58,490.38,2.58
95.21,0.12,18.81,551.64,2.59
85.62,0.11,15.22,512.14,2.59
95.21,0.12,18.81,551.64,2.59
85.62,0.11,15.22,512.14,2.59
85.62,0.11,15.22,512.14,2.59
95.21,0.12,18.81,551.64,2.59
36.54,0.07,88.97,551.03,2.07
85.62,0.11,15.22,512.14,2.59
85.62,0.12,15.22,512.14,2.59
95.21,0.12,18.81,551.64,2.59
84.39,0.12,17.06,530.56,2.60
83.66,0.11,18.81,551.64,2.61
84.39,0.12,17.06,530.56,2.60
84.39,0.10,17.06,530.56,2.60
84.39,0.10,17.06,530.56,2.60
83.66,0.11,17.99,542.29,2.61
84.39,0.10,17.06,530.56,2.60
96.18,0.11,23.04,618.20,2.57
95.68,0.11,24.25,636.21,2.58
95.68,0.12,24.25,636.21,2.58
95.68,0.11,24.25,636.21,2.58
95.68,0.11,24.25,636.21,2.58
37.58,0.07,88.97,469.23,2.09
37.58,0.07,88.97,469.23,2.09
37.58,0.07,88.97,469.23,2.09
38.63,0.07,88.97,557.44,2.12
38.63,0.07,84.96,557.44,2.12
38.63,0.07,84.96,557.44,2.12
38.63,0.07,84.96,557.44,2.12
39.70,0.07,84.96,557.44,2.14
39.70,0.08,84.96,557.44,2.14
39.70,0.08,84.96,557.44,2.14
