# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
77.354805,0.305032,258.010834,421.277863,2.521725
77.354805,0.303772,258.010834,421.277863,2.521725
66.451965,0.056194,61.655228,708.397583,2.524565
74.504616,0.298189,214.900116,427.759613,2.544801
74.504616,0.296939,214.900116,427.759613,2.544801
74.504616,0.283011,214.900116,427.759613,2.544801
74.504616,0.281856,214.900116,427.759613,2.544801
66.451965,0.056039,61.655228,708.397583,2.524565
74.504616,0.280699,214.900116,427.759613,2.544801
73.842896,0.278560,12.728628,541.634644,2.544308
71.131485,0.273249,13.811130,541.975891,2.521706
71.131485,0.272104,13.811130,541.975891,2.521706
66.244827,0.055807,61.655228,708.397583,2.526901
71.131485,0.270956,13.811130,541.975891,2.521706
71.131485,0.269806,13.811130,541.975891,2.521706
71.131485,0.268653,13.811130,541.975891,2.521706
71.131485,0.267497,13.811130,541.975891,2.521706
66.244827,0.055651,61.655228,708.397583,2.526901
66.117020,0.258204,16.909826,539.083801,2.528915
66.117020,0.257078,16.909826,539.083801,2.528915
66.117020,0.255949,16.909826,539.083801,2.528915
66.117020,0.270922,16.909826,539.083801,2.528915
66.117020,0.269600,16.909826,539.083801,2.528915
66.244827,0.055495,61.655228,708.397583,2.526901
61.560501,0.259834,22.757839,550.433655,2.531729
61.560501,0.258547,22.757839,550.433655,2.531729
61.560501,0.257258,22.757839,550.433655,2.531729
61.560501,0.255965,22.757839,550.433655,2.531729
61.560501,0.254670,22.757839,550.433655,2.531729
67.045929,0.263194,24.059427,549.645935,2.518141
63.505367,0.255650,33.423340,659.896484,2.545876
63.505367,0.254327,33.423340,659.896484,2.545876
63.505367,0.253001,33.423340,659.896484,2.545876
63.505367,0.251671,33.423340,659.896484,2.545876
69.975113,0.261102,32.316833,652.838135,2.511412
69.975113,0.259709,32.316833,652.838135,2.511412
69.544319,0.056501,61.655228,708.397583,2.509155
69.975113,0.258313,32.316833,652.838135,2.511412
69.975113,0.246100,32.316833,652.838135,2.511412
69.975113,0.244829,32.316833,652.838135,2.511412
69.975113,0.243556,32.316833,652.838135,2.511412
73.661629,0.247393,31.789978,643.275391,2.543750
73.661629,0.246087,31.789978,643.275391,2.543750
73.661629,0.244778,31.789978,643.275391,2.543750
60.528381,0.078726,9.648278,286.111115,2.514594
73.661629,0.243467,31.789978,643.275391,2.543750
73.661629,0.242153,31.789978,643.275391,2.543750
60.528381,0.110664,9.648278,286.111115,2.514594
69.544319,0.074564,61.655228,708.397583,2.509155
73.661629,0.248551,29.911173,630.944946,2.543750
73.661629,0.247174,29.911173,630.944946,2.543750
60.528381,0.111708,9.648278,286.111115,2.514594
76.578934,0.249524,29.911173,630.944946,2.530999
60.528381,0.112750,8.484459,342.024139,2.514594
76.578934,0.248121,29.911173,630.944946,2.530999
76.578934,0.246715,29.911173,630.944946,2.530999
60.528381,0.113791,8.484459,342.024139,2.514594
80.355064,0.249689,27.859905,606.407776,2.483176
60.528381,0.114831,8.484459,342.024139,2.514594
80.355064,0.248252,27.859905,606.407776,2.483176
69.544319,0.074384,61.655228,708.397583,2.509155
80.355064,0.246812,27.859905,606.407776,2.483176
60.528381,0.115869,8.484459,342.024139,2.514594
80.355064,0.245369,27.859905,606.407776,2.483176
60.528381,0.116907,8.484459,342.024139,2.514594
80.355064,0.243923,27.859905,606.407776,2.483176
60.528381,0.117943,8.484459,342.024139,2.514594
80.355064,0.247744,27.859905,606.407776,2.483176
78.336914,0.180885,24.460390,492.030487,2.508806
78.336914,0.179799,24.460390,492.030487,2.508806
78.336914,0.178711,24.460390,492.030487,2.508806
68.153053,0.168020,20.846067,461.152771,2.509697
68.153053,0.166987,20.846067,461.152771,2.509697
68.153053,0.165953,20.846067,461.152771,2.509697
68.153053,0.164916,20.846067,461.152771,2.509697
68.153053,0.163879,20.846067,461.152771,2.509697
78.336914,0.184026,24.460390,492.030487,2.508806
