# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
45.54,0.06,0.00,715.26,2.28
90.66,0.33,22.72,157.83,2.69
49.32,0.02,35.81,521.88,2.33
90.65,0.33,22.72,157.83,2.69
45.29,0.06,0.00,690.61,2.27
90.65,0.33,22.72,157.83,2.69
44.24,0.06,0.00,624.58,2.24
41.05,0.02,0.00,482.12,2.16
90.69,0.33,22.72,157.83,2.69
44.82,0.06,0.00,583.91,2.26
90.76,0.33,22.72,157.83,2.69
51.86,0.02,0.00,430.02,2.34
50.64,0.06,0.00,576.01,2.33
90.89,0.33,22.72,157.83,2.69
52.08,0.02,0.00,405.74,2.35
91.08,0.33,22.72,157.83,2.69
53.81,0.07,0.00,576.01,2.37
91.31,0.33,22.72,157.83,2.69
51.00,0.02,0.00,369.88,2.34
52.44,0.06,0.00,576.01,2.35
91.58,0.33,22.72,157.83,2.69
52.93,0.06,0.00,576.01,2.36
50.47,0.02,0.00,378.01,2.33
91.84,0.33,22.72,157.83,2.69
52.27,0.05,0.00,576.01,2.35
49.95,0.02,0.00,372.18,2.33
92.07,0.33,22.72,157.83,2.70
49.41,0.03,0.00,369.77,2.33
51.58,0.05,0.00,576.01,2.34
92.30,0.33,22.72,157.83,2.70
49.41,0.03,0.00,369.77,2.33
49.41,0.03,0.00,369.77,2.33
48.86,0.03,0.00,388.11,2.32
50.92,0.05,0.00,576.01,2.34
92.61,0.33,22.72,157.83,2.70
48.86,0.03,0.00,388.11,2.32
48.86,0.03,0.00,388.11,2.32
48.33,0.03,0.00,388.11,2.32
93.21,0.38,22.72,157.83,2.70
50.23,0.05,0.00,576.01,2.33
48.33,0.03,0.00,388.11,2.32
48.33,0.03,0.00,388.11,2.32
45.34,0.03,0.00,428.35,2.27
93.25,0.38,22.72,157.94,2.70
45.34,0.03,0.00,428.35,2.27
45.34,0.03,0.00,428.35,2.27
49.54,0.05,0.00,576.01,2.33
45.34,0.03,0.00,428.35,2.27
45.34,0.03,0.00,428.35,2.27
45.34,0.03,0.00,478.26,2.27
49.54,0.02,0.00,576.01,2.33
49.54,0.02,0.00,576.01,2.33
49.54,0.03,0.00,576.01,2.33
43.33,0.03,0.00,478.26,2.22
93.28,0.38,22.72,157.94,2.70
48.89,0.03,0.00,532.92,2.32
