# subduction_volume_km3y, decompacted_sediment_thickness, sed_thick_0.2d, ocean_crust_carb_percent
0.290746,13.841639,257.310944,2.057099
0.292900,13.841639,257.310944,2.027646
0.202021,23.858120,230.620010,2.417692
0.292056,13.841639,257.310944,2.027646
0.292234,13.841639,257.310944,2.019458
0.294697,13.841639,257.310944,2.000191
0.202248,23.858120,230.620010,2.419158
0.293830,13.841639,271.860901,2.000191
0.345528,13.841639,271.860901,1.990672
0.202477,23.858120,230.620010,2.420578
0.344629,13.841639,271.860901,1.990672
0.348018,13.841639,271.860901,1.988493
0.202702,23.858120,230.620010,2.421913
0.347100,13.841639,271.860901,1.988493
0.349017,13.841639,271.860901,1.990460
0.202925,23.858120,230.620010,2.423219
0.348084,13.841639,271.860901,1.990460
0.349664,13.841639,271.860901,1.994096
0.203149,23.858120,230.620010,2.424561
0.351169,13.841639,271.860901,1.999266
0.353098,13.841639,271.860901,2.008024
0.203372,23.858120,219.948929,2.425928
0.352126,13.841639,271.860901,2.008024
0.353974,13.841639,271.860901,2.020786
0.203595,23.858120,219.948929,2.427287
0.290679,13.841639,271.860901,2.020786
0.290008,13.841639,271.860901,2.020786
0.337581,13.841639,271.860901,2.072573
0.203817,23.858120,230.620010,2.428697
0.336757,13.841639,271.860901,2.072573
0.338708,13.841639,271.860901,2.111176
0.177602,23.858120,230.620010,2.430206
0.337872,13.841639,271.860901,2.111176
0.337032,13.841639,271.860901,2.111176
0.339130,13.841639,271.860901,2.161305
0.177775,23.858120,230.620010,2.431762
0.342123,13.841639,271.860901,2.233812
0.314235,13.841639,271.860901,2.233812
0.316025,13.841639,271.860901,2.286756
0.315091,13.841639,271.860901,2.286756
0.249293,13.841639,271.860901,2.286756
0.177963,23.858120,219.948929,2.433474
0.249128,13.841639,271.860901,2.286756
0.252113,13.841639,271.860901,2.343627
0.251941,13.841639,271.860901,2.343627
0.251766,13.841639,271.860901,2.343627
0.251589,13.841639,271.860901,2.343627
0.251409,13.841639,271.860901,2.343627
0.251227,13.841639,271.860901,2.343627
0.178144,23.858120,230.620010,2.435310
0.256100,13.841639,271.860901,2.354211
0.255909,13.841639,271.860901,2.354211
0.274451,24.662144,271.860901,2.354211
0.274251,24.662144,271.860901,2.354211
0.274048,24.662144,271.860901,2.354211
0.178321,23.858120,230.620010,2.437351
0.277846,24.662144,271.860901,2.308015
0.277634,24.662144,271.860901,2.308015
0.277420,24.662144,271.860901,2.308015
0.277203,24.662144,271.860901,2.308015
0.292440,24.662144,271.860901,2.284537
0.178495,23.858120,230.620010,2.439579
0.292201,24.662144,271.860901,2.284537
0.293436,24.662144,271.860901,2.270987
0.293190,24.662144,271.860901,2.270987
0.294462,24.662144,271.860901,2.264216
0.178672,23.858120,230.620010,2.442052
0.294209,24.662144,271.860901,2.264216
0.293952,24.662144,271.860901,2.264216
0.277584,24.662144,271.860901,2.276558
0.277336,24.662144,271.860901,2.276558
0.229063,24.662144,271.860901,2.364885
0.178840,23.858120,230.620010,2.444715
0.228903,24.662144,271.860901,2.364885
0.225551,24.662144,271.860901,2.364885
0.179008,23.858120,230.620010,2.447773
0.227906,24.662144,271.860901,2.321036
0.178908,23.858120,230.620010,2.447773
0.231053,24.662144,257.310944,2.273679
0.231026,24.662144,257.310944,2.273679
0.187988,23.858120,230.620010,2.451126
0.233691,24.662144,257.310944,2.266324
0.187829,23.858120,230.620010,2.450627
0.233659,24.662144,257.310944,2.266324
0.233356,24.662144,257.310944,2.264793
0.188025,23.858120,230.620010,2.454806
0.240491,24.662144,257.310944,2.365045
0.240450,24.662144,257.310944,2.365045
0.188216,23.858120,230.620010,2.459469
0.275217,24.662144,257.310944,2.395424
0.275169,24.662144,257.310944,2.395424
0.188389,23.858120,230.620010,2.464493
0.277741,24.662144,257.310944,2.411524
0.277686,24.662144,257.310944,2.411524
0.188552,23.858120,230.620010,2.469881
0.280323,24.662144,257.310944,2.421405
0.188737,23.858120,239.220627,2.476301
0.280262,24.662144,257.310944,2.421405
0.283553,24.662144,257.310944,2.433067
0.283485,24.662144,245.736496,2.433067
0.188909,23.858120,239.220627,2.483043
0.283414,24.662144,245.736496,2.433067
0.285889,24.662144,245.736496,2.446712
0.189115,23.858120,239.220627,2.491374
0.285811,24.662144,245.736496,2.446712
0.288096,24.662144,245.736496,2.470446
0.189307,23.858120,239.220627,2.500069
0.288011,24.662144,245.736496,2.470446
0.289684,24.662144,245.736496,2.496208
