# subduction_volume_km3y, decompacted_sediment_thickness, sed_thick_0.2d, ocean_crust_carb_percent
0.047652,7.102895,80.086403,0.827286
0.076370,0.002654,435.575623,2.268782
0.075874,0.002654,435.575623,2.268782
0.073547,0.002654,435.575623,2.253613
0.047812,7.102895,80.086403,0.808240
0.073061,0.002654,435.575623,2.253613
0.072575,0.002654,435.575623,2.253613
0.047988,7.102895,80.086403,0.790603
0.070758,0.002654,435.575623,2.241762
0.066653,0.002654,435.575623,2.208094
0.048074,7.102895,80.086403,0.790603
0.064936,0.002654,435.575623,2.196216
0.064489,0.002654,435.575623,2.196216
0.048264,7.102895,80.086403,0.775617
0.064041,0.002654,435.575623,2.196216
0.062134,0.002654,435.575623,2.181681
0.061695,0.002654,435.575623,2.181681
0.048469,7.102895,80.086403,0.763586
0.057278,0.345473,435.575623,2.138784
0.055547,0.345473,435.575623,2.123371
0.048716,7.102895,80.086403,0.755108
0.055144,0.345473,435.575623,2.123371
0.053363,15.660370,118.472435,2.107072
0.049348,7.102895,80.086403,0.752486
0.052969,15.660370,118.472435,2.107072
0.052574,15.660370,118.472435,2.107072
0.049710,7.102895,80.086403,0.754061
0.050742,15.660370,118.472435,2.089403
0.045805,15.660370,118.472435,2.029517
0.049795,7.102895,80.086403,0.754061
0.044044,15.660370,118.472435,2.009282
0.043703,15.660370,118.472435,2.009282
0.049874,7.102895,80.086403,0.754034
0.043362,15.660370,118.472435,2.009282
0.041514,15.660370,118.472435,1.986812
0.062566,7.102895,80.086403,0.754076
0.041184,15.660370,118.472435,1.986812
0.039199,15.660370,118.472435,1.960802
0.062660,7.102895,80.086403,0.754128
0.038882,15.660370,118.472435,1.960802
0.031489,15.660370,118.472435,1.830804
0.062752,7.102895,80.086403,0.754173
0.031229,16.523495,118.472435,1.830804
0.028955,16.523495,118.472435,1.792587
0.062848,7.102895,80.086403,0.754237
0.028711,16.523495,118.472435,1.792587
0.062944,7.102895,80.086403,0.754304
0.026581,16.523495,118.472435,1.744448
0.025841,16.523495,118.472435,1.744448
0.063024,7.102895,80.086403,0.754304
0.023869,16.523495,118.724937,1.695301
0.023838,16.523495,118.724937,1.695301
0.063119,7.102895,80.086403,0.754375
0.046430,16.523495,118.724937,2.121211
0.046369,16.523495,118.724937,2.121211
0.062902,7.102895,80.086403,0.753106
0.056912,16.523495,155.224548,2.241211
0.056836,16.523495,155.224548,2.241211
0.062984,7.102895,126.447868,0.753122
0.057789,16.523495,155.224548,2.262759
0.057710,16.523495,155.224548,2.262759
0.063143,7.092271,126.447868,0.753482
0.058292,16.523495,155.224548,2.269856
0.058212,16.523495,155.224548,2.269856
0.063694,7.092271,126.447868,0.755558
0.064097,16.523495,155.224548,2.277260
0.067121,16.523495,155.224548,2.307578
0.063882,7.092271,126.447868,0.756038
0.067689,16.523495,155.224548,2.313856
0.063977,7.102895,126.447868,0.756124
0.067588,16.523495,155.224548,2.313856
0.068118,16.523495,155.224548,2.320113
0.064064,7.102895,80.086403,0.756183
0.068674,16.523495,155.224548,2.326508
0.068569,16.523495,155.224548,2.326508
0.064160,7.102605,126.447868,0.756276
0.069120,16.523495,155.224548,2.333159
0.069012,16.523495,155.224548,2.333159
0.064253,7.102605,126.447868,0.756367
0.069510,16.523495,155.224548,2.339684
0.064344,7.102895,80.086403,0.756448
0.072799,16.523495,155.224548,2.388732
0.072682,16.523495,155.224548,2.388732
0.064458,7.102895,80.086403,0.756638
0.073123,16.523495,155.224548,2.400107
0.073004,16.523495,155.224548,2.400107
0.064551,7.102895,80.086403,0.756733
0.073472,16.523495,155.224548,2.413232
0.073911,16.523495,155.224548,2.426705
0.064642,7.102605,126.447868,0.756834
0.073787,16.523495,155.224548,2.426705
0.064986,7.102895,80.086403,0.758052
0.074239,16.523495,155.224548,2.441840
0.074660,16.523495,155.224548,2.456702
0.065073,7.102605,126.447868,0.758138
0.075101,16.523495,155.224548,2.472460
0.074971,16.523495,155.224548,2.472460
0.065162,7.102605,126.447868,0.758231
0.077792,16.523495,155.224548,2.542717
0.063369,7.102605,126.447868,0.758330
0.078152,16.523495,155.224548,2.551270
0.078013,16.523495,155.224548,2.551270
0.063479,7.102895,80.086403,0.758546
0.078373,16.523495,155.224548,2.558355
0.063563,7.102605,126.447868,0.758647
0.078737,16.523495,155.224548,2.563995
0.079109,16.523495,151.871796,2.568233
0.063644,7.102605,126.447868,0.758736
0.078964,16.523495,151.871796,2.568233
0.063731,7.102895,80.086403,0.758853
0.079317,16.523495,151.871796,2.570860
0.079679,16.523495,151.871796,2.571926
0.063819,7.102998,143.718811,0.758982
0.080033,16.523495,151.871796,2.571386
0.063900,7.102895,80.086403,0.759082
0.079881,16.523495,151.871796,2.571386
0.080202,16.523495,151.871796,2.569499
0.064015,7.102998,143.718811,0.759318
0.080440,16.523495,151.871796,2.566675
0.064100,7.102998,104.774391,0.759441
0.080744,16.523495,151.871796,2.562366
0.081082,16.523495,151.871796,2.556056
0.064183,7.102895,80.086403,0.759561
0.081419,16.523495,151.871796,2.547914
0.064263,7.102998,143.718811,0.759691
0.086033,16.523495,151.871796,2.547914
0.087069,16.104712,151.871796,2.523848
0.064348,7.102895,80.086403,0.759825
0.087376,16.104712,151.871796,2.511622
0.064462,7.102998,143.718811,0.760098
0.087721,16.104712,151.871796,2.497377
0.088093,16.104712,151.871796,2.479548
0.064545,8.444743,143.718811,0.760229
0.087921,16.104712,151.871796,2.479548
0.064631,7.102998,143.718811,0.760376
0.088255,16.104712,151.871796,2.460797
0.088642,16.104712,151.871796,2.438434
0.064716,7.102998,143.718811,0.760521
0.089079,16.104712,151.871796,2.411126
0.064794,8.444743,143.718811,0.760640
0.089508,16.104712,151.871796,2.379427
0.090052,16.104712,151.871796,2.338798
0.065279,7.186522,126.447868,0.760946
0.089867,16.104712,151.871796,2.338798
0.065363,9.814161,126.447868,0.761094
0.090389,16.104712,227.942383,2.294312
0.065446,7.102895,80.086403,0.761242
0.090931,15.954956,275.366577,2.242072
0.091562,15.598064,289.259857,2.180246
0.065528,9.814161,126.447868,0.761388
0.091905,15.190157,301.943970,2.135539
0.065609,9.814161,126.447868,0.761535
0.092188,14.774942,316.523010,2.092117
0.065691,7.186522,126.447868,0.761690
0.092447,14.305925,331.768311,2.052902
0.092726,13.751751,345.785950,2.015812
0.065805,7.186522,126.447868,0.762000
0.092524,13.751751,345.785950,2.015812
0.065885,7.186522,126.447868,0.762152
0.092788,13.258482,359.905975,1.982127
0.065846,9.814161,126.447868,0.761743
0.093038,13.000137,382.414185,1.953487
0.065930,7.186522,126.447868,0.761921
0.093286,13.157707,404.775726,1.929759
0.093557,13.238888,424.785980,1.910411
0.066014,7.186522,126.447868,0.762103
0.093771,13.161123,445.688904,1.898214
0.066096,7.186522,126.447868,0.762278
0.094011,13.098257,465.752228,1.889328
0.066179,9.814161,126.447868,0.762461
0.094232,12.996519,487.109924,1.884623
0.066260,7.186522,126.447868,0.762639
0.094462,12.274264,506.261139,1.882271
0.066341,9.814161,126.447868,0.762822
0.094241,12.274264,506.261139,1.882271
0.066422,9.814161,126.447868,0.763008
0.094449,11.098337,524.807861,1.881691
0.094674,9.517612,542.314209,1.882149
0.066503,9.814161,126.447868,0.763195
0.094737,7.478657,558.838867,1.882390
0.068687,7.186522,126.447868,0.763381
0.094748,5.650625,574.208130,1.882586
0.068766,12.468471,126.447868,0.763562
0.094802,4.059892,585.516296,1.882231
0.068846,7.186522,126.447868,0.763754
0.094797,3.099784,597.175659,1.881522
0.068925,12.208548,126.447868,0.763943
0.094773,2.026513,608.883728,1.880358
0.069004,9.814161,126.447868,0.764134
0.094539,2.026513,608.883728,1.880358
0.068526,12.468471,80.086403,0.761769
0.094599,1.176186,619.658691,1.877278
0.060924,0.000000,188.668488,1.406121
0.068562,12.468471,126.447868,0.761770
0.061067,0.000000,188.668488,1.406121
0.094593,0.493213,631.036621,1.873705
0.061208,0.000000,188.668488,1.406121
0.067523,0.000000,188.668488,1.406121
0.067669,0.000000,187.528137,1.406121
0.067815,0.000000,187.528137,1.406121
0.068603,12.468471,126.447868,0.761796
0.070390,0.000000,187.528137,0.753646
0.070540,0.000000,187.528137,0.753646
0.094614,0.049317,641.428223,1.868104
0.070688,0.000000,187.528137,0.753646
0.070804,0.000000,187.528137,0.754220
0.070951,0.000000,187.528137,0.754220
0.071097,0.000000,187.528137,0.754220
0.071243,0.000000,205.738556,0.754220
0.068647,9.814161,126.447868,0.761836
0.071388,0.000000,205.738556,0.754220
0.071532,0.000000,205.738556,0.754220
0.094619,0.050508,651.100647,1.859994
0.071675,0.000000,205.738556,0.754220
0.075583,0.000000,205.738556,0.754220
0.078642,0.000000,205.738556,0.760231
0.078804,0.000000,205.738556,0.760231
