# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
8.11,0.00,82.38,106.18,1.71
26.07,0.22,18.87,341.77,2.21
8.11,0.01,82.38,106.18,1.71
9.64,0.01,68.85,93.24,1.76
25.88,0.22,18.87,341.77,2.21
9.64,0.01,68.85,93.24,1.76
9.64,0.01,68.85,93.24,1.76
25.88,0.22,18.87,341.77,2.21
8.67,0.01,54.24,89.69,1.74
8.67,0.01,54.24,89.69,1.74
25.74,0.22,18.87,341.77,2.21
8.67,0.01,54.24,89.69,1.74
25.74,0.22,18.87,341.77,2.21
8.67,0.01,54.24,89.69,1.74
11.59,0.01,36.82,84.70,1.85
25.61,0.22,18.87,341.77,2.21
11.59,0.01,36.82,84.70,1.85
11.59,0.01,36.82,84.70,1.85
11.59,0.01,36.82,84.70,1.85
25.61,0.22,18.87,341.77,2.21
13.86,0.01,24.60,79.65,1.97
13.86,0.01,24.60,79.65,1.97
25.42,0.22,18.87,341.77,2.21
13.86,0.01,24.60,79.65,1.97
13.86,0.01,10.16,74.93,1.97
25.15,0.22,18.87,341.77,2.20
13.86,0.01,10.16,74.93,1.97
13.86,0.01,10.16,74.93,1.97
25.15,0.22,18.87,341.77,2.20
13.86,0.01,10.16,74.93,1.97
24.96,0.22,18.87,341.77,2.20
26.42,0.02,3.76,71.57,2.21
26.42,0.02,3.76,71.57,2.21
24.96,0.22,18.87,341.77,2.20
26.42,0.02,3.76,71.57,2.21
28.14,0.02,0.77,70.46,2.24
22.78,0.21,18.87,341.77,2.20
28.14,0.02,0.77,70.46,2.24
22.78,0.21,18.87,341.77,2.20
28.14,0.02,0.77,70.46,2.24
0.69,0.00,1.88,68.40,1.26
22.61,0.21,18.87,341.77,2.20
0.69,0.00,1.88,68.40,1.26
0.69,0.00,1.88,68.40,1.26
22.61,0.21,18.87,341.77,2.20
8.85,0.01,4.42,76.51,1.73
8.85,0.01,4.42,76.51,1.73
22.46,0.21,18.87,341.77,2.20
8.85,0.01,4.42,76.51,1.73
8.85,0.01,4.42,76.51,1.73
22.46,0.21,18.87,341.77,2.20
8.85,0.00,3.20,81.14,1.73
35.02,0.01,3.20,81.14,2.27
22.33,0.21,18.87,341.77,2.20
35.02,0.01,3.20,81.14,2.27
35.02,0.01,35.47,160.81,2.27
22.33,0.21,18.87,341.77,2.20
35.02,0.01,43.19,197.08,2.27
35.02,0.01,43.19,197.08,2.27
22.19,0.22,18.87,341.77,2.20
35.02,0.01,43.19,197.08,2.27
35.02,0.01,43.19,197.08,2.27
24.01,0.23,18.87,341.77,2.20
43.27,0.01,53.24,246.72,2.17
3.95,0.00,53.24,246.72,1.28
24.01,0.23,18.87,341.77,2.20
3.95,0.00,53.24,246.72,1.28
9.71,0.00,58.43,265.32,1.79
24.37,0.23,18.87,341.77,2.20
9.71,0.00,58.43,265.32,1.79
9.71,0.00,58.43,265.32,1.79
24.37,0.23,18.87,341.77,2.20
9.71,0.00,108.88,378.62,1.79
9.71,0.00,98.03,389.32,1.79
31.87,0.27,18.87,341.77,2.28
9.71,0.00,98.03,389.32,1.79
54.10,0.01,98.03,389.32,2.29
31.87,0.27,18.87,341.77,2.28
54.10,0.01,101.90,408.10,2.29
54.10,0.01,101.90,408.10,2.29
38.23,0.29,18.87,341.77,2.25
54.10,0.01,101.90,408.10,2.29
54.10,0.01,101.90,408.10,2.29
38.23,0.15,18.87,341.77,2.25
54.98,0.01,154.51,428.66,2.31
54.98,0.01,154.51,428.66,2.31
42.87,0.16,18.87,341.77,2.18
54.98,0.01,154.51,428.66,2.31
54.75,0.01,184.90,431.30,2.30
44.35,0.17,18.87,341.77,2.14
54.75,0.01,184.90,431.30,2.30
44.35,0.17,18.87,341.77,2.14
43.77,0.17,18.87,341.77,2.16
43.77,0.17,18.87,341.77,2.16
43.21,0.17,18.87,341.77,2.17
43.21,0.17,18.87,341.77,2.17
42.63,0.11,18.87,341.77,2.19
