# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
40.47,0.21,74.59,1021.53,2.37
56.53,0.23,-0.02,181.82,2.13
40.47,0.21,74.59,1021.53,2.37
56.53,0.23,-0.02,181.82,2.13
40.59,0.21,74.59,1021.53,2.37
55.96,0.23,-0.02,332.11,2.11
40.82,0.21,74.59,1021.53,2.36
55.35,0.23,-0.02,332.11,2.09
54.69,0.23,-0.02,332.11,2.07
41.18,0.21,74.59,1021.53,2.36
54.69,0.23,-0.02,332.11,2.07
41.18,0.21,74.59,1021.53,2.36
54.07,0.23,-0.02,351.72,2.06
41.68,0.21,74.59,1021.53,2.34
53.45,0.23,-0.02,351.72,2.05
42.28,0.21,74.59,1021.53,2.33
53.57,0.23,-0.02,351.72,2.05
43.13,0.22,74.59,1021.53,2.30
52.99,0.22,-0.02,351.72,2.04
44.75,0.22,74.59,1021.53,2.22
52.38,0.22,-0.02,351.72,2.04
47.01,0.23,74.59,1021.53,2.10
51.77,0.22,-0.02,351.72,2.03
47.01,0.23,74.59,1021.53,2.10
51.20,0.22,-0.02,351.72,2.03
47.36,0.23,74.59,1021.53,2.09
51.20,0.22,-0.02,351.72,2.03
50.58,0.22,-0.02,334.06,2.03
47.19,0.22,74.59,1021.53,2.10
50.02,0.22,-0.02,334.06,2.03
47.05,0.21,74.59,1021.53,2.10
48.92,0.22,-0.02,334.06,2.05
46.91,0.21,74.59,1021.53,2.11
47.80,0.21,-0.02,334.06,2.07
46.79,0.21,74.59,1021.53,2.11
47.80,0.21,-0.02,334.06,2.07
46.64,0.21,74.59,1021.53,2.12
46.69,0.21,-0.02,334.06,2.12
46.64,0.21,74.59,1021.53,2.12
45.64,0.21,-0.02,334.06,2.17
46.50,0.21,74.59,1021.53,2.13
44.49,0.21,-0.02,334.06,2.23
46.39,0.21,74.59,1021.53,2.13
43.37,0.19,-0.02,334.06,2.29
46.31,0.21,74.59,1021.53,2.14
43.37,0.19,-0.02,315.42,2.29
46.18,0.21,74.59,1021.53,2.14
42.30,0.19,-0.02,315.42,2.33
46.10,0.22,74.59,1021.53,2.15
41.25,0.18,-0.02,315.42,2.35
46.01,0.22,74.59,1021.53,2.15
40.13,0.18,-0.02,315.42,2.37
46.01,0.22,74.59,1021.53,2.15
39.12,0.18,-0.02,315.42,2.38
45.97,0.22,74.59,1021.53,2.15
39.12,0.18,-0.02,315.42,2.38
45.93,0.22,74.59,1021.53,2.15
37.73,0.18,-0.02,315.42,2.38
34.50,0.17,-0.02,315.42,2.37
45.89,0.22,74.59,1021.53,2.16
31.35,0.16,-0.02,315.42,2.34
45.86,0.22,74.59,1021.53,2.16
30.65,0.16,-0.02,315.42,2.33
45.85,0.22,74.59,1021.53,2.16
29.97,0.16,-0.02,315.42,2.32
45.85,0.22,74.59,1021.53,2.16
29.97,0.16,-0.02,315.42,2.32
45.85,0.22,74.59,1021.53,2.16
29.28,0.15,-0.02,315.42,2.31
45.86,0.22,74.59,1021.53,2.16
28.62,0.15,-0.02,318.59,2.30
45.88,0.22,74.59,1021.53,2.16
29.36,0.15,-0.02,318.59,2.31
45.92,0.22,74.59,1021.53,2.15
29.25,0.15,-0.02,318.59,2.31
45.96,0.22,74.59,1225.96,2.15
28.63,0.15,-0.02,318.59,2.30
46.01,0.22,74.59,1225.96,2.15
28.63,0.15,-0.02,318.59,2.30
46.08,0.22,74.59,1225.96,2.15
27.73,0.15,-0.02,318.59,2.29
46.08,0.22,74.59,1225.96,2.15
46.15,0.22,74.59,1225.96,2.14
26.54,0.15,-0.02,318.59,2.26
46.24,0.22,74.59,1225.96,2.14
25.06,0.14,-0.02,318.59,2.23
46.32,0.22,74.59,1225.96,2.13
23.30,0.14,-0.02,318.59,2.20
46.43,0.22,74.59,1225.96,2.13
21.27,0.13,-0.02,318.59,2.15
46.53,0.22,74.59,1225.96,2.12
18.30,0.10,-0.02,318.59,2.08
46.53,0.21,74.59,1225.96,2.12
12.90,0.09,-0.02,318.59,1.96
46.68,0.21,141.83,1225.96,2.12
12.90,0.09,-0.02,318.59,1.96
46.81,0.21,141.83,1225.96,2.11
12.33,0.08,-0.02,366.89,1.93
46.95,0.21,141.83,1225.96,2.10
11.67,0.08,-0.02,366.89,1.91
47.10,0.21,141.83,1225.96,2.10
10.58,0.08,-0.02,366.89,1.89
47.27,0.21,141.83,1225.96,2.09
11.33,0.08,-0.02,366.89,1.88
47.44,0.21,141.83,1225.96,2.09
11.12,0.08,-0.02,366.89,1.91
47.62,0.21,141.83,1225.96,2.08
8.58,0.07,11.67,366.89,1.81
8.58,0.02,11.67,388.75,1.81
47.62,0.20,141.83,1225.96,2.08
7.99,0.08,11.67,388.75,1.78
50.58,0.21,141.83,1225.96,2.03
7.99,0.08,11.67,388.75,1.78
50.76,0.21,141.83,1225.96,2.03
7.66,0.07,11.67,388.75,1.77
7.40,0.07,11.67,388.75,1.75
50.95,0.21,141.83,1225.96,2.03
6.90,0.07,11.67,388.75,1.73
51.15,0.21,141.83,1225.96,2.03
6.90,0.07,11.67,388.75,1.73
51.35,0.21,141.83,1225.96,2.03
6.49,0.07,11.67,388.75,1.70
6.09,0.07,11.67,388.75,1.67
51.57,0.18,141.83,1225.96,2.03
6.09,0.07,11.67,388.75,1.67
51.79,0.18,70.10,1225.96,2.03
3.85,0.06,11.67,388.75,1.49
3.85,0.06,11.67,388.75,1.49
51.79,0.18,70.10,106.91,2.03
3.42,0.06,11.67,388.75,1.44
52.02,0.18,70.10,106.91,2.04
2.98,0.05,11.67,388.75,1.39
2.98,0.05,33.18,388.75,1.39
52.26,0.18,66.62,106.91,2.04
2.51,0.05,33.18,388.75,1.33
2.51,0.05,33.18,388.75,1.33
52.51,0.18,53.69,106.91,2.04
1.05,0.03,33.18,388.75,1.06
52.77,0.19,34.10,106.91,2.04
1.05,0.03,33.18,388.75,1.06
1.68,0.04,33.18,388.75,1.23
53.04,0.19,29.01,106.91,2.04
1.68,0.04,33.18,388.75,1.23
2.61,0.05,33.18,388.75,1.36
53.32,0.19,29.37,106.91,2.05
2.61,0.04,33.18,388.75,1.36
5.88,0.07,33.18,388.75,1.66
53.60,0.19,29.42,106.91,2.05
6.78,0.08,33.18,388.75,1.72
6.78,0.08,32.61,388.75,1.72
53.89,0.19,36.01,106.91,2.05
7.89,0.08,32.61,388.75,1.78
7.89,0.08,32.61,388.75,1.78
54.21,0.19,37.34,106.91,2.06
9.46,0.09,32.61,388.75,1.85
9.46,0.09,32.61,388.75,1.85
10.10,0.09,32.61,388.75,1.87
54.51,0.19,38.63,106.91,2.07
11.16,0.10,32.61,388.75,1.90
11.16,0.10,32.61,388.75,1.90
54.51,0.19,38.63,106.91,2.07
15.83,0.12,32.61,388.75,1.95
15.83,0.12,32.61,388.75,1.95
15.83,0.12,32.61,388.75,1.95
54.84,0.19,39.87,106.91,2.07
24.58,0.15,32.61,388.75,2.22
24.58,0.12,32.61,388.75,2.22
55.17,0.19,39.87,106.91,2.08
27.73,0.13,32.61,388.75,2.29
27.73,0.13,32.61,388.75,2.29
55.51,0.18,39.87,106.91,2.09
29.17,0.13,32.61,640.44,2.31
55.84,0.18,39.87,106.91,2.10
29.17,0.13,32.61,640.44,2.31
30.01,0.13,32.61,640.44,2.32
56.20,0.18,17.70,106.91,2.12
30.01,0.13,32.61,640.44,2.32
31.97,0.14,32.61,640.44,2.34
56.55,0.18,17.70,106.91,2.14
31.97,0.14,32.61,640.44,2.34
31.97,0.14,32.61,640.44,2.34
56.91,0.18,17.70,106.91,2.15
32.80,0.14,32.61,640.44,2.35
32.80,0.14,32.61,640.44,2.35
57.28,0.18,17.70,106.91,2.17
33.62,0.14,32.61,640.44,2.36
33.62,0.14,32.61,640.44,2.36
57.65,0.18,17.70,106.91,2.20
34.45,0.15,32.61,640.44,2.36
35.75,0.15,32.61,640.44,2.37
35.75,0.15,32.61,640.44,2.37
58.03,0.18,17.70,106.91,2.22
36.78,0.13,32.61,640.44,2.38
