# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
54.42,0.16,10.10,397.12,2.46
30.93,0.11,120.07,1214.54,2.23
53.73,0.15,10.10,398.19,2.47
30.93,0.11,120.07,1214.54,2.23
53.73,0.15,10.10,398.19,2.47
28.36,0.11,120.07,1214.54,2.19
53.05,0.15,10.10,398.19,2.47
28.36,0.11,120.07,1214.54,2.19
28.36,0.11,120.07,1214.54,2.19
53.26,0.15,10.10,272.67,2.47
26.96,0.07,120.07,1214.54,2.17
52.64,0.15,10.10,272.67,2.48
26.96,0.07,120.07,1214.54,2.17
52.64,0.15,10.10,272.67,2.48
25.55,0.08,120.07,1214.54,2.15
51.97,0.15,10.10,272.67,2.48
9.15,0.05,120.07,1214.54,1.71
51.34,0.15,10.10,272.67,2.48
9.15,0.05,120.07,1214.54,1.71
51.34,0.21,10.10,450.42,2.48
9.15,0.05,120.07,1214.54,1.71
9.15,0.05,120.07,1214.54,1.71
50.71,0.20,10.10,450.42,2.48
9.15,0.05,120.07,1214.54,1.71
9.15,0.06,120.07,1214.54,1.71
50.04,0.20,10.10,450.42,2.48
9.15,0.06,120.07,1214.54,1.71
9.15,0.06,120.07,1214.54,1.71
49.39,0.20,10.10,450.42,2.47
9.15,0.06,120.07,1214.54,1.71
48.77,0.20,10.10,450.42,2.47
9.15,0.06,120.07,1214.54,1.71
9.15,0.06,120.07,1214.54,1.71
48.77,0.20,10.10,450.42,2.47
9.15,0.07,120.07,1214.54,1.71
48.13,0.20,10.10,450.42,2.47
9.15,0.06,120.07,1214.54,1.71
9.15,0.06,120.07,1214.54,1.71
47.52,0.20,10.10,450.42,2.47
8.86,0.06,120.07,1214.54,1.71
46.86,0.19,10.10,450.42,2.46
8.86,0.06,120.07,1214.54,1.71
8.61,0.06,120.07,1214.54,1.71
46.23,0.19,10.10,450.42,2.46
8.36,0.06,120.07,1214.54,1.70
45.62,0.19,10.10,406.62,2.46
8.36,0.06,120.07,1214.54,1.70
45.00,0.19,10.10,406.62,2.45
8.03,0.06,120.07,1214.54,1.70
8.03,0.06,120.07,1214.54,1.70
45.00,0.19,10.10,406.62,2.45
5.56,0.05,120.07,1214.54,1.65
44.34,0.19,10.10,406.62,2.45
