# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
29.89,0.07,12.36,338.35,2.13
30.10,0.07,12.36,338.35,2.14
30.10,0.07,12.36,338.35,2.14
30.10,0.07,12.36,338.35,2.14
30.29,0.07,12.36,338.35,2.14
30.29,0.07,12.36,338.35,2.14
30.29,0.07,12.36,338.35,2.14
30.48,0.07,12.36,338.35,2.15
30.48,0.07,12.36,338.35,2.15
30.48,0.07,12.36,338.35,2.15
30.65,0.07,12.36,338.35,2.16
30.65,0.07,12.36,328.16,2.16
30.65,0.07,12.36,328.16,2.16
30.81,0.07,12.36,328.16,2.17
30.81,0.07,12.36,328.16,2.17
30.81,0.07,12.36,328.16,2.17
30.81,0.07,12.36,328.16,2.17
30.96,0.07,12.36,328.16,2.17
30.96,0.07,12.36,328.16,2.17
30.96,0.08,12.36,328.16,2.17
31.11,0.08,12.36,328.16,2.18
31.11,0.08,12.36,328.16,2.18
31.11,0.08,12.36,328.16,2.18
31.27,0.08,12.36,328.16,2.19
29.84,0.08,12.36,328.16,2.13
29.84,0.08,12.36,328.16,2.13
29.96,0.08,12.36,328.16,2.13
29.96,0.08,12.36,328.16,2.13
29.96,0.08,12.36,328.16,2.13
30.08,0.08,12.36,328.16,2.13
30.08,0.08,12.36,328.16,2.13
30.08,0.08,12.36,328.16,2.13
30.18,0.09,12.36,328.16,2.14
30.18,0.09,12.36,328.16,2.14
30.18,0.09,12.36,328.16,2.14
30.26,0.09,12.36,328.16,2.14
30.26,0.09,12.36,328.16,2.14
30.26,0.09,12.36,328.16,2.14
30.26,0.09,16.30,328.16,2.14
30.35,0.09,16.30,328.16,2.15
30.35,0.14,16.30,328.16,2.15
30.35,0.14,16.30,328.16,2.15
30.43,0.14,16.30,328.16,2.15
30.43,0.14,16.30,328.16,2.15
30.43,0.14,16.30,328.16,2.15
29.02,0.14,16.30,328.16,2.10
29.02,0.14,16.30,328.16,2.10
29.02,0.14,16.30,328.16,2.10
29.08,0.14,16.30,328.16,2.10
29.08,0.14,16.30,328.16,2.10
29.08,0.15,16.30,328.16,2.10
29.08,0.15,16.30,328.16,2.10
44.16,0.18,16.30,328.16,2.38
44.16,0.18,16.30,328.16,2.38
44.16,0.15,16.30,328.16,2.38
44.07,0.15,16.30,328.16,2.37
44.07,0.21,16.30,328.16,2.37
44.07,0.21,16.30,328.16,2.37
43.10,0.21,16.30,328.16,2.37
40.96,0.21,16.30,317.09,2.38
40.96,0.21,16.30,317.09,2.38
40.01,0.21,16.30,317.09,2.39
40.01,0.21,16.30,317.09,2.39
40.01,0.21,16.30,317.09,2.39
39.03,0.21,16.30,317.09,2.39
39.03,0.21,16.30,317.09,2.39
39.03,0.21,16.30,317.09,2.39
38.03,0.21,16.30,317.09,2.39
38.03,0.21,16.30,317.09,2.39
38.03,0.22,16.30,317.09,2.39
36.97,0.21,16.30,317.09,2.38
36.97,0.21,16.30,317.09,2.38
