# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
45.01,0.13,13.53,382.14,2.30
98.67,0.28,23.14,160.51,2.73
45.63,0.13,13.53,382.14,2.30
98.60,0.28,23.14,160.51,2.73
98.63,0.28,23.14,158.75,2.73
48.31,0.14,13.53,382.14,2.33
99.04,0.28,23.14,158.75,2.73
49.31,0.14,13.53,382.14,2.35
99.46,0.28,23.14,158.75,2.74
51.20,0.14,13.53,382.14,2.39
100.01,0.28,23.14,158.75,2.75
51.45,0.14,13.53,382.14,2.40
100.63,0.28,23.14,158.75,2.76
51.18,0.14,13.53,382.14,2.40
101.17,0.29,23.14,158.75,2.77
50.39,0.14,13.53,382.14,2.37
101.47,0.29,23.14,158.75,2.78
50.06,0.14,13.53,382.14,2.37
101.60,0.29,23.14,158.75,2.78
101.73,0.29,23.14,158.75,2.78
49.48,0.14,13.53,382.14,2.35
61.65,0.01,14.28,257.21,2.57
101.88,0.29,20.09,158.75,2.79
48.81,0.13,13.53,382.14,2.34
102.03,0.29,20.09,158.75,2.79
47.51,0.13,13.53,382.14,2.32
102.19,0.29,20.09,158.75,2.80
46.86,0.13,13.53,382.14,2.31
102.34,0.29,20.09,158.75,2.80
46.18,0.13,13.53,336.10,2.31
103.96,0.29,20.09,158.75,2.84
45.50,0.13,13.53,336.10,2.30
104.60,0.30,20.09,158.75,2.85
44.85,0.13,13.53,336.10,2.30
104.61,0.30,20.09,158.75,2.85
61.65,0.01,14.28,257.21,2.57
43.50,0.12,13.53,336.10,2.29
104.73,0.30,18.40,158.75,2.86
40.82,0.12,13.53,336.10,2.25
104.76,0.30,18.40,158.75,2.86
36.56,0.11,13.53,336.10,2.14
104.88,0.30,18.40,158.75,2.86
33.79,0.11,13.53,336.10,2.14
104.93,0.30,18.40,158.75,2.86
32.47,0.10,13.53,336.10,2.17
61.65,0.01,14.28,257.21,2.57
105.10,0.30,18.40,158.75,2.86
31.96,0.10,13.53,336.10,2.18
105.21,0.30,18.40,158.75,2.87
31.87,0.10,13.53,336.10,2.18
105.29,0.30,18.40,158.75,2.87
38.95,0.11,13.53,336.10,2.20
61.65,0.01,14.28,257.21,2.57
105.40,0.30,18.40,158.75,2.87
38.53,0.11,13.53,336.10,2.19
38.15,0.11,13.53,336.10,2.18
105.50,0.30,18.40,158.75,2.87
37.73,0.03,13.53,336.10,2.16
37.73,0.12,13.53,336.10,2.16
37.73,0.03,13.53,336.10,2.16
61.65,0.01,14.28,257.21,2.57
35.39,0.03,13.53,336.10,2.12
105.72,0.30,18.40,158.75,2.87
35.39,0.03,13.53,336.10,2.12
37.35,0.12,13.53,336.10,2.15
35.39,0.03,13.53,336.10,2.12
35.02,0.02,13.53,293.76,2.12
105.83,0.30,18.40,158.75,2.88
35.02,0.02,13.53,293.76,2.12
36.75,0.11,13.53,336.10,2.14
35.02,0.02,13.53,293.76,2.12
32.75,0.02,13.53,293.76,2.16
32.75,0.02,13.53,293.76,2.16
61.65,0.00,14.28,257.21,2.57
105.95,0.30,18.40,158.75,2.88
36.24,0.11,13.53,336.10,2.13
32.75,0.02,13.53,272.16,2.16
32.40,0.02,13.53,272.16,2.17
32.40,0.02,13.53,272.16,2.17
35.67,0.11,13.53,336.10,2.12
31.86,0.02,13.53,272.16,2.18
106.20,0.30,18.40,158.75,2.88
32.26,0.02,13.53,272.16,2.17
35.15,0.11,13.53,336.10,2.12
32.26,0.02,13.53,272.16,2.17
30.06,0.02,13.53,257.21,2.19
106.33,0.30,18.40,158.75,2.88
61.65,0.00,14.28,257.21,2.57
30.06,0.02,13.53,257.21,2.19
34.55,0.11,13.53,336.10,2.12
29.55,0.02,13.53,257.21,2.18
33.17,0.11,13.53,336.10,2.15
106.47,0.28,18.40,158.75,2.88
29.55,0.02,13.53,257.21,2.18
29.20,0.02,13.53,257.21,2.17
32.45,0.10,13.53,336.10,2.17
29.20,0.02,13.53,257.21,2.17
106.61,0.28,18.40,158.75,2.88
61.65,0.00,14.28,257.21,2.57
31.80,0.10,13.53,336.10,2.18
28.84,0.02,13.53,257.21,2.15
28.84,0.02,13.53,257.21,2.15
31.11,0.10,13.53,336.10,2.19
106.90,0.28,18.40,158.75,2.89
28.49,0.02,13.53,257.21,2.14
38.98,0.00,14.28,257.21,2.18
31.11,0.10,13.53,336.10,2.19
107.05,0.28,18.40,158.75,2.89
28.49,0.02,13.53,257.21,2.14
30.45,0.10,13.53,336.10,2.19
28.49,0.02,13.53,257.21,2.14
28.49,0.02,13.53,257.21,2.14
38.98,0.00,14.28,257.21,2.18
29.72,0.10,13.53,336.10,2.18
28.49,0.02,13.53,257.21,2.14
107.21,0.29,18.40,158.75,2.89
28.49,0.02,13.53,257.21,2.14
28.82,0.10,13.53,336.10,2.15
28.49,0.02,13.53,257.21,2.14
28.49,0.00,14.28,257.21,2.14
28.49,0.02,13.53,257.21,2.14
107.37,0.29,18.40,158.75,2.89
28.82,0.10,13.53,336.10,2.15
28.49,0.02,13.53,257.21,2.14
27.95,0.10,13.53,336.10,2.11
28.49,0.02,13.53,257.21,2.14
28.49,0.00,13.53,257.21,2.14
107.70,0.29,18.40,158.75,2.89
28.49,0.02,13.53,257.21,2.14
25.06,0.09,13.53,336.10,1.94
28.49,0.00,13.53,257.21,2.14
28.49,0.02,13.53,257.21,2.14
24.08,0.09,13.53,336.10,1.89
107.84,0.29,18.40,158.75,2.89
28.49,0.00,13.53,257.21,2.14
28.49,0.02,13.53,257.21,2.14
24.08,0.09,13.53,336.10,1.89
23.15,0.09,13.53,336.10,1.85
107.99,0.29,18.40,158.75,2.89
22.25,0.08,13.53,336.10,1.83
22.25,0.07,13.53,336.10,1.83
108.13,0.29,18.40,158.75,2.89
21.29,0.07,13.53,336.10,1.81
19.26,0.07,13.53,336.10,1.78
18.37,0.07,13.53,336.10,1.77
108.05,0.29,18.40,158.75,2.89
18.37,0.07,13.53,336.10,1.77
17.49,0.06,14.24,336.10,1.77
107.98,0.29,18.40,158.75,2.89
17.49,0.06,13.53,336.10,1.77
16.85,0.06,13.53,336.10,1.77
107.95,0.29,18.40,158.75,2.89
16.08,0.06,13.53,293.76,1.77
107.88,0.29,18.40,158.75,2.89
22.83,0.07,13.53,293.76,1.85
22.83,0.07,13.53,293.76,1.85
107.83,0.29,18.40,158.75,2.89
28.43,0.08,13.53,293.76,2.14
30.36,0.08,13.53,293.76,2.19
107.81,0.29,18.40,158.75,2.89
24.16,0.04,13.53,293.76,1.89
24.16,0.04,13.53,293.76,1.89
107.79,0.29,18.40,158.75,2.89
23.70,0.04,13.53,293.76,1.87
23.70,0.04,13.53,293.76,1.87
107.77,0.29,18.40,158.75,2.89
18.04,0.04,13.53,293.76,1.77
107.75,0.29,18.40,158.75,2.89
19.95,0.04,13.53,272.16,1.79
21.82,0.04,13.53,272.16,1.82
107.75,0.29,18.40,158.75,2.89
21.82,0.04,13.53,272.16,1.82
107.77,0.29,18.40,158.75,2.89
23.75,0.04,13.53,272.16,1.88
25.71,0.05,13.53,272.16,1.98
107.72,0.29,18.40,158.75,2.89
27.69,0.05,13.53,272.16,2.10
107.82,0.29,18.40,158.75,2.89
29.67,0.05,13.53,257.21,2.18
29.67,0.05,13.53,257.21,2.18
107.88,0.29,18.40,158.75,2.89
32.35,0.05,13.53,257.21,2.17
107.77,0.29,18.40,158.75,2.89
35.00,0.06,13.53,257.21,2.12
37.47,0.06,13.53,257.21,2.16
107.94,0.29,18.40,158.75,2.89
37.47,0.06,13.53,257.21,2.16
106.36,0.29,18.40,158.75,2.88
39.77,0.06,13.53,257.21,2.22
40.35,0.06,13.53,257.21,2.24
106.40,0.29,18.40,158.75,2.88
40.35,0.06,13.53,257.21,2.24
106.36,0.29,11.87,158.75,2.88
40.94,0.05,13.53,257.21,2.25
41.51,0.05,13.53,257.21,2.26
106.50,0.29,11.87,158.75,2.88
42.10,0.05,14.23,257.21,2.27
106.48,0.29,11.87,158.75,2.88
42.67,0.05,14.23,257.21,2.28
106.51,0.29,11.87,158.75,2.88
42.67,0.05,14.23,257.21,2.28
43.23,0.05,14.23,257.21,2.28
106.55,0.29,11.87,158.75,2.88
43.83,0.05,14.23,257.21,2.29
106.60,0.29,11.87,158.75,2.88
44.40,0.05,14.23,257.21,2.29
106.62,0.29,11.87,158.75,2.89
44.40,0.05,14.23,257.21,2.29
44.99,0.05,14.23,257.21,2.30
106.70,0.29,11.87,158.75,2.89
45.56,0.06,14.23,257.21,2.30
106.73,0.29,11.87,158.75,2.89
46.13,0.06,14.23,257.21,2.31
105.43,0.21,11.87,158.75,2.87
46.13,0.04,14.23,257.21,2.31
105.44,0.21,11.87,158.75,2.87
46.71,0.04,14.23,257.21,2.31
105.44,0.21,11.87,159.06,2.87
46.71,0.04,14.23,257.21,2.31
47.29,0.04,14.23,257.21,2.32
105.54,0.27,11.87,159.06,2.87
47.29,0.10,14.23,257.21,2.32
47.29,0.10,14.23,257.21,2.32
47.86,0.00,14.23,257.21,2.32
47.96,0.10,14.23,257.21,2.33
47.96,0.10,14.23,257.21,2.33
47.96,0.10,14.23,257.21,2.33
47.86,0.00,14.23,257.21,2.32
105.61,0.27,11.87,159.06,2.87
47.96,0.10,14.23,257.21,2.33
47.96,0.10,14.23,257.21,2.33
47.86,0.00,14.23,257.21,2.32
47.96,0.10,14.23,225.17,2.33
47.99,0.10,14.23,225.17,2.33
47.86,-0.00,14.23,257.21,2.32
56.62,-0.00,14.23,257.21,2.53
47.99,0.12,14.23,225.17,2.33
58.85,0.00,14.23,257.21,2.55
105.71,0.27,11.87,159.06,2.87
48.59,0.12,14.23,225.17,2.34
58.85,0.00,14.23,257.21,2.55
58.85,0.00,14.23,257.21,2.55
48.59,0.12,14.23,225.17,2.34
58.85,0.00,14.23,225.17,2.55
105.71,0.27,11.87,159.06,2.87
49.20,0.12,14.23,225.17,2.35
60.92,0.00,14.23,225.17,2.56
49.20,0.12,14.23,225.17,2.35
65.77,0.00,14.23,225.17,2.59
105.82,0.27,10.12,159.06,2.88
49.26,0.12,14.23,225.17,2.35
66.84,0.00,14.23,225.17,2.59
49.87,0.13,14.23,225.17,2.36
105.90,0.27,10.12,159.06,2.88
66.84,0.00,14.23,225.17,2.59
49.87,0.13,14.23,225.17,2.36
66.84,0.00,14.23,225.17,2.59
51.11,0.13,14.23,225.17,2.39
104.64,0.27,10.12,159.06,2.85
67.86,0.00,14.23,225.17,2.60
51.11,0.13,14.23,225.17,2.39
67.86,0.00,14.23,225.17,2.60
51.11,0.13,14.23,225.17,2.39
104.64,0.27,10.12,159.06,2.85
52.78,0.13,14.23,225.17,2.44
68.87,0.00,14.23,225.17,2.60
52.78,0.13,14.23,225.17,2.44
