# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
56.65,0.23,2.26,221.23,2.08
39.35,0.19,75.20,1377.41,2.39
56.08,0.23,2.26,239.31,2.07
39.35,0.19,75.20,1377.41,2.39
56.08,0.23,2.26,239.31,2.07
39.35,0.21,75.20,1377.41,2.39
55.49,0.23,2.26,239.31,2.06
39.35,0.21,75.20,1377.41,2.39
54.88,0.23,2.26,366.51,2.05
38.73,0.20,75.20,1377.41,2.39
54.28,0.23,2.26,366.51,2.05
54.28,0.23,2.26,366.51,2.05
38.73,0.20,75.20,1377.41,2.39
53.69,0.23,2.26,356.60,2.04
38.31,0.20,75.20,1377.41,2.39
53.09,0.22,2.26,356.60,2.04
38.04,0.20,75.20,1377.41,2.39
52.63,0.22,2.26,356.60,2.04
37.92,0.20,75.20,1377.41,2.39
52.63,0.22,2.26,356.60,2.04
37.91,0.20,75.20,1377.41,2.39
52.06,0.22,2.26,356.60,2.04
37.91,0.20,75.20,1377.41,2.39
50.95,0.22,2.26,356.60,2.06
37.93,0.20,75.20,1377.41,2.39
49.84,0.22,2.26,356.60,2.08
37.92,0.20,75.20,1377.41,2.39
49.84,0.22,2.26,356.60,2.08
37.95,0.20,75.20,1377.41,2.39
48.68,0.21,2.26,314.79,2.13
37.99,0.20,75.20,1377.41,2.39
47.54,0.21,2.26,314.79,2.19
37.99,0.19,75.20,1377.41,2.39
46.34,0.21,2.26,314.79,2.25
38.13,0.19,75.20,1377.41,2.39
45.20,0.21,2.26,314.79,2.31
39.25,0.20,75.20,1377.41,2.39
45.20,0.19,2.26,314.79,2.31
39.20,0.20,75.20,1377.41,2.39
44.06,0.19,2.26,314.79,2.35
39.09,0.20,75.20,1377.41,2.39
42.94,0.19,2.26,314.79,2.37
39.00,0.20,75.20,1377.41,2.39
41.75,0.19,2.26,314.79,2.39
39.00,0.20,75.20,1377.41,2.39
40.71,0.18,2.26,304.30,2.39
38.90,0.20,75.20,1377.41,2.39
40.71,0.18,2.26,304.30,2.39
38.84,0.20,75.20,1377.41,2.39
39.56,0.18,2.26,304.30,2.39
41.90,0.20,75.20,1377.41,2.39
38.38,0.18,2.26,304.30,2.39
41.90,0.21,75.20,1377.41,2.39
37.57,0.18,2.26,304.30,2.39
41.90,0.21,75.20,1377.41,2.39
36.79,0.17,2.26,304.30,2.38
41.86,0.21,75.20,1377.41,2.39
37.85,0.18,2.26,304.30,2.39
41.83,0.21,75.20,1377.41,2.39
37.11,0.17,2.26,304.30,2.39
41.81,0.21,75.20,1377.41,2.39
36.37,0.17,2.26,304.30,2.38
41.80,0.21,75.20,1377.41,2.39
35.62,0.17,2.26,298.46,2.38
41.80,0.21,75.20,1377.41,2.39
34.88,0.17,2.26,298.46,2.37
41.81,0.21,75.20,1377.41,2.39
34.11,0.17,2.26,298.46,2.36
41.82,0.21,75.20,1377.41,2.39
34.11,0.17,2.26,298.46,2.36
41.85,0.21,75.20,1377.41,2.39
33.37,0.16,2.26,298.46,2.36
41.89,0.21,75.20,1377.41,2.39
32.63,0.16,2.26,298.46,2.35
41.94,0.21,75.20,1377.41,2.39
31.89,0.16,2.26,298.46,2.34
