# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
54.17,0.06,11.08,409.02,2.53
54.08,0.03,11.08,330.74,2.53
52.94,0.06,11.08,330.74,2.52
52.18,0.06,11.08,330.74,2.52
95.55,0.25,13.05,162.75,2.85
52.18,0.06,11.08,330.74,2.52
50.21,0.03,11.08,330.74,2.50
52.18,0.06,11.08,330.74,2.52
51.46,0.06,11.08,330.74,2.51
51.32,0.06,11.08,330.74,2.51
48.18,0.03,11.08,330.74,2.49
51.32,0.06,11.08,330.74,2.51
49.83,0.06,11.08,330.74,2.50
49.83,0.06,11.08,330.74,2.50
95.87,0.25,13.05,162.75,2.85
47.65,0.03,11.08,330.74,2.49
49.83,0.05,11.08,330.74,2.50
48.53,0.05,11.08,330.74,2.49
47.11,0.03,11.08,330.74,2.48
47.11,0.05,11.08,330.74,2.48
46.61,0.05,11.08,330.74,2.48
46.61,0.03,11.08,330.74,2.48
46.61,0.05,11.08,330.74,2.48
96.64,0.25,13.05,162.75,2.85
46.08,0.05,11.08,330.74,2.47
46.08,0.01,11.08,330.74,2.47
46.08,0.03,11.08,330.74,2.47
45.59,0.03,11.08,330.74,2.47
97.82,0.25,13.05,162.75,2.85
45.05,0.03,11.08,330.74,2.46
44.51,0.03,11.08,330.74,2.45
98.88,0.25,13.05,162.75,2.83
43.95,0.03,11.08,330.74,2.45
42.88,0.03,11.08,330.74,2.42
100.16,0.25,13.05,162.75,2.81
42.31,0.03,11.08,330.74,2.41
41.74,0.03,11.08,330.74,2.39
109.25,0.25,13.05,162.75,2.37
41.16,0.03,11.08,330.74,2.38
40.59,0.03,11.08,330.74,2.36
109.09,0.25,13.05,162.75,2.38
40.02,0.03,11.08,330.74,2.34
39.47,0.03,11.08,330.74,2.32
109.08,0.26,13.05,162.75,2.39
39.47,0.03,11.08,330.74,2.32
38.90,0.03,11.08,330.74,2.31
109.02,0.25,13.05,162.75,2.38
38.33,0.03,11.08,330.74,2.29
36.84,0.03,11.08,330.74,2.26
107.92,0.25,13.05,162.75,2.46
34.67,0.03,11.08,330.74,2.22
33.52,0.03,11.08,330.74,2.21
108.03,0.25,13.05,162.75,2.46
32.74,0.03,11.08,330.74,2.20
32.11,0.03,11.08,330.74,2.20
107.99,0.21,13.05,162.75,2.46
31.58,0.03,11.08,330.74,2.19
31.13,0.03,11.08,330.74,2.19
32.82,0.03,11.08,330.74,2.20
108.07,0.21,13.05,162.75,2.45
32.52,0.03,11.08,330.74,2.20
32.26,0.03,11.08,330.74,2.20
108.38,0.21,13.05,162.75,2.43
32.01,0.03,11.08,330.74,2.20
32.01,0.03,11.08,330.74,2.20
108.61,0.21,13.05,162.75,2.41
31.73,0.03,11.08,330.74,2.19
31.39,0.03,11.08,330.74,2.19
108.81,0.21,13.05,162.75,2.40
30.95,0.03,11.08,330.74,2.18
30.35,0.03,11.08,330.74,2.17
29.53,0.03,11.08,330.74,2.16
108.93,0.21,13.05,162.75,2.39
29.53,0.03,11.08,330.74,2.16
28.46,0.03,11.08,330.74,2.14
27.17,0.03,11.08,330.74,2.10
