# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
35.36,0.09,105.98,1262.11,2.23
47.38,0.25,26.83,1350.40,2.39
35.04,0.09,105.98,1262.11,2.22
35.85,0.09,105.98,1262.11,2.24
47.38,0.25,26.83,1350.40,2.39
35.56,0.09,105.98,1262.11,2.23
35.56,0.09,105.98,1262.11,2.23
46.85,0.25,26.83,1350.40,2.38
35.56,0.09,105.98,1262.11,2.23
35.29,0.09,105.98,1562.98,2.23
45.03,0.25,26.83,1350.40,2.35
35.29,0.07,74.90,1562.98,2.23
35.29,0.07,74.90,1562.98,2.23
45.03,0.25,26.83,1350.40,2.35
35.02,0.07,74.90,1562.98,2.22
35.02,0.08,74.90,1562.98,2.22
43.27,0.24,16.07,1350.40,2.33
35.02,0.08,74.90,1562.98,2.22
34.75,0.08,74.90,1562.98,2.22
41.62,0.24,16.07,1350.40,2.31
35.58,0.08,74.90,1562.98,2.23
35.58,0.08,74.90,1562.98,2.23
39.91,0.23,16.07,1350.40,2.29
35.34,0.08,74.90,1514.61,2.23
35.34,0.10,74.90,1514.61,2.23
39.91,0.23,16.07,1350.40,2.29
35.10,0.10,80.99,1475.42,2.22
35.10,0.10,80.99,1475.42,2.22
39.30,0.23,16.07,1350.40,2.28
35.10,0.10,80.99,1475.42,2.22
38.98,0.23,16.07,1350.40,2.28
34.86,0.10,88.75,1453.93,2.22
34.86,0.10,88.75,1453.93,2.22
38.98,0.23,16.07,1350.40,2.28
34.64,0.10,94.11,1443.16,2.21
38.69,0.23,16.07,1350.40,2.27
34.64,0.10,94.11,1443.16,2.21
34.37,0.10,100.54,1459.81,2.21
38.39,0.24,16.07,987.35,2.27
34.37,0.10,100.54,1459.81,2.21
34.10,0.10,102.76,1506.47,2.20
38.08,0.24,16.07,987.35,2.27
34.10,0.07,102.76,1506.47,2.20
34.10,0.07,102.76,1506.47,2.20
38.08,0.24,16.07,987.35,2.27
33.85,0.09,102.76,1570.51,2.19
37.80,0.24,16.07,987.35,2.26
33.85,0.09,102.76,1570.51,2.19
34.89,0.02,102.76,1570.51,2.22
34.89,0.06,102.76,1570.51,2.22
37.50,0.24,16.07,987.35,2.26
34.68,0.06,102.76,1570.51,2.21
34.68,0.06,102.76,1570.51,2.21
37.50,0.24,16.07,987.35,2.26
34.46,0.06,102.76,1570.51,2.21
34.46,0.06,102.76,1570.51,2.21
37.18,0.24,16.07,987.35,2.26
34.46,0.06,102.76,1570.51,2.21
34.21,0.07,102.76,1570.51,2.20
36.47,0.23,16.07,987.35,2.25
34.21,0.07,102.76,1570.51,2.20
36.47,0.23,16.07,987.35,2.25
34.02,0.07,102.76,1570.51,2.20
34.02,0.07,102.76,1570.51,2.20
36.16,0.23,16.07,987.35,2.24
34.02,0.07,102.76,1570.51,2.20
34.55,0.07,102.76,1570.51,2.21
