# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
24.51,0.02,21.69,344.35,1.78
115.59,0.02,25.58,216.61,2.54
34.81,0.05,86.40,2160.63,2.04
24.51,0.02,21.69,344.35,1.78
115.59,0.03,25.58,216.61,2.54
34.81,0.05,86.40,2160.63,2.04
24.51,0.01,21.69,344.35,1.78
115.59,0.03,25.58,216.61,2.54
24.51,0.01,19.24,395.18,1.78
115.59,0.04,27.46,230.25,2.54
36.05,0.05,86.40,2160.63,2.07
115.59,0.04,27.46,230.25,2.54
82.38,0.02,19.24,395.18,2.61
115.59,0.05,27.46,230.25,2.54
115.59,0.05,27.46,230.25,2.54
36.05,0.07,86.40,2160.63,2.07
82.38,0.02,19.24,395.18,2.61
115.59,0.05,18.61,266.30,2.54
115.59,0.04,18.61,266.30,2.54
115.59,0.04,18.61,266.30,2.54
82.38,0.02,19.24,395.18,2.61
115.59,0.05,18.61,266.30,2.54
36.05,0.07,86.40,2160.63,2.07
115.59,0.06,18.61,266.30,2.54
82.38,0.02,19.24,395.18,2.61
115.59,0.06,18.61,266.30,2.54
115.59,0.05,18.61,266.30,2.54
115.59,0.05,15.79,278.11,2.54
115.50,0.06,13.92,292.13,2.54
115.50,0.05,13.92,292.13,2.54
115.50,0.06,13.92,292.13,2.54
115.50,0.06,13.92,292.13,2.54
82.38,0.01,17.36,460.34,2.61
115.50,0.07,13.92,292.13,2.54
37.24,0.07,86.40,2160.63,2.10
114.84,0.07,14.49,301.27,2.52
114.84,0.07,14.49,301.27,2.52
82.62,0.09,17.36,460.34,2.61
114.84,0.07,14.49,301.27,2.52
114.84,0.07,14.49,301.27,2.52
32.06,0.07,86.40,2160.63,2.00
82.62,0.09,17.36,460.34,2.61
114.84,0.07,14.49,301.27,2.52
114.84,0.07,14.49,301.27,2.52
81.26,0.09,18.26,472.49,2.62
114.19,0.07,15.21,310.91,2.49
114.19,0.08,15.21,310.91,2.49
32.06,0.07,86.40,2160.63,2.00
81.26,0.09,18.26,472.49,2.62
114.19,0.08,15.21,310.91,2.49
114.19,0.08,15.21,310.91,2.49
81.26,0.09,18.26,472.49,2.62
114.19,0.08,15.21,310.91,2.49
114.19,0.08,15.21,310.91,2.49
32.06,0.07,86.40,2160.63,2.00
81.26,0.16,18.26,472.49,2.62
113.45,0.08,11.42,341.22,2.46
113.45,0.08,11.42,341.22,2.46
81.26,0.16,19.70,565.19,2.62
113.45,0.08,11.42,341.22,2.46
81.26,0.16,19.70,565.19,2.62
113.45,0.08,11.42,341.22,2.46
33.14,0.07,86.40,2160.63,2.01
113.45,0.08,11.42,341.22,2.46
81.26,0.16,19.70,565.19,2.62
112.80,0.08,11.18,351.54,2.43
