# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
54.29,0.14,29.78,372.96,2.53
51.28,0.14,29.78,372.96,2.51
53.05,0.03,29.78,372.96,2.52
50.92,0.14,29.78,372.96,2.51
95.45,0.25,8.96,162.81,2.83
50.92,0.14,29.78,372.96,2.51
50.92,0.14,29.78,372.96,2.51
51.36,0.03,15.58,372.96,2.51
50.92,0.13,29.78,372.96,2.51
49.77,0.13,29.78,372.96,2.50
49.77,0.13,29.78,372.96,2.50
49.43,0.03,15.58,372.96,2.50
49.77,0.13,29.78,372.96,2.50
49.77,0.13,29.78,372.96,2.50
47.08,0.03,15.58,372.96,2.48
49.17,0.13,29.78,372.96,2.50
47.53,0.13,29.78,372.96,2.49
47.53,0.13,29.78,372.96,2.49
45.44,0.03,15.58,372.96,2.47
95.96,0.25,8.96,162.81,2.82
47.08,0.13,15.58,372.96,2.48
47.08,0.13,15.58,372.96,2.48
45.44,0.03,15.58,372.96,2.47
47.08,0.13,15.58,372.96,2.48
46.51,0.13,15.58,372.96,2.48
44.88,0.03,15.58,372.96,2.47
44.88,0.12,15.58,372.96,2.47
44.24,0.11,15.58,372.96,2.46
44.24,0.10,15.58,372.96,2.46
44.24,0.03,15.58,291.13,2.46
44.24,0.10,15.58,372.96,2.46
43.72,0.03,15.58,291.13,2.46
97.34,0.25,8.96,162.81,2.79
43.72,0.04,15.58,291.13,2.46
43.11,0.04,15.58,291.13,2.45
42.50,0.04,15.58,291.13,2.45
98.34,0.25,8.96,162.81,2.77
41.89,0.04,15.58,291.13,2.44
41.34,0.04,15.58,291.13,2.43
40.68,0.04,15.58,291.13,2.42
98.89,0.25,8.96,162.81,2.75
40.10,0.04,15.58,291.13,2.41
39.50,0.04,15.58,291.13,2.39
38.89,0.04,15.58,291.13,2.38
38.26,0.04,15.58,291.13,2.36
99.44,0.25,8.96,162.81,2.73
37.67,0.04,15.58,291.13,2.34
37.04,0.04,15.58,291.13,2.32
36.42,0.04,15.58,291.13,2.30
99.99,0.25,8.96,162.81,2.71
35.79,0.04,15.58,291.13,2.28
35.79,0.04,15.58,291.13,2.28
35.17,0.04,15.58,291.13,2.26
100.54,0.25,8.96,162.81,2.69
35.00,0.04,15.58,291.13,2.26
35.00,0.04,15.58,291.13,2.26
34.92,0.04,15.58,291.13,2.25
101.10,0.25,8.96,159.49,2.67
34.79,0.04,15.58,291.13,2.25
34.62,0.04,15.58,291.13,2.25
34.62,0.04,15.58,291.13,2.25
34.40,0.04,15.58,291.13,2.24
101.46,0.25,8.96,159.49,2.65
35.87,0.04,15.58,291.13,2.28
35.82,0.04,15.58,291.13,2.28
35.67,0.04,15.58,291.13,2.28
102.01,0.25,8.96,155.23,2.63
35.39,0.04,15.58,291.13,2.27
35.39,0.04,15.58,291.13,2.27
34.96,0.04,15.58,291.13,2.26
102.38,0.25,8.96,155.23,2.61
34.32,0.04,15.58,291.13,2.24
33.39,0.04,15.58,291.13,2.22
33.39,0.04,15.58,291.13,2.22
103.03,0.25,8.96,155.23,2.57
32.09,0.04,15.58,291.13,2.20
30.34,0.04,15.58,291.13,2.18
28.15,0.04,15.58,291.13,2.16
103.92,0.25,8.96,155.23,2.52
28.15,0.04,15.58,291.13,2.16
25.65,0.05,15.58,291.13,2.11
23.03,0.04,15.58,291.13,2.03
104.93,0.25,8.96,155.23,2.45
18.88,0.04,15.58,291.13,1.97
18.88,0.04,15.58,291.13,1.97
14.59,0.04,15.58,291.13,1.97
109.28,0.26,8.96,155.23,2.15
13.87,0.03,15.58,291.13,1.94
13.87,0.03,15.58,291.13,1.94
13.17,0.03,15.58,291.13,1.90
108.96,0.26,8.96,155.23,2.16
12.47,0.03,15.58,291.13,1.86
12.47,0.03,15.58,291.13,1.86
12.07,0.03,15.58,291.13,1.80
109.23,0.26,8.96,155.23,2.14
8.86,0.02,15.58,291.13,1.61
8.86,0.02,15.58,291.13,1.61
7.03,0.02,15.58,291.13,1.53
109.70,0.21,8.96,155.23,2.12
6.48,0.02,15.58,291.13,1.50
6.48,0.02,15.58,291.13,1.50
7.79,0.01,15.58,291.13,1.57
110.00,0.21,8.96,155.23,2.10
5.50,0.01,15.58,291.13,1.47
5.50,0.01,15.58,291.13,1.47
5.50,0.01,15.58,291.13,1.47
4.99,0.01,15.58,291.13,1.43
4.99,0.01,15.58,291.13,1.43
109.12,0.21,8.96,159.14,2.15
4.60,0.01,15.58,624.22,1.41
5.20,0.01,15.58,624.22,1.44
4.52,0.01,15.58,624.22,1.40
4.52,0.01,15.58,624.22,1.40
3.57,0.00,15.58,624.22,1.35
107.14,0.21,6.05,159.14,2.29
3.57,0.00,15.58,624.22,1.35
3.57,0.00,15.58,624.22,1.35
3.10,0.00,15.58,624.22,1.31
3.65,0.00,15.58,624.22,1.35
3.65,0.00,15.58,624.22,1.35
6.66,0.01,15.58,624.22,1.51
106.42,0.21,6.05,159.14,2.35
6.66,0.01,15.58,624.22,1.51
6.66,0.01,15.58,624.22,1.51
13.46,0.01,13.13,624.22,1.92
17.29,0.01,13.13,624.22,1.99
17.29,0.01,13.13,624.22,1.99
17.29,0.01,13.13,624.22,1.99
22.56,0.01,13.13,624.22,2.01
22.56,0.01,13.13,624.22,2.01
106.57,0.21,6.05,159.14,2.33
22.56,0.01,13.13,624.22,2.01
22.56,0.01,13.13,624.22,2.01
29.15,0.02,13.13,624.22,2.17
29.15,0.02,13.13,624.22,2.17
29.15,0.02,13.13,624.22,2.17
29.15,0.04,13.13,624.22,2.17
29.90,0.04,13.13,624.22,2.18
106.91,0.21,6.05,159.14,2.31
29.90,0.08,13.13,624.22,2.18
30.64,0.08,13.13,624.22,2.18
30.64,0.08,13.13,624.22,2.18
31.39,0.08,13.13,624.22,2.19
107.62,0.21,6.05,159.14,2.25
31.39,0.08,13.13,624.22,2.19
31.60,0.08,13.13,624.22,2.20
31.60,0.08,13.13,624.22,2.20
110.03,0.21,6.05,159.14,2.10
32.39,0.08,13.13,624.22,2.21
32.39,0.08,13.13,624.22,2.21
33.18,0.09,13.13,624.22,2.22
33.98,0.09,13.13,624.22,2.23
111.38,0.21,6.05,162.14,2.06
33.98,0.09,13.13,624.22,2.23
34.78,0.09,13.13,624.22,2.25
34.78,0.09,13.13,624.22,2.25
110.11,0.21,6.05,162.84,2.10
36.33,0.09,13.13,624.22,2.30
36.33,0.09,13.13,624.22,2.30
38.15,0.09,13.13,624.22,2.35
110.14,0.21,6.05,162.84,2.10
38.15,0.10,13.13,624.22,2.35
39.98,0.10,13.13,624.22,2.40
39.17,0.10,13.13,624.22,2.38
110.16,0.21,6.05,162.84,2.10
41.01,0.11,13.13,624.22,2.42
41.01,0.11,13.13,624.22,2.42
42.85,0.11,13.13,624.22,2.45
42.85,0.11,13.13,624.22,2.45
110.20,0.21,6.05,162.84,2.10
44.68,0.11,13.13,624.22,2.47
44.68,0.11,13.13,624.22,2.47
110.25,0.21,6.05,162.84,2.09
46.28,0.12,13.13,624.22,2.48
46.28,0.12,13.13,624.22,2.48
47.83,0.12,13.13,624.22,2.49
110.30,0.21,6.05,162.84,2.09
47.83,0.12,13.13,624.22,2.49
49.38,0.12,13.13,624.22,2.50
49.38,0.12,13.13,624.22,2.50
110.39,0.21,6.05,162.84,2.09
50.93,0.12,13.13,624.22,2.51
50.93,0.13,13.13,624.22,2.51
52.03,0.13,13.13,624.22,2.51
110.44,0.21,6.05,162.84,2.09
52.03,0.14,13.13,624.22,2.51
53.63,0.14,13.13,624.22,2.52
109.26,0.21,6.05,162.84,2.14
53.63,0.14,13.13,624.22,2.52
55.20,0.14,13.13,624.22,2.53
55.20,0.14,13.13,624.22,2.53
109.32,0.21,6.05,162.84,2.14
56.78,0.14,13.13,624.22,2.54
56.78,0.14,13.13,624.69,2.54
109.44,0.21,6.05,162.84,2.13
58.37,0.15,13.13,624.69,2.55
58.37,0.14,13.13,624.69,2.55
60.06,0.14,13.13,624.69,2.56
109.51,0.21,6.05,162.84,2.13
60.06,0.14,13.13,624.69,2.56
61.38,0.14,13.13,624.69,2.57
109.58,0.21,6.05,162.84,2.13
61.38,0.14,13.13,624.69,2.57
62.92,0.15,13.13,624.69,2.57
109.66,0.21,6.05,162.84,2.12
62.62,0.14,13.13,624.69,2.57
64.20,0.15,13.13,624.69,2.58
109.73,0.21,6.05,162.84,2.12
64.20,0.15,13.13,624.69,2.58
65.79,0.15,13.13,624.69,2.59
108.64,0.19,6.05,162.84,2.18
65.79,0.15,13.13,7920.23,2.59
67.34,0.15,13.13,7920.23,2.60
67.34,0.15,13.13,7920.23,2.60
108.74,0.19,6.05,162.84,2.18
68.88,0.15,13.13,7920.23,2.60
68.88,0.15,13.13,7920.23,2.60
108.83,0.19,6.05,162.84,2.17
70.48,0.16,13.13,7920.23,2.61
70.48,0.16,13.13,7920.23,2.61
108.93,0.19,6.05,162.84,2.16
70.48,0.16,13.13,7920.23,2.61
72.08,0.16,13.13,7920.23,2.62
109.03,0.19,6.05,162.84,2.16
72.08,0.16,13.13,7920.23,2.62
73.63,0.16,13.13,7920.23,2.62
109.13,0.19,6.05,162.84,2.15
73.63,0.16,13.13,7920.23,2.62
75.08,0.16,13.13,8021.95,2.63
109.23,0.19,6.05,162.84,2.15
75.08,0.16,13.13,8021.95,2.63
75.67,0.16,13.13,7494.31,2.63
109.34,0.19,5.91,162.84,2.14
75.67,0.16,13.13,7494.31,2.63
76.25,0.16,13.13,7494.31,2.64
108.37,0.19,5.91,162.84,2.20
76.25,0.16,13.13,7494.31,2.64
76.83,0.16,13.13,7494.31,2.64
108.50,0.19,5.91,162.84,2.19
76.83,0.16,13.13,7494.31,2.64
77.43,0.17,13.13,7574.21,2.63
108.64,0.19,5.91,162.84,2.18
77.43,0.17,13.13,7574.21,2.63
108.64,0.19,5.91,162.84,2.18
77.97,0.17,13.13,7477.10,2.66
77.97,0.17,13.13,7477.10,2.66
108.77,0.19,5.91,162.91,2.17
78.06,0.17,13.13,7893.67,2.64
78.67,0.17,13.13,7893.67,2.65
108.90,0.19,5.91,162.91,2.17
78.67,0.16,13.13,7238.99,2.65
108.03,0.19,5.91,162.91,2.22
79.26,0.16,13.13,7034.46,2.65
