# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
53.737823,0.163785,14.798813,661.047241,2.495493
31.603111,0.070586,230.598389,1392.003662,2.225425
53.026176,0.162571,14.798813,642.884583,2.494618
31.130270,0.070400,230.598389,1392.003662,2.219187
53.026176,0.199698,14.798813,642.884583,2.494618
31.130270,0.070743,230.598389,1392.003662,2.219187
30.912712,0.070837,230.598389,1392.003662,2.215879
52.416317,0.198449,14.798813,600.322998,2.493383
30.912712,0.071178,230.598389,1392.003662,2.215879
51.773338,0.197128,14.798813,600.322998,2.491603
30.736830,0.125284,217.990707,1392.003662,2.211185
30.155167,0.124505,217.990707,1392.003662,2.205467
51.136574,0.195808,14.798813,369.957764,2.489437
22.623472,0.108199,217.990707,1392.003662,2.041693
51.136574,0.195671,14.798813,369.957764,2.489437
22.623472,0.108554,217.990707,1392.003662,2.041693
22.623472,0.108908,217.990707,1392.003662,2.041693
50.868622,0.195032,14.798813,369.957764,2.488387
22.623472,0.109260,217.990707,1392.003662,2.041693
50.261513,0.193751,14.798813,369.957764,2.485738
22.623472,0.109611,217.990707,1392.003662,2.041693
49.653351,0.192458,14.798813,478.150482,2.482589
22.623472,0.109961,217.990707,1392.003662,2.041693
22.623472,0.056962,217.990707,1392.003662,2.041693
49.653351,0.192316,14.798813,478.150482,2.482589
22.623472,0.057193,217.990707,1392.003662,2.041693
22.623472,0.081794,217.990707,1392.003662,2.041693
49.054520,0.198567,14.798813,478.150482,2.479024
22.623472,0.082039,217.990707,1151.035889,2.041693
48.465096,0.197230,14.798813,478.150482,2.475039
8.836926,0.051426,217.990707,1151.035889,1.776483
8.836926,0.051579,217.990707,1151.035889,1.776483
47.867805,0.195868,14.798813,478.150482,2.470399
8.836926,0.051731,181.705505,1260.630615,1.776483
8.836926,0.051882,186.718964,1281.752075,1.776483
47.267311,0.194488,14.798813,478.150482,2.465192
8.836926,0.065474,186.718964,1281.752075,1.776483
46.666779,0.193100,14.798813,478.150482,2.459361
8.836926,0.065632,198.399506,1325.748779,1.776483
8.836926,0.065790,198.399506,1325.748779,1.776483
46.666779,0.192935,14.798813,478.150482,2.459361
8.836926,0.065947,198.399506,1386.837646,1.776483
8.836926,0.066103,198.399506,1386.837646,1.776483
46.078999,0.191561,14.798813,478.150482,2.453104
8.836926,0.066259,198.399506,1386.837646,1.776483
45.486263,0.190169,14.798813,478.150482,2.446214
8.836926,0.066414,198.399506,1386.837646,1.776483
8.743008,0.059935,198.399506,1386.837646,1.775612
44.934120,0.188852,14.798813,478.150482,2.439224
8.743008,0.060136,198.399506,1386.837646,1.775612
44.399197,0.187563,14.798813,478.150482,2.432018
8.653551,0.060026,198.399506,1386.837646,1.774194
44.399197,0.187391,14.798813,478.150482,2.432018
8.558744,0.059894,198.399506,1386.837646,1.772600
8.558744,0.060090,198.399506,1386.837646,1.772600
43.861206,0.186087,14.798813,478.150482,2.424363
8.445933,0.059887,198.399506,1386.837646,1.770701
43.333683,0.184797,14.798813,478.150482,2.416452
8.445933,0.060081,198.399506,1386.837646,1.770701
42.809814,0.183508,14.798813,478.150482,2.408270
8.343723,0.059909,198.399506,1386.837646,1.768783
8.227158,0.059679,198.399506,1386.837646,1.766665
42.297359,0.182235,14.798813,478.150482,2.400055
8.227158,0.059868,198.399506,1386.837646,1.766665
41.775379,0.180935,14.798813,478.150482,2.391432
8.106538,0.059614,198.399506,1386.837646,1.764242
41.775379,0.180756,14.798813,478.150482,2.391432
7.967010,0.059284,198.399506,1386.837646,1.761253
7.967010,0.059468,198.399506,1386.837646,1.761253
41.275970,0.179497,14.798813,418.792297,2.382959
7.813801,0.059075,198.399506,1386.837646,1.757860
40.789398,0.178258,14.798813,418.792297,2.374592
7.813801,0.055201,198.399506,1386.837646,1.757860
40.290173,0.176986,14.798813,418.792297,2.366131
7.676508,0.054882,198.399506,1386.837646,1.754588
7.676508,0.055049,198.399506,1386.837646,1.754588
39.819309,0.183345,16.486603,418.792297,2.357981
7.676508,0.055215,198.399506,1386.837646,1.754588
38.479259,0.180049,16.486603,418.792297,2.334746
7.676508,0.055381,198.399506,1386.837646,1.754588
37.937668,0.178588,16.486603,418.792297,2.325675
6.767941,0.052156,198.399506,1386.837646,1.729644
37.431274,0.177201,16.486603,418.792297,2.317066
6.767941,0.052310,198.399506,1386.837646,1.729644
36.926590,0.175810,16.486603,418.792297,2.308559
6.767941,0.052464,198.399506,1386.837646,1.729644
36.926590,0.175615,16.486603,418.792297,2.308559
6.767941,0.052617,198.399506,1386.837646,1.729644
6.767941,0.052770,198.399506,1386.837646,1.729644
36.202427,0.173691,16.486603,418.792297,2.296891
6.552621,0.060746,198.399506,1386.837646,1.722599
35.463436,0.171714,16.486603,418.792297,2.284697
6.552621,0.060891,198.399506,1386.837646,1.722599
35.463436,0.171517,16.486603,418.792297,2.284697
6.331979,0.059999,103.414017,1386.837646,1.715083
34.791855,0.169689,16.486603,418.792297,2.273160
6.331979,0.060141,103.414017,1386.837646,1.715083
34.016418,0.167591,16.486603,418.792297,2.261494
