# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
35.45,0.10,2.07,432.60,2.39
33.06,0.09,2.07,432.60,2.37
79.47,0.05,6.61,159.98,1.28
31.94,0.09,1.66,432.60,2.36
31.94,0.09,1.66,432.60,2.36
31.94,0.09,1.66,432.60,2.36
31.94,0.09,1.66,432.60,2.36
79.53,0.05,6.61,159.98,1.27
30.89,0.09,1.66,432.60,2.35
28.89,0.08,1.66,432.60,2.33
28.89,0.08,1.66,432.60,2.33
28.15,0.08,1.66,432.60,2.32
79.68,0.05,6.61,159.98,1.24
28.15,0.08,1.66,432.60,2.32
28.15,0.08,1.66,432.60,2.32
27.40,0.08,1.66,432.60,2.31
79.94,0.05,6.61,159.98,1.20
25.55,0.08,1.66,432.60,2.29
25.55,0.08,1.66,432.60,2.29
24.84,0.07,1.66,432.60,2.28
80.30,0.05,6.61,159.98,1.14
24.84,0.07,1.66,432.60,2.28
24.84,0.07,1.66,432.60,2.28
24.15,0.07,1.66,432.60,2.27
22.30,0.07,1.66,432.60,2.25
80.78,0.05,6.61,159.98,1.06
22.30,0.07,1.66,432.60,2.25
21.51,0.07,1.66,432.60,2.23
21.51,0.07,1.66,432.60,2.23
81.31,0.05,6.61,159.98,0.99
21.51,0.06,1.66,432.60,2.23
20.85,0.06,1.66,432.60,2.22
20.85,0.06,1.66,432.60,2.22
82.50,0.05,6.61,159.98,0.86
18.95,0.06,1.66,432.60,2.19
18.31,0.06,1.66,432.60,2.18
18.31,0.06,1.66,432.60,2.18
82.82,0.05,6.61,159.98,0.84
17.52,0.06,1.66,432.60,2.17
17.52,0.06,1.66,432.60,2.17
17.52,0.05,1.66,199.61,2.17
83.15,0.05,6.61,159.98,0.82
14.95,0.05,1.66,199.61,2.12
14.95,0.05,12.61,199.61,2.12
14.29,0.05,12.61,199.61,2.10
83.32,0.05,6.61,159.98,0.81
14.29,0.05,12.61,199.61,2.10
13.68,0.05,12.61,199.61,2.09
13.68,0.05,12.61,199.61,2.09
83.50,0.05,6.61,159.98,0.80
13.13,0.04,12.61,199.61,2.08
13.13,0.04,12.61,199.61,2.08
83.68,0.05,6.61,159.98,0.79
11.01,0.04,12.61,199.61,2.02
10.42,0.04,12.61,199.61,2.00
10.42,0.04,12.61,199.61,2.00
84.03,0.05,6.61,159.98,0.78
9.47,0.04,12.61,203.91,1.97
9.47,0.04,12.61,203.91,1.97
7.64,0.03,12.61,203.91,1.90
84.23,0.07,6.61,159.98,0.78
5.81,0.03,12.61,203.91,1.82
0.22,0.01,12.61,203.91,0.36
84.41,0.07,6.61,159.98,0.77
3.20,0.02,12.61,203.91,1.66
3.20,0.02,12.61,203.91,1.66
84.81,0.07,6.61,159.98,0.77
6.26,0.03,12.61,203.91,1.84
6.26,0.03,12.61,203.91,1.84
9.17,0.04,12.09,208.60,1.97
85.01,0.07,6.61,159.98,0.76
9.17,0.04,12.09,208.60,1.97
13.58,0.04,12.09,208.60,2.09
85.27,0.07,5.50,154.09,0.76
30.90,0.07,12.09,208.60,2.35
30.90,0.07,12.09,208.60,2.35
87.07,0.07,7.34,154.09,0.76
31.34,0.07,12.09,208.60,2.35
31.34,0.07,12.09,208.60,2.35
31.81,0.07,12.09,208.60,2.36
90.41,0.07,5.50,154.09,0.76
32.36,0.07,12.09,208.60,2.36
32.36,0.07,12.09,208.60,2.36
90.46,0.07,7.34,154.09,0.76
32.73,0.07,12.09,208.60,2.37
33.30,0.07,12.09,208.60,2.37
90.59,0.07,5.50,154.09,0.76
35.34,0.07,12.09,208.60,2.39
35.66,0.07,12.09,208.60,2.39
90.66,0.07,5.50,154.09,0.76
36.27,0.07,12.09,208.60,2.40
36.27,0.07,12.09,208.60,2.40
90.78,0.07,7.34,154.09,0.76
36.64,0.07,12.09,208.60,2.40
37.04,0.07,12.09,208.60,2.41
37.04,0.07,12.09,208.60,2.41
90.86,0.07,5.50,154.09,0.76
37.65,0.07,11.63,220.45,2.42
38.05,0.07,11.63,220.45,2.42
90.99,0.07,5.50,154.09,0.76
38.05,0.07,11.63,220.45,2.42
40.46,0.08,11.63,220.45,2.46
91.07,0.07,5.50,154.09,0.76
40.90,0.08,11.63,220.45,2.48
41.36,0.08,11.63,220.45,2.49
91.21,0.07,7.34,154.09,0.76
41.85,0.08,11.63,220.45,2.50
41.85,0.08,11.63,220.45,2.50
91.35,0.07,7.34,205.21,0.76
42.34,0.08,11.63,220.45,2.51
42.76,0.08,11.63,220.45,2.52
91.42,0.07,7.34,154.09,0.76
43.22,0.08,11.63,220.45,2.54
43.68,0.08,11.63,220.45,2.55
91.57,0.07,7.34,205.21,0.76
43.68,0.08,11.63,220.45,2.55
44.14,0.08,11.63,220.45,2.56
91.70,0.07,5.50,154.09,0.76
44.62,0.08,11.63,220.45,2.57
45.10,0.08,11.63,220.45,2.58
91.84,0.07,7.34,159.98,0.76
45.59,0.08,11.63,220.45,2.59
92.03,0.07,7.34,154.09,0.77
46.08,0.08,11.63,220.45,2.60
48.21,0.08,11.63,220.45,2.62
92.14,0.07,7.34,154.09,0.77
48.21,0.08,11.63,220.45,2.62
48.71,0.08,11.63,220.45,2.62
92.35,0.07,7.34,154.09,0.77
49.21,0.08,11.63,220.45,2.62
49.71,0.08,11.63,220.45,2.62
92.45,0.07,7.34,154.09,0.77
50.23,0.08,11.63,220.45,2.62
92.65,0.07,7.34,205.21,0.77
50.60,0.08,11.63,220.45,2.62
51.13,0.08,11.09,239.14,2.61
92.76,0.07,7.34,154.09,0.77
51.65,0.08,11.09,239.14,2.60
52.22,0.08,11.09,239.14,2.59
92.97,0.07,7.34,205.21,0.77
52.77,0.08,11.09,239.14,2.58
93.07,0.07,7.44,159.98,0.77
52.77,0.08,11.09,239.14,2.58
53.16,0.08,11.09,239.14,2.57
93.29,0.07,7.44,154.09,0.77
53.75,0.08,11.09,239.14,2.56
54.36,0.08,11.09,239.14,2.54
93.40,0.07,7.34,205.21,0.77
54.75,0.08,11.09,239.14,2.53
93.63,0.07,7.44,159.98,0.77
55.34,0.08,11.09,239.14,2.51
55.92,0.08,11.09,239.14,2.49
93.74,0.07,7.50,205.21,0.77
56.38,0.08,11.09,239.14,2.47
93.85,0.07,7.50,205.21,0.77
56.98,0.08,11.09,239.14,2.45
57.45,0.08,11.09,239.14,2.43
93.61,0.07,7.50,205.21,0.77
58.09,0.08,10.74,263.59,2.40
93.75,0.07,7.44,205.21,0.77
58.55,0.08,9.36,349.54,2.37
94.02,0.07,7.44,241.96,0.77
59.24,0.08,7.88,432.43,2.34
59.68,0.08,7.09,445.35,2.31
94.15,0.07,7.44,165.75,0.77
60.20,0.08,6.16,456.20,2.28
94.30,0.07,7.44,165.75,0.77
60.85,0.08,5.12,466.29,2.23
94.42,0.07,7.09,165.75,0.77
60.85,0.08,5.12,466.29,2.23
61.36,0.08,3.90,476.47,2.20
94.59,0.07,7.44,165.75,0.77
65.50,0.17,7.72,323.74,1.96
61.84,0.08,2.86,486.78,2.17
65.50,0.17,7.72,323.74,1.96
65.50,0.15,7.72,323.74,1.96
65.50,0.17,7.72,323.74,1.96
66.08,0.17,7.59,327.36,1.94
66.08,0.17,7.49,311.88,1.94
66.08,0.17,7.49,311.88,1.94
66.08,0.15,6.61,363.61,1.94
94.64,0.07,7.94,263.87,0.77
80.49,0.19,7.49,311.88,1.11
80.49,0.19,7.49,311.88,1.11
66.08,0.15,6.61,363.61,1.94
80.49,0.18,7.49,311.88,1.11
80.49,0.18,7.28,300.24,1.11
80.49,0.18,7.28,300.24,1.11
66.08,0.15,6.61,363.61,1.94
80.49,0.18,7.28,300.24,1.11
62.56,0.08,1.96,494.81,2.12
80.49,0.18,7.28,300.24,1.11
80.49,0.18,7.28,300.24,1.11
79.98,0.18,7.21,293.23,1.19
66.54,0.15,6.42,368.32,1.93
79.98,0.18,7.21,293.23,1.19
79.98,0.18,7.21,293.23,1.19
94.75,0.07,7.09,165.75,0.77
79.98,0.18,7.21,293.23,1.19
79.98,0.18,7.21,293.23,1.19
63.11,0.08,1.34,504.24,2.08
66.54,0.15,6.42,368.32,1.93
80.74,0.18,7.41,286.60,1.07
80.27,0.18,7.52,288.21,1.14
80.27,0.18,7.52,288.21,1.14
66.99,0.15,5.87,371.58,1.92
94.74,0.07,7.44,241.96,0.77
80.27,0.18,7.52,288.21,1.14
63.64,0.08,0.64,513.59,2.05
80.27,0.18,7.52,288.21,1.14
67.49,0.15,5.42,374.01,1.91
80.82,0.18,7.74,283.70,1.06
80.82,0.18,7.74,283.70,1.06
64.14,0.08,0.39,523.56,2.02
94.69,0.07,7.44,241.96,0.77
66.36,0.15,2.32,412.12,1.93
80.82,0.17,7.74,283.70,1.06
66.87,0.15,1.78,418.07,1.92
80.44,0.17,7.78,284.98,1.12
64.74,0.08,0.03,533.40,1.99
94.77,0.07,7.44,165.75,0.77
80.44,0.17,7.78,284.98,1.12
66.87,0.15,1.78,418.07,1.92
67.37,0.18,1.38,424.73,1.91
81.47,0.17,7.54,277.02,0.97
65.27,0.08,-0.01,544.62,1.96
67.37,0.19,1.38,424.73,1.91
91.62,0.07,7.44,241.96,0.76
67.37,0.19,1.38,424.73,1.91
80.98,0.17,7.66,279.54,1.03
66.91,0.19,-0.03,484.22,1.92
66.91,0.19,-0.03,484.22,1.92
66.04,0.08,0.03,557.16,1.94
