# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
83.39,0.03,14.47,358.02,2.58
36.88,0.03,75.02,1782.12,2.13
83.39,0.05,14.47,358.02,2.58
83.39,0.05,14.47,358.02,2.58
36.88,0.03,75.02,1782.12,2.13
81.38,0.05,15.71,411.80,2.56
106.26,0.01,16.65,259.24,2.39
81.02,0.05,15.95,422.72,2.56
34.71,0.03,82.18,1782.12,2.12
106.26,0.02,16.65,259.24,2.39
81.02,0.03,15.95,422.72,2.56
81.02,0.03,15.95,422.72,2.56
103.10,0.02,13.50,279.52,2.29
34.71,0.05,82.18,1782.12,2.12
81.02,0.03,15.95,422.72,2.56
103.10,0.03,13.50,279.52,2.29
81.02,0.03,15.95,422.72,2.56
103.10,0.04,13.50,279.52,2.29
81.02,0.17,15.95,422.72,2.56
34.71,0.05,82.18,1782.12,2.12
81.02,0.17,15.95,422.72,2.56
103.10,0.04,13.50,279.52,2.29
81.02,0.17,15.95,422.72,2.56
77.32,0.16,17.33,511.46,2.57
103.10,0.04,14.17,293.29,2.29
77.32,0.16,17.33,511.46,2.57
33.45,0.05,82.18,1782.12,2.10
77.32,0.16,17.33,511.46,2.57
103.10,0.04,14.17,293.29,2.29
77.32,0.16,17.33,511.46,2.57
103.10,0.04,14.17,293.29,2.29
77.32,0.16,17.33,511.46,2.57
77.32,0.16,17.33,511.46,2.57
101.39,0.04,14.16,308.04,2.28
68.32,0.16,17.35,520.85,2.46
33.45,0.05,82.18,1782.12,2.10
68.32,0.16,17.35,520.85,2.46
101.39,0.04,14.16,308.04,2.28
68.32,0.16,17.35,520.85,2.46
68.32,0.16,17.35,520.85,2.46
101.39,0.04,14.16,308.04,2.28
68.32,0.16,17.35,520.85,2.46
33.45,0.05,82.18,1782.12,2.10
68.32,0.16,17.35,520.85,2.46
101.39,0.04,14.16,308.04,2.28
52.41,0.14,17.61,527.98,2.09
101.39,0.04,14.16,308.04,2.28
52.41,0.14,17.61,527.98,2.09
68.25,0.16,15.63,677.00,2.45
101.39,0.04,10.97,327.03,2.28
31.51,0.04,82.18,1782.12,2.06
68.25,0.16,15.63,677.00,2.45
68.25,0.15,15.63,677.00,2.45
101.39,0.05,9.23,343.30,2.28
68.25,0.15,15.63,677.00,2.45
101.39,0.05,9.23,343.30,2.28
58.38,0.14,15.33,682.74,2.21
31.51,0.04,82.18,1782.12,2.06
106.41,0.05,9.23,343.30,2.40
58.38,0.14,15.33,682.74,2.21
58.38,0.14,15.33,682.74,2.21
106.41,0.05,9.23,343.30,2.40
58.38,0.14,15.33,682.74,2.21
106.41,0.05,9.23,343.30,2.40
58.38,0.14,15.33,682.74,2.21
31.51,0.04,82.18,1782.12,2.06
106.41,0.05,9.23,343.30,2.40
58.38,0.14,15.33,682.74,2.21
104.96,0.05,9.21,358.81,2.34
52.45,0.13,15.75,673.67,2.09
104.96,0.05,9.21,358.81,2.34
52.45,0.13,15.75,673.67,2.09
104.96,0.06,9.21,358.81,2.34
52.45,0.13,15.75,673.67,2.09
31.51,0.04,82.18,1782.12,2.06
104.96,0.06,10.25,390.70,2.34
61.74,0.14,29.07,864.65,2.28
61.74,0.14,29.07,864.65,2.28
104.96,0.06,10.25,390.70,2.34
