# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
83.315926,0.311017,15.141555,155.489746,2.663725
83.315926,0.310978,15.141555,155.489746,2.663725
49.800404,0.079447,0.479363,1114.981323,2.290424
83.315926,0.357309,15.141555,155.789154,2.663725
53.109081,0.081292,0.479363,961.251831,2.343630
83.315926,0.357252,15.141555,155.789154,2.663725
59.515198,0.085093,0.479363,879.095398,2.408466
83.315926,0.357192,15.141555,155.789154,2.663725
83.315926,0.326226,15.141555,155.789154,2.663725
59.407928,0.084297,0.479363,799.331787,2.406057
83.315926,0.326168,15.141555,155.789154,2.663725
58.168327,0.082750,0.479363,651.646240,2.385290
87.031776,0.330809,15.141555,155.789154,2.677593
87.031776,0.330743,15.141555,155.789154,2.677593
57.532585,0.081607,0.479363,591.356812,2.377570
87.031776,0.330674,15.141555,155.789154,2.677593
56.908409,0.054880,0.479363,567.602783,2.371404
91.113091,0.335270,15.141555,155.789154,2.692141
55.608452,0.053545,0.479363,544.723145,2.361536
91.113091,0.335193,15.141555,155.789154,2.692141
91.113091,0.335113,15.135065,155.789154,2.692141
55.014141,0.052538,0.479363,532.957703,2.357602
91.113091,0.361262,15.135065,155.789154,2.692141
54.336880,0.051498,0.479363,522.260437,2.353112
91.113091,0.361160,15.135065,155.789154,2.692141
53.067272,0.050193,0.479363,501.863403,2.343316
91.113091,0.361054,15.135065,155.789154,2.692141
52.419876,0.049178,0.479363,492.144348,2.336859
91.113091,0.360943,15.553585,155.789154,2.692141
91.113091,0.360829,15.553585,155.789154,2.692141
51.808041,0.048184,0.479363,483.429718,2.329201
91.113091,0.360710,15.553585,155.789154,2.692141
50.462013,0.046864,0.479363,476.014221,2.305993
91.170013,0.360653,15.553585,155.789154,2.692338
49.822735,0.045871,0.479363,476.014221,2.291402
91.243256,0.360611,15.553585,155.789154,2.692589
48.833694,0.044727,0.479363,476.014221,2.263790
91.303131,0.360549,15.775669,155.789154,2.692804
91.381317,0.360504,15.775669,155.789154,2.693075
48.309738,0.043798,0.479363,476.014221,2.248029
91.459579,0.360454,15.775669,155.789154,2.693343
47.269802,0.042646,0.479363,476.014221,2.216959
91.552147,0.360417,15.775669,155.789154,2.693662
46.735573,0.041726,0.479363,476.014221,2.204163
91.636612,0.360366,15.775669,155.789154,2.693963
91.701920,0.351112,15.775669,155.789154,2.694194
46.215435,0.040817,0.479363,476.014221,2.194257
91.843575,0.351121,15.775669,155.789154,2.694663
45.201534,0.039700,0.479363,460.094147,2.188343
91.942047,0.351077,15.775669,155.789154,2.695028
44.616360,0.038776,0.479363,460.094147,2.193295
91.942047,0.350920,15.775669,153.292450,2.695028
90.430847,0.349054,15.775669,153.292450,2.689751
43.581501,0.037667,0.479363,460.094147,2.215029
90.563431,0.349043,15.775669,153.292450,2.690217
43.043705,0.036778,0.479363,460.094147,2.229764
90.704636,0.349037,15.775669,153.292450,2.690714
90.845154,0.349026,15.775669,153.292450,2.691203
42.515438,0.035900,0.479363,460.094147,2.244314
90.992325,0.349017,15.775669,153.292450,2.691718
41.483353,0.034818,0.479363,460.094147,2.267325
91.149597,0.349015,15.775669,153.292450,2.692266
40.948296,0.033952,0.479363,460.094147,2.273395
91.132835,0.351353,15.775669,153.292450,2.692213
90.798141,0.350790,15.775669,153.292450,2.691039
39.923428,0.032891,0.479363,460.094147,2.269505
90.416451,0.350165,15.775669,153.292450,2.689706
39.334396,0.016757,0.479363,460.094147,2.257341
90.018356,0.349513,15.775669,153.292450,2.688253
89.528778,0.348746,15.775669,153.292450,2.686559
38.760391,0.016007,0.479363,460.094147,2.238534
89.297295,0.348275,15.775669,153.292450,2.685742
37.598690,0.015148,0.479363,460.094147,2.182943
89.547050,0.348371,15.775669,153.292450,2.686635
89.782875,0.348444,15.775669,153.292450,2.687465
36.991833,0.014413,0.479363,439.236115,2.147133
90.031219,0.348526,15.775669,153.292450,2.688326
35.844463,0.013584,0.479363,439.236115,2.075699
90.280228,0.344846,15.775669,153.292450,2.689231
90.543884,0.344936,15.775669,153.292450,2.690149
35.239582,0.012871,0.479363,439.236115,2.039885
90.811234,0.345023,15.775669,153.292450,2.691085
34.671410,0.012173,0.479363,439.236115,2.009181
91.090172,0.345118,15.775669,153.292450,2.692042
91.364166,0.345201,15.775669,153.292450,2.693026
33.507706,0.011383,0.479363,439.236115,1.959465
91.364166,0.344976,15.775669,153.292450,2.693026
32.921883,0.010704,0.479363,439.236115,1.941115
89.683586,0.342846,15.775669,153.292450,2.687113
90.005379,0.342985,15.775669,153.292450,2.688252
32.352005,0.010037,0.479363,439.236115,1.926808
90.332932,0.343123,15.775669,153.292450,2.689410
31.207279,0.009294,0.479363,439.236115,1.906969
90.667992,0.343263,15.775669,153.697632,2.690596
91.013512,0.343406,15.775669,153.697632,2.691807
30.268375,0.008598,0.479363,409.503326,1.896859
91.013512,0.343159,15.775669,153.697632,2.691807
91.362808,0.343296,15.775669,153.697632,2.693015
31.451855,0.008198,0.479363,409.503326,1.910328
91.724876,0.327837,15.775669,153.697632,2.694266
32.856388,0.007800,0.479363,409.503326,1.939095
92.094353,0.351386,15.775669,153.697632,2.695532
35.536213,0.007510,0.479363,409.503326,2.057082
92.458450,0.351483,15.763618,153.697632,2.696793
92.842377,0.351592,15.763618,153.697632,2.698110
36.686760,0.007019,0.479363,409.503326,2.126328
93.228035,0.351694,15.763618,153.697632,2.699430
64.076706,0.008401,0.479363,409.503326,2.530984
93.228035,0.351378,15.763618,153.697632,2.699430
72.088432,0.007991,0.479363,409.503326,2.617731
93.617996,0.351470,15.763618,153.697632,2.700758
94.015862,0.351563,15.763618,153.661148,2.702100
75.022537,0.007261,0.479363,409.503326,2.630403
94.418396,0.351650,15.763618,153.661148,2.703458
81.064857,0.006590,0.479363,409.503326,2.655024
94.814140,0.333194,15.763618,153.661148,2.704788
83.701653,0.005770,0.479363,409.503326,2.665190
95.207474,0.333267,15.763618,153.661148,2.706101
94.064865,0.331851,15.763618,153.661148,2.702263
86.174049,0.004925,0.479363,409.503326,2.674437
94.508873,0.331974,15.763618,153.661148,2.703763
88.478111,0.004057,0.479363,409.503326,2.682818
94.508873,0.331659,15.763618,153.661148,2.703763
90.611229,0.003171,0.479363,409.503326,2.690385
94.756584,0.300483,15.763618,153.661148,2.704595
92.577866,0.000000,0.479363,409.503326,2.697205
95.403572,0.300707,15.763618,153.661148,2.706786
95.495728,0.300446,15.763618,153.661148,2.707063
91.022575,0.000000,19.655052,379.376556,2.691823
95.524353,0.300127,15.763618,153.661148,2.707157
92.826775,0.000000,19.655052,379.376556,2.698058
95.565392,0.299815,14.722905,153.661148,2.707293
94.485344,0.000000,19.655052,379.376556,2.703683
95.618500,0.299510,14.722905,153.661148,2.707468
96.014099,0.000000,19.655052,379.376556,2.708781
95.681305,0.299210,14.722905,153.661148,2.707679
95.681305,0.298853,14.722905,153.661148,2.707679
97.429390,0.000000,19.655052,379.376556,2.713429
95.740929,0.298543,14.722905,153.661148,2.707877
99.983414,0.000000,19.655052,379.376556,2.721648
95.818146,0.298244,14.722905,153.661148,2.708130
99.983414,0.000000,19.655052,379.376556,2.721648
95.889687,0.297936,14.722905,153.661148,2.708369
101.151855,0.000050,19.655052,379.376556,2.725338
95.977509,0.297639,14.722905,153.661148,2.708661
102.265518,0.000143,19.655052,379.376556,2.728815
96.058662,0.297333,14.722905,153.661148,2.708929
96.058662,0.296955,14.722905,153.661148,2.708929
96.158867,0.296657,14.722905,153.661148,2.709259
96.255692,0.296353,14.722905,153.661148,2.709582
96.363899,0.272323,14.722905,153.661148,2.709936
96.479126,0.272046,14.722905,153.661148,2.710315
96.479126,0.271680,14.722905,153.661148,2.710315
96.596367,0.271399,14.722905,153.661148,2.710701
96.717995,0.271117,15.129757,153.661148,2.711100
96.850266,0.270840,15.129757,153.661148,2.711536
95.466324,0.269420,15.129757,153.661148,2.706964
95.466324,0.269040,15.129757,153.661148,2.706964
95.630722,0.268783,15.129757,153.661148,2.707512
95.800171,0.268526,15.129757,153.661148,2.708074
95.978745,0.284425,15.129757,153.661148,2.708662
95.978745,0.283977,15.129757,153.661148,2.708662
96.162926,0.283672,15.129757,153.661148,2.709272
96.352646,0.283367,15.129757,153.661148,2.709899
96.548615,0.283062,15.129757,153.661148,2.710544
96.548615,0.282600,15.129757,153.661148,2.710544
96.756882,0.282296,15.129757,153.661148,2.711236
96.756882,0.281827,15.129757,153.661148,2.711236
96.756882,0.281354,15.129757,153.661148,2.711236
95.755203,0.280096,15.129757,153.661148,2.707923
95.994087,0.279806,15.129757,153.661148,2.708715
96.239532,0.279516,15.129757,153.661148,2.709526
96.239532,0.279031,15.129757,153.661148,2.709526
96.495163,0.278740,15.129757,153.661148,2.710382
96.495163,0.278247,15.129757,153.661148,2.710382
96.495163,0.267158,15.129757,153.661148,2.710382
96.495163,0.266658,15.129757,153.661148,2.710382
96.495163,0.266154,15.129757,153.661148,2.710382
95.648285,0.265019,15.129757,153.661148,2.707578
95.648285,0.264510,15.129757,153.661148,2.707578
