# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
56.07,0.02,47.94,518.84,2.49
83.14,0.12,23.44,460.42,2.23
85.30,0.12,20.81,436.22,2.29
85.30,0.12,20.81,436.22,2.29
56.07,0.02,47.94,518.84,2.49
85.30,0.12,20.81,436.22,2.29
85.30,0.11,26.92,498.77,2.29
85.30,0.10,26.92,498.77,2.29
56.54,0.03,47.94,518.84,2.49
85.30,0.10,26.92,498.77,2.29
77.67,0.10,25.04,472.68,2.32
56.54,0.03,47.94,518.84,2.49
77.67,0.10,25.04,472.68,2.32
77.67,0.09,25.04,472.68,2.32
77.67,0.09,25.04,472.68,2.32
56.54,0.03,47.94,518.84,2.49
77.67,0.09,25.04,472.68,2.32
77.67,0.09,25.04,472.68,2.32
77.67,0.09,25.04,472.68,2.32
66.68,0.08,21.77,436.44,2.50
66.68,0.08,21.77,436.44,2.50
66.68,0.09,21.77,436.44,2.50
66.68,0.09,21.77,436.44,2.50
66.68,0.09,21.77,436.44,2.50
53.87,0.08,18.03,407.02,2.50
53.87,0.07,18.03,407.02,2.50
53.87,0.07,18.03,407.02,2.50
53.87,0.07,18.03,407.02,2.50
53.87,0.07,18.03,407.02,2.50
42.42,0.06,14.38,377.91,2.17
42.42,0.06,14.38,377.91,2.17
42.42,0.06,14.38,377.91,2.17
42.42,0.06,14.38,377.91,2.17
42.42,0.06,14.38,377.91,2.17
35.37,0.05,8.08,424.90,2.00
35.37,0.05,8.08,424.90,2.00
35.37,0.05,8.08,424.90,2.00
35.37,0.05,8.08,424.90,2.00
35.37,0.05,8.08,424.90,2.00
40.96,0.04,6.42,240.73,2.16
40.96,0.04,6.42,240.73,2.16
40.96,0.04,6.42,240.73,2.16
40.96,0.04,6.42,240.73,2.16
55.68,0.03,47.94,518.84,2.49
40.96,0.04,6.42,240.73,2.16
40.96,0.04,6.42,240.73,2.16
40.96,0.05,25.07,223.29,2.16
40.96,0.05,25.07,223.29,2.16
40.96,0.04,25.07,223.29,2.16
40.96,0.04,25.07,223.29,2.16
40.96,0.04,25.07,223.29,2.16
55.68,0.03,47.94,518.84,2.49
40.96,0.04,25.07,223.29,2.16
40.96,0.04,25.62,211.90,2.16
40.96,0.04,25.62,211.90,2.16
55.68,0.03,47.94,518.84,2.49
55.98,0.03,47.94,518.84,2.49
55.98,0.03,47.94,518.84,2.49
55.98,0.03,47.94,518.84,2.49
55.98,0.04,47.94,518.84,2.49
56.25,0.04,47.94,518.84,2.49
56.25,0.04,47.94,518.84,2.49
56.25,0.04,47.94,518.84,2.49
49.55,0.04,47.94,518.84,2.50
54.79,0.04,47.94,518.84,2.50
54.79,0.04,47.94,518.84,2.50
50.84,0.04,47.94,518.84,2.49
50.84,0.04,47.94,518.84,2.49
50.84,0.04,47.94,518.84,2.49
48.45,0.04,47.94,518.84,2.40
48.45,0.04,47.94,518.84,2.40
48.45,0.04,47.94,518.84,2.40
42.90,0.04,47.94,518.84,2.18
42.90,0.04,47.94,518.84,2.18
42.90,0.04,47.94,518.84,2.18
41.22,0.04,47.94,518.84,2.16
41.22,0.04,47.94,518.84,2.16
41.22,0.04,47.94,518.84,2.16
39.68,0.03,47.94,518.84,2.13
39.68,0.04,47.94,518.84,2.13
39.68,0.04,47.94,518.84,2.13
38.27,0.04,47.94,518.84,2.09
38.27,0.04,47.94,518.84,2.09
38.27,0.04,47.94,518.84,2.09
36.93,0.04,47.94,480.48,2.04
39.31,0.04,47.94,480.48,2.12
39.31,0.04,47.94,480.48,2.12
39.31,0.04,47.94,480.48,2.12
38.10,0.04,47.94,480.48,2.08
38.10,0.04,47.94,480.48,2.08
38.10,0.04,47.94,480.48,2.08
36.95,0.04,47.94,480.48,2.04
36.95,0.04,47.94,480.48,2.04
36.95,0.04,47.94,480.48,2.04
