# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
46.84,0.20,21.29,968.38,2.44
31.64,0.13,232.38,1392.98,2.21
31.64,0.15,232.38,1392.98,2.21
46.52,0.20,21.29,925.98,2.44
31.64,0.15,232.38,1392.98,2.21
31.64,0.15,232.38,1392.98,2.21
46.18,0.20,21.29,925.98,2.44
31.64,0.15,232.38,1392.98,2.21
31.64,0.15,232.38,1392.98,2.21
45.84,0.19,21.29,925.98,2.43
31.64,0.15,360.07,1392.98,2.21
45.84,0.19,21.29,925.98,2.43
31.64,0.15,360.07,1392.98,2.21
31.64,0.15,360.07,1392.98,2.21
45.49,0.19,21.29,925.98,2.42
31.64,0.15,360.07,1392.98,2.21
45.15,0.19,21.29,925.98,2.42
31.47,0.15,360.07,1392.98,2.21
31.47,0.15,360.07,1392.98,2.21
44.81,0.19,21.29,590.37,2.41
31.30,0.14,360.07,1392.98,2.21
31.30,0.14,360.07,1392.98,2.21
44.81,0.19,21.29,590.37,2.41
31.12,0.14,360.07,1392.98,2.21
44.48,0.19,21.29,590.37,2.41
31.12,0.14,360.07,1392.98,2.21
30.95,0.14,360.07,1392.98,2.21
44.13,0.19,21.29,590.37,2.40
30.95,0.14,360.07,1392.98,2.21
30.79,0.14,154.31,1392.98,2.20
43.82,0.18,21.29,590.37,2.40
30.79,0.14,154.31,1191.76,2.20
43.48,0.18,21.29,590.37,2.39
30.63,0.14,156.46,1191.56,2.20
30.64,0.13,156.46,1191.56,2.20
43.48,0.18,21.29,590.37,2.39
30.64,0.13,160.02,1223.27,2.20
30.64,0.11,160.02,1223.27,2.20
43.15,0.18,21.29,590.37,2.39
30.64,0.13,160.02,1223.27,2.20
42.82,0.18,21.29,590.37,2.38
30.64,0.13,163.68,1281.83,2.20
30.64,0.13,163.68,1281.83,2.20
41.91,0.18,21.29,482.79,2.36
30.64,0.13,131.15,1362.85,2.20
31.88,0.13,131.15,1362.85,2.22
41.91,0.18,21.29,482.79,2.36
31.88,0.13,131.15,1456.70,2.22
42.17,0.18,21.29,470.39,2.37
31.88,0.13,131.15,1456.70,2.22
31.88,0.13,131.15,1456.70,2.22
41.87,0.18,21.29,470.39,2.36
31.88,0.13,131.15,1456.70,2.22
41.54,0.18,21.29,470.39,2.36
31.88,0.13,131.15,1456.70,2.22
31.88,0.13,131.15,1456.70,2.22
41.06,0.18,21.29,470.39,2.35
31.88,0.13,131.15,1456.70,2.22
41.06,0.18,22.05,470.39,2.35
31.79,0.13,131.15,1456.70,2.22
40.92,0.18,22.05,470.39,2.35
31.79,0.13,131.15,1456.70,2.22
31.72,0.13,131.15,1456.70,2.22
40.69,0.18,22.05,470.39,2.35
32.01,0.14,131.15,1456.70,2.21
40.50,0.20,22.05,470.39,2.34
32.01,0.14,131.15,1456.70,2.21
40.13,0.20,22.05,470.39,2.34
30.58,0.13,131.15,1456.70,2.20
30.58,0.13,131.15,1456.70,2.20
40.13,0.20,22.05,470.39,2.34
27.14,0.12,131.15,1456.70,2.13
39.48,0.19,22.05,470.39,2.33
27.14,0.12,131.15,1456.70,2.13
38.77,0.19,22.05,470.39,2.31
24.62,0.12,131.15,1456.70,2.04
38.77,0.19,22.05,470.39,2.31
22.74,0.11,131.15,1456.70,1.95
22.74,0.11,131.15,1456.70,1.95
38.08,0.19,22.05,470.39,2.30
21.76,0.11,131.15,1456.70,1.90
37.37,0.19,22.05,470.39,2.29
21.76,0.11,131.15,1456.70,1.90
34.62,0.18,22.05,470.39,2.25
21.03,0.11,131.15,1456.70,1.88
34.62,0.18,22.05,470.39,2.25
20.24,0.11,131.15,1456.70,1.85
33.89,0.18,22.05,470.39,2.24
20.24,0.11,131.15,1456.70,1.85
33.16,0.18,22.05,470.39,2.23
19.49,0.11,131.15,1456.70,1.84
33.16,0.18,22.05,470.39,2.23
19.49,0.11,131.15,1456.70,1.84
18.65,0.10,131.15,1456.70,1.83
32.38,0.17,22.05,470.39,2.22
18.65,0.10,131.15,1456.70,1.83
31.85,0.17,22.05,470.39,2.22
17.54,0.10,131.15,1456.70,1.83
31.85,0.17,22.05,470.39,2.22
16.57,0.10,51.50,1456.70,1.83
31.60,0.17,22.05,470.39,2.21
16.57,0.10,51.50,1456.70,1.83
31.60,0.17,22.05,470.39,2.21
15.60,0.09,51.50,292.59,1.84
27.13,0.16,22.05,470.39,2.13
15.60,0.09,51.50,292.59,1.84
28.72,0.16,22.05,470.39,2.17
14.38,0.09,51.50,292.59,1.86
28.72,0.16,22.05,470.39,2.17
13.13,0.09,51.50,292.59,1.86
28.99,0.16,22.05,470.39,2.18
13.13,0.09,51.50,292.59,1.86
28.99,0.16,22.05,470.39,2.18
12.11,0.08,51.50,292.59,1.86
28.47,0.16,22.05,470.39,2.17
12.11,0.08,51.50,292.59,1.86
27.98,0.16,22.05,470.39,2.15
11.72,0.08,51.50,292.59,1.86
27.98,0.16,22.05,470.39,2.15
11.72,0.08,51.50,292.59,1.86
27.49,0.16,22.05,470.39,2.14
11.44,0.08,51.50,292.59,1.86
25.98,0.15,22.05,470.39,2.08
11.13,0.08,51.50,292.59,1.86
26.06,0.15,22.05,470.39,2.10
11.13,0.08,51.50,292.59,1.86
26.06,0.14,22.05,470.39,2.10
10.76,0.08,51.50,292.59,1.85
25.59,0.14,22.05,470.39,2.08
10.76,0.08,51.50,292.59,1.85
25.20,0.14,22.05,470.39,2.06
11.19,0.08,51.50,292.59,1.86
25.20,0.14,22.05,470.39,2.06
11.19,0.08,56.35,292.59,1.86
24.77,0.14,22.05,470.39,2.04
10.80,0.08,56.35,292.59,1.85
24.77,0.14,22.05,470.39,2.04
10.41,0.08,56.35,292.59,1.85
24.38,0.13,22.05,470.39,2.02
10.41,0.08,56.35,292.59,1.85
23.99,0.13,22.05,470.39,2.01
9.98,0.07,48.04,205.30,1.84
23.99,0.13,22.05,470.39,2.01
9.98,0.07,48.04,205.30,1.84
23.61,0.13,22.05,470.39,1.99
9.52,0.07,48.04,205.30,1.83
9.02,0.06,48.04,205.30,1.82
21.08,0.12,22.05,470.39,1.88
9.02,0.06,48.04,205.30,1.82
21.08,0.12,22.05,470.39,1.88
8.53,0.06,48.04,205.30,1.81
20.89,0.12,22.05,470.39,1.86
8.53,0.06,48.04,205.30,1.81
20.89,0.12,22.05,470.39,1.86
8.01,0.06,48.04,205.30,1.80
18.74,0.12,22.05,470.39,1.83
