# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
39.05,0.01,2.51,231.56,2.42
39.05,0.01,2.51,231.56,2.42
39.05,0.01,2.51,231.56,2.42
38.36,0.01,2.51,231.56,2.42
36.73,0.01,2.51,231.56,2.40
189.06,0.08,2.51,126.41,2.62
36.73,0.03,2.51,231.56,2.40
36.06,0.03,2.51,231.56,2.40
188.28,0.08,2.51,126.41,2.62
36.06,0.03,2.51,231.56,2.40
36.06,0.03,2.51,231.56,2.40
188.28,0.08,2.51,126.41,2.62
35.37,0.03,2.51,231.56,2.39
35.37,0.01,2.51,231.56,2.39
188.28,0.07,2.51,126.41,2.62
35.37,0.01,2.51,231.56,2.39
34.69,0.01,2.51,231.56,2.39
33.01,0.01,2.51,231.56,2.37
188.28,0.07,2.51,126.41,2.62
33.01,0.01,2.51,231.56,2.37
32.35,0.01,2.51,231.56,2.36
32.35,0.01,2.51,231.56,2.36
32.35,0.01,2.51,231.56,2.36
188.28,0.07,2.51,126.41,2.62
32.35,0.01,2.51,231.56,2.36
29.78,0.00,2.51,231.56,2.34
29.78,0.00,2.51,231.56,2.34
188.28,0.07,2.51,126.41,2.62
29.78,0.00,2.51,231.56,2.34
29.78,0.00,2.51,231.56,2.34
28.97,0.00,2.51,231.56,2.33
188.28,0.07,2.51,126.41,2.62
28.97,0.00,2.51,231.56,2.33
33.21,0.00,2.51,231.56,2.37
188.28,0.07,2.51,126.41,2.62
30.33,0.00,2.51,231.56,2.34
30.33,0.00,2.51,231.56,2.34
30.33,0.00,2.51,231.56,2.34
188.28,0.07,2.51,126.41,2.62
26.10,0.00,2.51,172.14,2.30
26.10,0.00,2.51,172.14,2.30
34.17,0.00,2.51,172.14,2.38
188.28,0.07,2.51,126.41,2.62
33.47,0.00,2.51,172.14,2.37
33.47,0.00,2.51,172.14,2.37
188.28,0.07,2.51,126.41,2.62
33.47,0.00,2.51,172.14,2.37
31.68,0.00,2.51,172.14,2.36
38.10,0.04,2.51,126.41,2.42
31.68,0.00,2.51,172.14,2.36
31.19,0.00,2.51,172.14,2.35
31.19,0.00,2.51,172.14,2.35
38.10,0.04,2.51,126.41,2.42
31.19,0.00,2.51,172.14,2.35
30.29,0.00,2.51,172.14,2.34
38.10,0.04,2.51,126.41,2.42
30.29,0.00,2.51,172.14,2.34
29.05,0.00,2.51,172.14,2.33
38.10,0.04,2.51,126.41,2.42
25.69,0.00,2.51,172.14,2.29
25.69,0.00,2.51,172.14,2.29
38.10,0.04,2.51,126.41,2.42
24.52,0.00,2.51,172.14,2.28
38.10,0.04,2.51,126.41,2.42
24.52,0.00,2.51,172.14,2.28
23.35,0.00,2.51,172.14,2.26
38.10,0.04,2.51,126.41,2.42
23.35,0.00,2.51,172.14,2.26
16.77,0.00,2.51,172.14,2.14
38.10,0.04,2.51,126.41,2.42
16.77,0.00,2.51,172.14,2.14
38.10,0.04,2.51,126.41,2.42
14.55,0.00,2.51,172.14,2.06
14.55,0.00,2.51,172.14,2.06
38.10,0.04,2.51,126.41,2.42
12.26,0.00,2.51,172.14,1.96
38.10,0.04,2.51,126.41,2.42
12.26,0.00,2.51,172.14,1.96
13.03,0.00,2.51,172.14,2.00
38.50,0.04,2.51,126.41,2.42
27.07,0.00,2.51,172.14,2.31
38.58,0.04,2.51,126.41,2.42
29.05,0.00,2.51,172.14,2.33
38.58,0.04,2.51,126.41,2.42
29.05,0.00,2.51,172.14,2.33
30.36,0.00,2.51,172.14,2.34
38.28,0.04,2.51,126.41,2.42
30.36,0.00,2.51,172.14,2.34
37.56,0.04,2.51,126.41,2.41
30.96,0.00,2.51,126.41,2.35
30.96,0.04,2.51,126.41,2.35
30.96,0.04,2.51,126.41,2.35
30.77,0.00,2.51,126.41,2.35
30.77,0.00,2.51,126.41,2.35
29.69,0.05,2.51,126.41,2.34
27.73,0.05,2.51,126.41,2.31
27.73,0.05,2.51,126.41,2.31
25.06,0.06,2.51,126.41,2.28
21.31,0.06,2.51,126.41,2.23
16.66,0.05,2.51,126.41,2.13
11.01,0.04,2.51,126.41,1.94
11.01,0.04,2.51,126.41,1.94
17.78,0.05,2.51,126.41,2.15
18.88,0.06,-0.05,126.41,2.19
20.09,0.06,-0.05,126.41,2.21
20.09,0.06,-0.05,126.41,2.21
21.87,0.06,-0.05,126.41,2.24
91.73,0.11,1.31,167.06,1.96
25.08,0.06,-0.05,126.41,2.28
25.08,0.06,-0.05,126.41,2.28
20.13,0.05,-0.05,370.62,2.21
21.92,0.06,-0.05,370.62,2.24
21.92,0.06,-0.05,370.62,2.24
24.89,0.06,-0.05,370.62,2.28
27.68,0.06,-0.05,580.70,2.31
27.68,0.06,-0.05,580.70,2.31
30.31,0.06,-0.05,580.70,2.34
31.93,0.07,-0.05,580.70,2.36
31.93,0.07,-0.05,580.70,2.36
33.26,0.07,-0.05,580.70,2.37
33.26,0.07,-0.05,580.70,2.37
30.82,0.07,-0.05,580.70,2.35
32.28,0.07,-0.05,580.70,2.36
32.28,0.07,-0.05,580.70,2.36
33.72,0.07,-0.05,580.70,2.38
35.23,0.07,-0.05,580.70,2.39
35.23,0.07,-0.05,580.70,2.39
36.53,0.07,-0.05,580.70,2.40
36.53,0.07,-0.05,580.70,2.40
37.96,0.07,-0.05,580.70,2.41
37.96,0.07,-0.05,580.70,2.41
36.32,0.07,-0.05,580.70,2.40
36.32,0.07,-0.05,580.70,2.40
37.89,0.07,-0.05,580.70,2.41
37.89,0.06,-0.05,580.70,2.41
39.40,0.06,-0.05,580.70,2.43
39.40,0.06,-0.05,580.70,2.43
40.94,0.06,-0.05,580.70,2.44
40.94,0.06,-0.05,580.70,2.44
42.58,0.07,-0.05,580.70,2.45
42.58,0.07,-0.05,580.70,2.45
44.15,0.07,-0.05,580.70,2.46
41.36,0.07,-0.05,580.70,2.44
43.01,0.07,-0.05,580.70,2.45
43.01,0.07,-0.05,580.70,2.45
44.69,0.07,-0.05,580.70,2.47
44.69,0.07,-0.05,580.70,2.47
46.35,0.07,-0.05,580.70,2.48
46.35,0.07,-0.05,580.70,2.48
48.01,0.08,-0.05,580.70,2.49
48.01,0.10,-0.05,580.70,2.49
47.42,0.10,-0.05,580.70,2.48
47.42,0.10,-0.05,580.70,2.48
47.42,0.10,-0.05,580.70,2.48
49.23,0.10,-0.05,580.70,2.50
49.23,0.10,-0.05,580.70,2.50
49.23,0.10,-0.05,580.70,2.50
48.79,0.10,-0.05,580.70,2.49
48.79,0.10,-0.05,580.70,2.49
48.79,0.10,-0.05,580.70,2.49
48.79,0.10,-0.05,580.70,2.49
50.66,0.11,0.37,580.70,2.51
50.66,0.11,0.37,426.79,2.51
48.58,0.10,0.37,426.79,2.49
48.58,0.10,0.37,426.79,2.49
50.49,0.11,0.37,426.79,2.50
91.73,0.11,1.31,167.06,1.96
50.49,0.11,0.37,426.79,2.50
50.49,0.11,0.37,426.79,2.50
50.49,0.11,0.37,426.79,2.50
50.62,0.11,0.37,426.79,2.51
50.62,0.06,0.37,426.79,2.51
50.62,0.06,0.37,426.79,2.51
50.62,0.08,0.37,426.79,2.51
51.68,0.08,0.37,426.79,2.51
51.68,0.08,0.37,426.79,2.51
51.68,0.08,0.37,426.79,2.51
52.52,0.08,0.37,426.79,2.52
52.52,0.08,0.37,426.79,2.52
52.70,0.08,0.37,426.79,2.52
52.70,0.08,0.37,426.79,2.52
52.70,0.08,0.37,426.79,2.52
53.57,0.08,0.37,426.79,2.52
53.57,0.08,0.37,426.79,2.52
54.48,0.06,0.37,426.79,2.53
54.48,0.06,0.37,426.79,2.53
54.48,0.06,0.37,426.79,2.53
55.36,0.06,0.37,426.79,2.53
55.36,0.06,0.37,426.79,2.53
55.74,0.06,0.37,426.79,2.54
55.74,0.06,0.37,426.79,2.54
56.67,0.06,0.37,426.79,2.54
56.67,0.06,0.37,426.79,2.54
56.67,0.06,0.37,426.79,2.54
57.62,0.07,0.37,426.79,2.55
57.62,0.07,0.37,426.79,2.55
58.57,0.07,0.37,426.79,2.56
103.85,0.11,1.31,160.81,0.86
58.57,0.07,0.37,426.79,2.56
58.57,0.07,0.37,426.79,2.56
59.50,0.07,0.37,539.96,2.57
59.05,0.07,0.37,539.96,2.56
60.17,0.04,1.31,739.21,2.58
60.17,0.04,1.31,739.21,2.58
61.13,0.05,2.34,729.91,2.60
61.13,0.05,2.34,729.91,2.60
61.13,0.05,2.34,729.91,2.60
62.17,0.05,2.34,695.26,2.62
62.17,0.05,2.34,695.26,2.62
63.18,0.05,2.34,661.86,2.64
63.18,0.05,2.34,661.86,2.64
63.18,0.05,2.34,661.86,2.64
104.85,0.11,1.31,160.51,0.81
64.12,0.05,2.34,661.86,2.67
64.12,0.05,2.34,661.86,2.67
66.13,0.05,2.34,661.86,2.71
66.13,0.05,2.34,661.86,2.71
66.13,0.05,2.34,661.86,2.71
66.88,0.05,2.34,661.86,2.72
66.88,0.03,2.34,661.86,2.72
67.64,0.04,8.37,661.86,2.73
67.64,0.04,8.37,661.86,2.73
68.40,0.04,8.37,661.86,2.74
68.40,0.04,8.37,661.86,2.74
68.40,0.04,8.37,661.86,2.74
69.16,0.04,8.37,885.59,2.74
69.16,0.04,8.37,885.59,2.74
69.92,0.04,8.37,1368.31,2.74
105.62,0.21,1.31,160.06,0.79
