# seafloor_age,subduction_volume_km3y,decompacted_sediment_thickness,sed_thick_0.2d,ocean_crust_carb_percent
38.43,0.00,0.00,312.79,2.42
38.43,0.00,0.00,312.79,2.42
37.73,0.00,0.00,312.79,2.41
190.07,0.07,0.00,312.79,2.62
35.90,0.00,0.00,312.79,2.40
35.90,0.00,0.00,312.79,2.40
35.90,0.00,0.00,312.79,2.40
27.74,0.04,0.00,312.79,2.31
35.38,0.00,0.00,312.79,2.39
35.38,0.00,0.00,312.79,2.39
35.38,0.00,0.00,312.79,2.39
34.35,0.00,0.00,312.79,2.38
27.74,0.04,0.00,312.79,2.31
32.66,0.00,0.00,312.79,2.37
32.66,0.00,0.00,312.79,2.37
32.66,0.00,0.00,312.79,2.37
27.74,0.04,0.00,312.79,2.31
32.66,0.00,0.00,312.79,2.37
38.63,0.00,0.00,312.79,2.42
38.63,0.00,0.00,312.79,2.42
27.74,0.04,0.00,215.45,2.31
38.63,0.00,0.00,312.79,2.42
35.22,0.00,0.00,312.79,2.39
27.74,0.04,0.00,215.45,2.31
35.22,0.00,0.00,312.79,2.39
35.22,0.00,0.00,312.79,2.39
36.84,0.00,0.00,312.79,2.40
27.74,0.04,0.00,215.45,2.31
36.84,0.00,0.00,312.79,2.40
36.84,0.00,0.00,312.79,2.40
27.74,0.04,0.00,215.45,2.31
36.51,0.00,0.00,312.79,2.40
36.51,0.00,0.00,312.79,2.40
36.51,0.00,0.00,312.79,2.40
27.74,0.03,0.00,215.45,2.31
35.03,0.00,0.00,312.79,2.39
35.03,0.00,0.00,312.79,2.39
27.74,0.03,0.00,215.45,2.31
35.03,0.00,0.00,312.79,2.39
34.03,0.00,0.00,312.79,2.38
26.70,0.03,0.00,215.45,2.30
34.03,0.00,0.00,312.79,2.38
25.72,0.03,0.00,215.45,2.29
32.95,0.00,0.00,312.79,2.37
29.46,0.00,0.00,312.79,2.33
25.72,0.03,0.00,215.45,2.29
28.39,0.00,0.00,312.79,2.32
28.39,0.00,0.00,312.79,2.32
24.71,0.03,0.00,215.45,2.28
28.39,0.00,0.00,312.79,2.32
27.40,0.00,0.00,312.79,2.31
22.84,0.02,0.00,215.45,2.25
27.40,0.00,0.00,312.79,2.31
21.02,0.02,0.00,215.45,2.21
21.02,0.00,0.00,215.45,2.21
21.02,0.00,0.00,215.45,2.21
19.09,0.02,0.00,215.45,2.16
19.09,0.00,0.00,215.45,2.16
19.09,0.03,0.00,215.45,2.16
17.20,0.03,0.00,215.45,2.09
15.29,0.03,0.00,215.45,2.02
21.39,0.05,0.00,215.45,2.22
26.27,0.05,0.00,215.45,2.30
29.00,0.05,0.00,215.45,2.33
30.63,0.06,0.00,215.45,2.35
31.63,0.06,0.00,215.45,2.36
31.63,0.06,0.00,215.45,2.36
32.13,0.06,0.00,215.45,2.36
32.07,0.06,0.00,215.45,2.36
31.40,0.05,0.00,215.45,2.35
30.14,0.05,0.00,215.45,2.34
28.39,0.05,0.00,215.45,2.32
28.39,0.06,0.00,215.45,2.32
25.44,0.06,0.00,215.45,2.29
28.63,0.06,0.00,215.45,2.32
26.91,0.06,0.00,215.45,2.30
26.91,0.06,0.00,215.45,2.30
24.81,0.06,0.00,215.45,2.28
21.90,0.05,0.00,215.45,2.23
17.91,0.05,0.00,215.45,2.11
17.91,0.05,0.00,215.45,2.11
15.34,0.04,0.00,215.45,2.01
16.56,0.05,0.00,215.45,2.06
17.69,0.05,0.00,215.45,2.11
17.69,0.05,0.00,215.45,2.11
18.89,0.05,0.00,215.45,2.15
20.01,0.05,0.00,215.45,2.19
20.01,0.05,0.00,215.45,2.19
21.20,0.05,0.00,215.45,2.22
19.23,0.05,0.00,215.45,2.16
19.23,0.05,0.00,215.45,2.16
20.45,0.05,0.00,215.45,2.20
21.68,0.05,0.00,215.45,2.23
21.68,0.05,0.00,215.45,2.23
22.85,0.05,0.00,215.45,2.25
22.85,0.05,0.00,215.45,2.25
24.13,0.05,0.00,215.45,2.27
25.58,0.05,0.00,215.45,2.29
25.58,0.05,0.00,215.45,2.29
27.69,0.05,0.00,371.86,2.31
29.81,0.05,0.00,371.86,2.34
29.81,0.05,0.00,371.86,2.34
27.41,0.05,0.00,371.86,2.31
27.41,0.05,0.00,371.86,2.31
29.34,0.05,0.00,371.86,2.33
31.38,0.06,0.00,371.86,2.35
31.38,0.06,0.00,371.86,2.35
33.24,0.06,0.00,371.86,2.37
33.24,0.06,0.00,371.86,2.37
96.00,0.11,1.44,167.63,1.97
35.13,0.06,0.00,371.86,2.39
36.59,0.06,0.00,371.86,2.40
36.59,0.06,0.00,371.86,2.40
38.04,0.07,0.00,371.86,2.41
35.15,0.08,0.00,371.86,2.39
36.65,0.08,0.00,371.86,2.40
36.65,0.08,0.00,371.86,2.40
36.65,0.08,0.00,436.46,2.40
38.21,0.09,0.00,436.46,2.42
38.21,0.09,0.00,436.46,2.42
39.83,0.09,0.00,436.46,2.43
37.24,0.09,0.00,436.46,2.41
37.24,0.09,0.00,436.46,2.41
38.82,0.09,0.00,436.46,2.42
38.82,0.09,0.00,436.46,2.42
38.82,0.09,0.00,436.46,2.42
40.48,0.09,0.00,436.46,2.43
38.04,0.09,0.00,436.46,2.41
38.04,0.09,0.00,436.46,2.41
39.76,0.09,0.00,436.46,2.43
39.76,0.09,0.00,436.46,2.43
39.76,0.09,0.00,436.46,2.43
39.76,0.09,0.00,436.46,2.43
39.21,0.09,0.00,436.46,2.42
39.21,0.07,0.00,436.46,2.42
39.21,0.07,0.00,436.46,2.42
39.21,0.07,0.00,436.46,2.42
41.03,0.07,0.00,436.46,2.44
41.03,0.07,0.00,436.46,2.44
42.94,0.07,0.00,436.46,2.45
42.94,0.07,0.00,436.46,2.45
44.71,0.07,0.00,436.46,2.47
42.68,0.07,0.00,436.46,2.45
44.58,0.07,0.00,436.46,2.47
44.58,0.07,0.00,436.46,2.47
46.52,0.07,0.00,436.46,2.48
46.52,0.06,0.00,436.46,2.48
48.46,0.06,0.00,436.46,2.49
48.46,0.06,0.00,436.46,2.49
50.35,0.06,0.00,436.46,2.50
50.35,0.06,0.00,436.46,2.50
52.31,0.06,0.00,436.46,2.52
52.31,0.06,0.00,436.46,2.52
50.67,0.06,0.00,436.46,2.51
52.67,0.06,0.00,436.46,2.52
52.67,0.06,0.00,436.46,2.52
54.66,0.06,0.00,436.46,2.53
96.00,0.11,1.44,167.63,1.97
54.66,0.06,0.00,436.46,2.53
55.72,0.06,0.00,436.46,2.54
55.72,0.06,0.00,436.46,2.54
56.60,0.06,0.00,436.46,2.54
56.60,0.06,0.00,436.46,2.54
57.47,0.06,0.00,436.46,2.55
57.47,0.04,0.00,436.46,2.55
58.33,0.04,0.00,436.46,2.55
58.33,0.04,0.00,436.46,2.55
60.04,0.04,0.00,436.46,2.56
60.04,0.04,0.00,436.46,2.56
60.04,0.04,0.00,436.46,2.56
60.98,0.04,0.00,436.46,2.57
60.98,0.04,0.00,436.46,2.57
61.89,0.04,0.00,436.46,2.57
61.89,0.04,0.00,371.86,2.57
62.82,0.05,0.00,371.86,2.58
62.82,0.05,0.00,371.86,2.58
107.37,0.12,1.44,161.69,0.90
63.63,0.05,0.00,371.86,2.59
63.63,0.05,0.00,371.86,2.59
64.45,0.05,0.00,371.86,2.60
64.45,0.05,0.00,371.86,2.60
64.45,0.03,0.00,371.86,2.60
66.57,0.03,0.00,371.86,2.64
66.57,0.03,0.00,371.86,2.64
67.27,0.03,0.00,371.86,2.66
67.27,0.03,0.00,371.86,2.66
107.95,0.12,1.44,161.42,0.85
67.97,0.03,0.00,338.23,2.68
67.97,0.03,0.00,338.23,2.68
68.67,0.03,0.00,308.76,2.70
68.67,0.04,0.00,308.76,2.70
69.38,0.04,0.00,338.86,2.71
108.39,0.12,1.44,161.22,0.83
69.38,0.03,0.00,338.86,2.71
70.09,0.03,0.00,335.38,2.73
70.09,0.03,0.00,335.38,2.73
70.09,0.03,0.00,335.38,2.73
108.68,0.12,1.44,161.09,0.82
70.79,0.04,0.00,404.57,2.74
70.56,0.04,0.00,1019.54,2.74
71.28,0.00,0.00,2339.38,2.75
108.82,0.12,1.44,161.02,0.81
71.28,0.00,0.00,2339.38,2.75
72.01,0.00,0.00,1192.33,2.76
105.72,0.12,1.44,159.64,1.12
72.01,0.00,0.00,1192.33,2.76
105.72,0.12,1.44,159.64,1.12
72.01,0.00,0.00,1192.33,2.76
72.74,0.00,0.00,924.87,2.76
105.52,0.12,1.44,159.76,1.14
72.74,0.00,0.00,924.87,2.76
105.52,0.12,1.44,159.76,1.14
105.65,0.12,1.44,160.18,1.11
73.48,0.00,0.00,1938.87,2.76
107.28,0.12,1.44,160.31,0.91
73.48,0.00,0.00,1938.87,2.76
107.28,0.12,1.44,160.31,0.91
74.21,0.00,0.00,4263.94,2.76
74.21,0.00,0.00,4263.94,2.76
106.81,0.21,1.44,160.29,0.96
75.63,0.00,0.00,6986.94,2.75
75.63,0.00,0.00,6986.94,2.75
75.63,0.00,0.00,6986.94,2.75
86.75,0.00,0.00,7942.75,2.26
86.75,0.00,0.00,7942.75,2.26
106.34,0.21,1.44,160.22,1.02
98.33,0.00,0.00,8248.99,1.95
98.33,0.00,0.00,8248.99,1.95
110.19,0.00,0.00,8004.42,0.79
110.19,0.00,0.00,8004.42,0.79
105.55,0.21,1.44,160.18,1.11
122.30,0.00,0.00,7677.82,0.79
122.30,0.00,0.00,7677.82,0.79
122.30,0.00,0.00,7677.82,0.79
134.19,0.00,0.00,7350.50,0.80
105.87,0.21,1.44,160.11,1.08
134.19,0.00,0.00,7350.50,0.80
144.49,0.00,0.00,7062.22,1.91
131.74,0.00,0.00,7062.22,0.80
131.74,0.00,0.00,7062.22,0.80
105.89,0.21,1.44,159.99,1.08
139.65,0.00,0.00,6806.08,1.22
139.65,0.00,0.00,6806.08,1.22
139.65,0.00,0.00,6806.08,1.22
146.69,0.00,0.00,6806.08,2.04
106.04,0.21,1.44,159.96,1.07
146.69,0.00,0.00,6806.08,2.04
