58, -69.08, -24.20, 38, 201
59, -69.07, -24.27, 37, 201
60, -69.88, -28.63, 34, 201
61, -69.28, -27.27, 22, 201
62, -69.08, -20.18, 31, 201
63, -68.75, -22.67, 230, 201
64, -69.03, -27.23, 13, 201
65, -69.51, -23.45, 58, 201
66, -70.27, -33.13, 5, 201
67, -70.50, -31.71, 10, 201
68, -68.91, -22.38, 34, 201
69, -69.24, -22.56, 64, 201
70, -69.02, -27.17, 13, 201
71, -69.28, -19.81, 58, 201
72, -68.97, -22.47, 36, 201
73, -69.12, -23.30, 40, 201
74, -69.42, -26.49, 37, 201
75, -70.25, -27.48, 110, 201
76, -69.83, -21.92, 132, 201
77, -68.80, -21.00, 36, 201
78, -68.97, -19.87, 36, 201
79, -69.27, -27.38, 23, 201
80, -70.30, -28.50, 64, 201
81, -70.27, -33.14, 5, 201
82, -69.23, -25.22, 230, 201
83, -69.34, -22.88, 64, 201
84, -69.30, -22.84, 57, 201
85, -68.95, -22.42, 38, 201
86, -72.15, -46.03, 100, 201
87, -68.64, -20.99, 35, 201
88, -70.23, -32.88, 11, 201
89, -69.09, -24.24, 39, 201
90, -77.32, 8.49, 48, 224
91, -75.03, 3.52, 166, 201
92, -75.30, 4.18, 131, 201
93, -76.67, 1.24, 166, 201
94, -76.75, 7.05, 55, 224
95, -76.50, 6.70, 43, 201
96, -76.88, 2.10, 17, 201
97, -79.15, -1.67, 20, 201
98, -79.12, -1.38, 20, 201
99, -79.42, -2.93, 11, 201
100, -78.88, -4.02, 141, 201
101, -78.95, -4.25, 154, 201
102, -79.33, -3.58, 10, 201
103, -79.68, -3.05, 19, 201
104, -78.58, 0.33, 7, 201
105, -80.00, -4.33, 14, 201
106, -78.90, -4.65, 154, 201
107, -78.50, -3.60, 154, 201
108, -79.58, -4.20, 14, 201
109, -78.42, -3.65, 154, 201
110, -79.13, -1.57, 15, 201
111, -79.25, -4.25, 154, 201
112, -78.60, -3.78, 154, 201
113, -77.90, -8.56, 5, 201
114, -75.92, -13.23, 100, 201
115, -73.58, -15.82, 100, 201
116, -78.18, -8.17, 10, 201
117, -75.15, -14.18, 100, 201
118, -71.35, -14.96, 36, 201
119, -79.28, -6.08, 15, 201
120, -69.90, -17.68, 59, 201
121, -78.61, -6.76, 11, 201
122, -76.25, -10.63, 14, 201
123, -71.55, -16.55, 57, 201
124, -71.59, -16.54, 62, 201
125, -72.33, -14.03, 36, 201
126, -71.36, -16.77, 50, 201
127, -75.42, -14.23, 100, 201
128, -71.77, -14.46, 33, 201
129, -71.26, -14.95, 31, 201
130, -72.35, -14.18, 36, 201
131, -70.71, -17.05, 51, 201
132, -70.70, -17.04, 51, 201
133, -78.32, -7.02, 17, 201
134, -75.72, -13.77, 100, 201
135, -79.12, -6.36, 12, 201
136, -78.58, -7.12, 10, 201
137, -72.99, -14.46, 36, 201
138, -73.13, -14.16, 32, 201
139, -76.14, -12.98, 100, 201
140, -77.77, -8.22, 15, 201
141, -78.32, -7.30, 20, 201
142, -78.36, -6.91, 16, 201
143, -69.66, -15.00, 23, 201
144, -78.00, -8.79, 15, 201
145, -75.35, -13.93, 100, 201
146, -76.08, -11.48, 7, 201
147, -71.31, -14.98, 38, 201
148, -70.62, -17.11, 54, 201
149, -79.31, -4.94, 16, 201
150, -78.67, -6.73, 13, 201
151, -75.09, -13.69, 100, 201
152, -71.31, -14.91, 33, 201
153, -70.61, -17.25, 57, 201
154, -76.13, -11.60, 8, 201
155, -66.28, -27.37, 148, 201
156, -69.37, -31.30, 90, 201
157, -69.75, -30.50, 4, 201
158, -66.65, -27.27, 65, 201
159, -66.61, -27.33, 202, 201
160, -66.55, -27.40, 163, 201
161, -66.57, -27.28, 23, 201
162, -67.90, -26.30, 115, 201
163, -70.58, -38.25, 149, 201
164, -69.17, -30.00, 142, 201
165, -70.05, -31.95, 168, 201
166, -66.60, -24.13, 16, 201
167, -70.45, -31.76, 106, 201
168, -66.22, -27.38, 17, 201
169, -66.76, -25.14, 23, 201
170, -70.63, -39.18, 152, 201
171, -67.75, -29.00, 107, 201
172, -65.87, -24.20, 211, 201
173, -69.08, -32.42, 118, 201
174, -69.10, -32.48, 6, 201
175, -70.47, -37.43, 99, 201
176, -69.97, -32.57, 217, 201
177, -69.43, -32.25, 67, 201
178, -67.78, -24.57, 187, 201
179, -67.73, -24.58, 168, 201
180, -69.44, -32.14, 46, 201
181, -67.48, -16.92, 31, 201
182, -66.60, -18.44, 124, 201
183, -65.75, -19.63, 225, 201
184, -66.45, -20.95, 190, 201
185, -66.03, -20.91, 181, 201
186, -66.00, -18.70, 29, 201
187, -66.79, -18.14, 174, 201
188, -67.13, -17.95, 22, 201
189, -66.19, -20.63, 46, 201
190, -66.36, -20.48, 130, 201
191, -71.42, -30.25, 121, 201
192, -69.61, -24.40, 110, 201
193, -69.92, -22.53, 124, 201
194, -69.85, -27.41, 191, 201
195, -69.17, -23.16, 25, 201
196, -69.23, -27.87, 22, 201
197, -69.26, -20.04, 146, 201
198, -69.08, -24.13, 56, 201
199, -68.90, -22.28, 175, 201
200, -68.71, -20.96, 164, 201
201, -68.74, -21.95, 217, 201
202, -68.89, -20.92, 180, 201
203, -70.30, -33.15, 179, 201
204, -69.72, -18.29, 175, 201
205, -68.83, -21.92, 150, 201
206, -68.73, -21.12, 108, 201
207, -69.55, -26.25, 116, 201
208, -69.08, -22.99, 7, 201
209, -70.46, -34.09, 8, 201
210, -69.06, -22.97, 119, 201
211, -68.82, -23.41, 194, 201
212, -69.87, -26.77, 63, 201
213, -69.08, -24.20, 91, 201
214, -69.07, -24.27, 31, 201
215, -69.88, -28.63, 180, 201
216, -69.28, -27.27, 54, 201
217, -69.08, -20.18, 196, 201
218, -68.75, -22.67, 139, 201
219, -69.03, -27.23, 229, 201
220, -69.51, -23.45, 188, 201
221, -70.27, -33.13, 213, 201
222, -70.50, -31.71, 207, 201
223, -68.91, -22.38, 102, 201
224, -69.24, -22.56, 159, 201
225, -69.02, -27.17, 35, 201
226, -69.28, -19.81, 161, 201
227, -68.97, -22.47, 170, 201
228, -69.12, -23.30, 20, 201
229, -69.42, -26.49, 153, 201
230, -70.25, -27.48, 63, 201
231, -69.83, -21.92, 149, 201
232, -68.80, -21.00, 173, 201
233, -68.97, -19.87, 159, 201
234, -69.27, -27.38, 160, 201
235, -70.30, -28.50, 170, 201
236, -70.27, -33.14, 19, 201
237, -69.23, -25.22, 228, 201
238, -69.34, -22.88, 12, 201
239, -69.30, -22.84, 91, 201
240, -68.95, -22.42, 226, 201
241, -72.15, -46.03, 25, 201
242, -68.64, -20.99, 6, 201
243, -70.23, -32.88, 23, 201
244, -69.09, -24.24, 222, 201
245, -77.32, 8.49, 151, 224
246, -75.03, 3.52, 196, 201
247, -75.30, 4.18, 87, 201
248, -76.67, 1.24, 120, 201
249, -76.75, 7.05, 164, 224
250, -76.50, 6.70, 82, 201
251, -76.88, 2.10, 82, 201
252, -79.15, -1.67, 116, 201
253, -79.12, -1.38, 148, 201
254, -79.42, -2.93, 29, 201
255, -78.88, -4.02, 32, 201
256, -78.95, -4.25, 127, 201
257, -79.33, -3.58, 135, 201
258, -79.68, -3.05, 122, 201
259, -78.58, 0.33, 56, 201
260, -80.00, -4.33, 110, 201
261, -78.90, -4.65, 213, 201
262, -78.50, -3.60, 146, 201
263, -79.58, -4.20, 219, 201
264, -78.42, -3.65, 90, 201
265, -79.13, -1.57, 229, 201
266, -79.25, -4.25, 212, 201
267, -78.60, -3.78, 195, 201
268, -77.90, -8.56, 215, 201
269, -75.92, -13.23, 148, 201
270, -73.58, -15.82, 208, 201
271, -78.18, -8.17, 109, 201
272, -75.15, -14.18, 207, 201
273, -71.35, -14.96, 124, 201
274, -79.28, -6.08, 67, 201
275, -69.90, -17.68, 189, 201
276, -78.61, -6.76, 190, 201
277, -76.25, -10.63, 185, 201
278, -71.55, -16.55, 120, 201
279, -71.59, -16.54, 70, 201
280, -72.33, -14.03, 144, 201
281, -71.36, -16.77, 49, 201
282, -75.42, -14.23, 193, 201
283, -71.77, -14.46, 105, 201
284, -71.26, -14.95, 34, 201
285, -72.35, -14.18, 191, 201
286, -70.71, -17.05, 170, 201
287, -70.70, -17.04, 99, 201
288, -78.32, -7.02, 55, 201
289, -75.72, -13.77, 110, 201
290, -79.12, -6.36, 197, 201
291, -78.58, -7.12, 144, 201
292, -72.99, -14.46, 131, 201
293, -73.13, -14.16, 80, 201
294, -76.14, -12.98, 226, 201
295, -77.77, -8.22, 19, 201
296, -78.32, -7.30, 15, 201
297, -78.36, -6.91, 30, 201
298, -69.66, -15.00, 58, 201
299, -78.00, -8.79, 46, 201
300, -75.35, -13.93, 133, 201
301, -76.08, -11.48, 192, 201
302, -71.31, -14.98, 40, 201
303, -70.62, -17.11, 77, 201
304, -79.31, -4.94, 225, 201
305, -78.67, -6.73, 34, 201
306, -75.09, -13.69, 102, 201
307, -71.31, -14.91, 122, 201
308, -70.61, -17.25, 95, 201
309, -76.13, -11.60, 179, 201
310, -81.95, -5.62, 0, 201
311, -81.95, -5.62, 1, 201
312, -81.95, -5.62, 2, 201
313, -81.95, -5.62, 3, 201
314, -81.95, -5.62, 4, 201
315, -81.95, -5.62, 5, 201
316, -81.95, -5.62, 6, 201
317, -81.95, -5.62, 7, 201
318, -81.95, -5.62, 8, 201
319, -81.95, -5.62, 9, 201
320, -81.95, -5.62, 10, 201
321, -81.95, -5.62, 11, 201
322, -81.95, -5.62, 12, 201
323, -81.95, -5.62, 13, 201
324, -81.95, -5.62, 14, 201
325, -81.95, -5.62, 15, 201
326, -81.95, -5.62, 16, 201
327, -81.95, -5.62, 17, 201
328, -81.95, -5.62, 18, 201
329, -81.95, -5.62, 19, 201
330, -81.95, -5.62, 20, 201
331, -81.95, -5.62, 21, 201
332, -81.95, -5.62, 22, 201
333, -81.95, -5.62, 23, 201
334, -81.95, -5.62, 24, 201
335, -81.95, -5.62, 25, 201
336, -81.95, -5.62, 26, 201
337, -81.95, -5.62, 27, 201
338, -81.95, -5.62, 28, 201
339, -81.95, -5.62, 29, 201
340, -81.95, -5.62, 30, 201
341, -81.95, -5.62, 31, 201
342, -81.95, -5.62, 32, 201
343, -81.95, -5.62, 33, 201
344, -81.95, -5.62, 34, 201
345, -81.95, -5.62, 35, 201
346, -81.95, -5.62, 36, 201
347, -81.95, -5.62, 37, 201
348, -81.95, -5.62, 38, 201
349, -81.95, -5.62, 39, 201
350, -81.95, -5.62, 40, 201
351, -81.95, -5.62, 41, 201
352, -81.95, -5.62, 42, 201
353, -81.95, -5.62, 43, 201
354, -81.95, -5.62, 44, 201
355, -81.95, -5.62, 45, 201
356, -81.95, -5.62, 46, 201
357, -81.95, -5.62, 47, 201
358, -81.95, -5.62, 48, 201
359, -81.95, -5.62, 49, 201
360, -81.95, -5.62, 50, 201
361, -81.95, -5.62, 51, 201
362, -81.95, -5.62, 52, 201
363, -81.95, -5.62, 53, 201
364, -81.95, -5.62, 54, 201
365, -81.95, -5.62, 55, 201
366, -81.95, -5.62, 56, 201
367, -81.95, -5.62, 57, 201
368, -81.95, -5.62, 58, 201
369, -81.95, -5.62, 59, 201
370, -81.95, -5.62, 60, 201
371, -81.95, -5.62, 61, 201
372, -81.95, -5.62, 62, 201
373, -81.95, -5.62, 63, 201
374, -81.95, -5.62, 64, 201
375, -81.95, -5.62, 65, 201
376, -81.95, -5.62, 66, 201
377, -81.95, -5.62, 67, 201
378, -81.95, -5.62, 68, 201
379, -81.95, -5.62, 69, 201
380, -81.95, -5.62, 70, 201
381, -81.95, -5.62, 71, 201
382, -81.95, -5.62, 72, 201
383, -81.95, -5.62, 73, 201
384, -81.95, -5.62, 74, 201
385, -81.95, -5.62, 75, 201
386, -81.95, -5.62, 76, 201
387, -81.95, -5.62, 77, 201
388, -81.95, -5.62, 78, 201
389, -81.95, -5.62, 79, 201
390, -81.95, -5.62, 80, 201
391, -81.95, -5.62, 81, 201
392, -81.95, -5.62, 82, 201
393, -81.95, -5.62, 83, 201
394, -81.95, -5.62, 84, 201
395, -81.95, -5.62, 85, 201
396, -81.95, -5.62, 86, 201
397, -81.95, -5.62, 87, 201
398, -81.95, -5.62, 88, 201
399, -81.95, -5.62, 89, 201
400, -81.95, -5.62, 90, 201
401, -81.95, -5.62, 91, 201
402, -81.95, -5.62, 92, 201
403, -81.95, -5.62, 93, 201
404, -81.95, -5.62, 94, 201
405, -81.95, -5.62, 95, 201
406, -81.95, -5.62, 96, 201
407, -81.95, -5.62, 97, 201
408, -81.95, -5.62, 98, 201
409, -81.95, -5.62, 99, 201
410, -81.95, -5.62, 100, 201
411, -81.95, -5.62, 101, 201
412, -81.95, -5.62, 102, 201
413, -81.95, -5.62, 103, 201
414, -81.95, -5.62, 104, 201
415, -81.95, -5.62, 105, 201
416, -81.95, -5.62, 106, 201
417, -81.95, -5.62, 107, 201
418, -81.95, -5.62, 108, 201
419, -81.95, -5.62, 109, 201
420, -81.95, -5.62, 110, 201
421, -81.95, -5.62, 111, 201
422, -81.95, -5.62, 112, 201
423, -81.95, -5.62, 113, 201
424, -81.95, -5.62, 114, 201
425, -81.95, -5.62, 115, 201
426, -81.95, -5.62, 116, 201
427, -81.95, -5.62, 117, 201
428, -81.95, -5.62, 118, 201
429, -81.95, -5.62, 119, 201
430, -81.95, -5.62, 120, 201
431, -81.95, -5.62, 121, 201
432, -81.95, -5.62, 122, 201
433, -81.95, -5.62, 123, 201
434, -81.95, -5.62, 124, 201
435, -81.95, -5.62, 125, 201
436, -81.95, -5.62, 126, 201
437, -81.95, -5.62, 127, 201
438, -81.95, -5.62, 128, 201
439, -81.95, -5.62, 129, 201
440, -81.95, -5.62, 130, 201
441, -81.95, -5.62, 131, 201
442, -81.95, -5.62, 132, 201
443, -81.95, -5.62, 133, 201
444, -81.95, -5.62, 134, 201
445, -81.95, -5.62, 135, 201
446, -81.95, -5.62, 136, 201
447, -81.95, -5.62, 137, 201
448, -81.95, -5.62, 138, 201
449, -81.95, -5.62, 139, 201
450, -81.95, -5.62, 140, 201
451, -81.95, -5.62, 141, 201
452, -81.95, -5.62, 142, 201
453, -81.95, -5.62, 143, 201
454, -81.95, -5.62, 144, 201
455, -81.95, -5.62, 145, 201
456, -81.95, -5.62, 146, 201
457, -81.95, -5.62, 147, 201
458, -81.95, -5.62, 148, 201
459, -81.95, -5.62, 149, 201
460, -81.95, -5.62, 150, 201
461, -81.95, -5.62, 151, 201
462, -81.95, -5.62, 152, 201
463, -81.95, -5.62, 153, 201
464, -81.95, -5.62, 154, 201
465, -81.95, -5.62, 155, 201
466, -81.95, -5.62, 156, 201
467, -81.95, -5.62, 157, 201
468, -81.95, -5.62, 158, 201
469, -81.95, -5.62, 159, 201
470, -81.95, -5.62, 160, 201
471, -81.95, -5.62, 161, 201
472, -81.95, -5.62, 162, 201
473, -81.95, -5.62, 163, 201
474, -81.95, -5.62, 164, 201
475, -81.95, -5.62, 165, 201
476, -81.95, -5.62, 166, 201
477, -81.95, -5.62, 167, 201
478, -81.95, -5.62, 168, 201
479, -81.95, -5.62, 169, 201
480, -81.95, -5.62, 170, 201
481, -81.95, -5.62, 171, 201
482, -81.95, -5.62, 172, 201
483, -81.95, -5.62, 173, 201
484, -81.95, -5.62, 174, 201
485, -81.95, -5.62, 175, 201
486, -81.95, -5.62, 176, 201
487, -81.95, -5.62, 177, 201
488, -81.95, -5.62, 178, 201
489, -81.95, -5.62, 179, 201
490, -81.95, -5.62, 180, 201
491, -81.95, -5.62, 181, 201
492, -81.95, -5.62, 182, 201
493, -81.95, -5.62, 183, 201
494, -81.95, -5.62, 184, 201
495, -81.95, -5.62, 185, 201
496, -81.95, -5.62, 186, 201
497, -81.95, -5.62, 187, 201
498, -81.95, -5.62, 188, 201
499, -81.95, -5.62, 189, 201
500, -81.95, -5.62, 190, 201
501, -81.95, -5.62, 191, 201
502, -81.95, -5.62, 192, 201
503, -81.95, -5.62, 193, 201
504, -81.95, -5.62, 194, 201
505, -81.95, -5.62, 195, 201
506, -81.95, -5.62, 196, 201
507, -81.95, -5.62, 197, 201
508, -81.95, -5.62, 198, 201
509, -81.95, -5.62, 199, 201
510, -81.95, -5.62, 200, 201
511, -81.95, -5.62, 201, 201
512, -81.95, -5.62, 202, 201
513, -81.95, -5.62, 203, 201
514, -81.95, -5.62, 204, 201
515, -81.95, -5.62, 205, 201
516, -81.95, -5.62, 206, 201
517, -81.95, -5.62, 207, 201
518, -81.95, -5.62, 208, 201
519, -81.95, -5.62, 209, 201
520, -81.95, -5.62, 210, 201
521, -81.95, -5.62, 211, 201
522, -81.95, -5.62, 212, 201
523, -81.95, -5.62, 213, 201
524, -81.95, -5.62, 214, 201
525, -81.95, -5.62, 215, 201
526, -81.95, -5.62, 216, 201
527, -81.95, -5.62, 217, 201
528, -81.95, -5.62, 218, 201
529, -81.95, -5.62, 219, 201
530, -81.95, -5.62, 220, 201
531, -81.95, -5.62, 221, 201
532, -81.95, -5.62, 222, 201
533, -81.95, -5.62, 223, 201
534, -81.95, -5.62, 224, 201
535, -81.95, -5.62, 225, 201
536, -81.95, -5.62, 226, 201
537, -81.95, -5.62, 227, 201
538, -81.95, -5.62, 228, 201
539, -81.95, -5.62, 229, 201
540, -81.93, -5.80, 0, 201
541, -81.93, -5.80, 1, 201
542, -81.93, -5.80, 2, 201
543, -81.93, -5.80, 3, 201
544, -81.93, -5.80, 4, 201
545, -81.93, -5.80, 5, 201
546, -81.93, -5.80, 6, 201
547, -81.93, -5.80, 7, 201
548, -81.93, -5.80, 8, 201
549, -81.93, -5.80, 9, 201
550, -81.93, -5.80, 10, 201
551, -81.93, -5.80, 11, 201
552, -81.93, -5.80, 12, 201
553, -81.93, -5.80, 13, 201
554, -81.93, -5.80, 14, 201
555, -81.93, -5.80, 15, 201
556, -81.93, -5.80, 16, 201
557, -81.93, -5.80, 17, 201
558, -81.93, -5.80, 18, 201
559, -81.93, -5.80, 19, 201
560, -81.93, -5.80, 20, 201
561, -81.93, -5.80, 21, 201
562, -81.93, -5.80, 22, 201
563, -81.93, -5.80, 23, 201
564, -81.93, -5.80, 24, 201
565, -81.93, -5.80, 25, 201
566, -81.93, -5.80, 26, 201
567, -81.93, -5.80, 27, 201
568, -81.93, -5.80, 28, 201
569, -81.93, -5.80, 29, 201
570, -81.93, -5.80, 30, 201
571, -81.93, -5.80, 31, 201
572, -81.93, -5.80, 32, 201
573, -81.93, -5.80, 33, 201
574, -81.93, -5.80, 34, 201
575, -81.93, -5.80, 35, 201
576, -81.93, -5.80, 36, 201
577, -81.93, -5.80, 37, 201
578, -81.93, -5.80, 38, 201
579, -81.93, -5.80, 39, 201
580, -81.93, -5.80, 40, 201
581, -81.93, -5.80, 41, 201
582, -81.93, -5.80, 42, 201
583, -81.93, -5.80, 43, 201
584, -81.93, -5.80, 44, 201
585, -81.93, -5.80, 45, 201
586, -81.93, -5.80, 46, 201
587, -81.93, -5.80, 47, 201
588, -81.93, -5.80, 48, 201
589, -81.93, -5.80, 49, 201
590, -81.93, -5.80, 50, 201
591, -81.93, -5.80, 51, 201
592, -81.93, -5.80, 52, 201
593, -81.93, -5.80, 53, 201
594, -81.93, -5.80, 54, 201
595, -81.93, -5.80, 55, 201
596, -81.93, -5.80, 56, 201
597, -81.93, -5.80, 57, 201
598, -81.93, -5.80, 58, 201
599, -81.93, -5.80, 59, 201
600, -81.93, -5.80, 60, 201
601, -81.93, -5.80, 61, 201
602, -81.93, -5.80, 62, 201
603, -81.93, -5.80, 63, 201
604, -81.93, -5.80, 64, 201
605, -81.93, -5.80, 65, 201
606, -81.93, -5.80, 66, 201
607, -81.93, -5.80, 67, 201
608, -81.93, -5.80, 68, 201
609, -81.93, -5.80, 69, 201
610, -81.93, -5.80, 70, 201
611, -81.93, -5.80, 71, 201
612, -81.93, -5.80, 72, 201
613, -81.93, -5.80, 73, 201
614, -81.93, -5.80, 74, 201
615, -81.93, -5.80, 75, 201
616, -81.93, -5.80, 76, 201
617, -81.93, -5.80, 77, 201
618, -81.93, -5.80, 78, 201
619, -81.93, -5.80, 79, 201
620, -81.93, -5.80, 80, 201
621, -81.93, -5.80, 81, 201
622, -81.93, -5.80, 82, 201
623, -81.93, -5.80, 83, 201
624, -81.93, -5.80, 84, 201
625, -81.93, -5.80, 85, 201
626, -81.93, -5.80, 86, 201
627, -81.93, -5.80, 87, 201
628, -81.93, -5.80, 88, 201
629, -81.93, -5.80, 89, 201
630, -81.93, -5.80, 90, 201
631, -81.93, -5.80, 91, 201
632, -81.93, -5.80, 92, 201
633, -81.93, -5.80, 93, 201
634, -81.93, -5.80, 94, 201
635, -81.93, -5.80, 95, 201
636, -81.93, -5.80, 96, 201
637, -81.93, -5.80, 97, 201
638, -81.93, -5.80, 98, 201
639, -81.93, -5.80, 99, 201
640, -81.93, -5.80, 100, 201
641, -81.93, -5.80, 101, 201
642, -81.93, -5.80, 102, 201
643, -81.93, -5.80, 103, 201
644, -81.93, -5.80, 104, 201
645, -81.93, -5.80, 105, 201
646, -81.93, -5.80, 106, 201
647, -81.93, -5.80, 107, 201
648, -81.93, -5.80, 108, 201
649, -81.93, -5.80, 109, 201
650, -81.93, -5.80, 110, 201
651, -81.93, -5.80, 111, 201
652, -81.93, -5.80, 112, 201
653, -81.93, -5.80, 113, 201
654, -81.93, -5.80, 114, 201
655, -81.93, -5.80, 115, 201
656, -81.93, -5.80, 116, 201
657, -81.93, -5.80, 117, 201
658, -81.93, -5.80, 118, 201
659, -81.93, -5.80, 119, 201
660, -81.93, -5.80, 120, 201
661, -81.93, -5.80, 121, 201
662, -81.93, -5.80, 122, 201
663, -81.93, -5.80, 123, 201
664, -81.93, -5.80, 124, 201
665, -81.93, -5.80, 125, 201
666, -81.93, -5.80, 126, 201
667, -81.93, -5.80, 127, 201
668, -81.93, -5.80, 128, 201
669, -81.93, -5.80, 129, 201
670, -81.93, -5.80, 130, 201
671, -81.93, -5.80, 131, 201
672, -81.93, -5.80, 132, 201
673, -81.93, -5.80, 133, 201
674, -81.93, -5.80, 134, 201
675, -81.93, -5.80, 135, 201
676, -81.93, -5.80, 136, 201
677, -81.93, -5.80, 137, 201
678, -81.93, -5.80, 138, 201
679, -81.93, -5.80, 139, 201
680, -81.93, -5.80, 140, 201
681, -81.93, -5.80, 141, 201
682, -81.93, -5.80, 142, 201
683, -81.93, -5.80, 143, 201
684, -81.93, -5.80, 144, 201
685, -81.93, -5.80, 145, 201
686, -81.93, -5.80, 146, 201
687, -81.93, -5.80, 147, 201
688, -81.93, -5.80, 148, 201
689, -81.93, -5.80, 149, 201
690, -81.93, -5.80, 150, 201
691, -81.93, -5.80, 151, 201
692, -81.93, -5.80, 152, 201
693, -81.93, -5.80, 153, 201
694, -81.93, -5.80, 154, 201
695, -81.93, -5.80, 155, 201
696, -81.93, -5.80, 156, 201
697, -81.93, -5.80, 157, 201
698, -81.93, -5.80, 158, 201
699, -81.93, -5.80, 159, 201
700, -81.93, -5.80, 160, 201
701, -81.93, -5.80, 161, 201
702, -81.93, -5.80, 162, 201
703, -81.93, -5.80, 163, 201
704, -81.93, -5.80, 164, 201
705, -81.93, -5.80, 165, 201
706, -81.93, -5.80, 166, 201
707, -81.93, -5.80, 167, 201
708, -81.93, -5.80, 168, 201
709, -81.93, -5.80, 169, 201
710, -81.93, -5.80, 170, 201
711, -81.93, -5.80, 171, 201
712, -81.93, -5.80, 172, 201
713, -81.93, -5.80, 173, 201
714, -81.93, -5.80, 174, 201
715, -81.93, -5.80, 175, 201
716, -81.93, -5.80, 176, 201
717, -81.93, -5.80, 177, 201
718, -81.93, -5.80, 178, 201
719, -81.93, -5.80, 179, 201
720, -81.93, -5.80, 180, 201
721, -81.93, -5.80, 181, 201
722, -81.93, -5.80, 182, 201
723, -81.93, -5.80, 183, 201
724, -81.93, -5.80, 184, 201
725, -81.93, -5.80, 185, 201
726, -81.93, -5.80, 186, 201
727, -81.93, -5.80, 187, 201
728, -81.93, -5.80, 188, 201
729, -81.93, -5.80, 189, 201
730, -81.93, -5.80, 190, 201
731, -81.93, -5.80, 191, 201
732, -81.93, -5.80, 192, 201
733, -81.93, -5.80, 193, 201
734, -81.93, -5.80, 194, 201
735, -81.93, -5.80, 195, 201
736, -81.93, -5.80, 196, 201
737, -81.93, -5.80, 197, 201
738, -81.93, -5.80, 198, 201
739, -81.93, -5.80, 199, 201
740, -81.93, -5.80, 200, 201
741, -81.93, -5.80, 201, 201
742, -81.93, -5.80, 202, 201
743, -81.93, -5.80, 203, 201
744, -81.93, -5.80, 204, 201
745, -81.93, -5.80, 205, 201
746, -81.93, -5.80, 206, 201
747, -81.93, -5.80, 207, 201
748, -81.93, -5.80, 208, 201
749, -81.93, -5.80, 209, 201
750, -81.93, -5.80, 210, 201
751, -81.93, -5.80, 211, 201
752, -81.93, -5.80, 212, 201
753, -81.93, -5.80, 213, 201
754, -81.93, -5.80, 214, 201
755, -81.93, -5.80, 215, 201
756, -81.93, -5.80, 216, 201
757, -81.93, -5.80, 217, 201
758, -81.93, -5.80, 218, 201
759, -81.93, -5.80, 219, 201
760, -81.93, -5.80, 220, 201
761, -81.93, -5.80, 221, 201
762, -81.93, -5.80, 222, 201
763, -81.93, -5.80, 223, 201
764, -81.93, -5.80, 224, 201
765, -81.93, -5.80, 225, 201
766, -81.93, -5.80, 226, 201
767, -81.93, -5.80, 227, 201
768, -81.93, -5.80, 228, 201
769, -81.93, -5.80, 229, 201
770, -81.93, -5.42, 0, 201
771, -81.93, -5.42, 1, 201
772, -81.93, -5.42, 2, 201
773, -81.93, -5.42, 3, 201
774, -81.93, -5.42, 4, 201
775, -81.93, -5.42, 5, 201
776, -81.93, -5.42, 6, 201
